step	time	T	Ekin	lj	bond_124	angle_252	dihedral_190	lj-14_0	lj-14_1	P
35000	35	3.55595	40004.4	-36017.9	14126	17286.7	78211.5	433.042	17392.5	11.6
36000	36	3.51484	39542	-35782	14281.2	17524	77076	384.33	17661.8	-21.0343
37000	37	3.57796	40252	-35786.6	13832	17487.5	76973.2	405.871	17628.9	10.9921
38000	38	3.54061	39831.8	-36010.2	14313.9	17632.1	77199.5	394.706	17564.9	23.9353
39000	39	3.53555	39774.9	-36021.9	14282.2	17447.6	76997.9	430.287	17879.9	10.1398
40000	40	3.55705	40016.8	-35521.2	14336.3	17445.3	76682	325.94	18045.5	37.4194
41000	41	3.48208	39173.4	-36069.3	14472.6	17591.4	77642.2	407.472	17548.8	-16.7833
42000	42	3.45988	38923.7	-35863.1	13796	17106.7	76964.8	419.453	17983.2	-20.1564
43000	43	3.55878	40036.2	-36133.4	13553.3	17833.6	77432.5	336.506	17361.7	-20.378
44000	44	3.51631	39558.5	-36008.8	14031.2	16733	77762.9	438.381	17531.6	-15.7192
45000	45	3.52552	39662.1	-35834.1	14064	17148.5	77555.4	401.943	17472.4	-9.08264
46000	46	3.54525	39884.1	-35774.6	14571.7	17612.7	77026.8	470.751	17580.1	-41.031
47000	47	3.52203	39622.9	-35816.2	14135.7	17378.3	77030.4	448.763	17689.9	-25.6488
48000	48	3.53211	39736.2	-35799.2	14046.4	17088.3	77605.7	428.483	17343.9	-21.4331
49000	49	3.49789	39351.3	-35787.5	14176.5	17290.6	77866	419.687	17577.1	-0.417676
50000	50	3.4692	39028.5	-35910	14314.5	17104.5	77725.8	379.435	17668.3	-13.5437
51000	51	3.55493	39992.9	-35806.5	13893.9	17405.5	77436.9	461.644	17607.6	-12.8064
52000	52	3.5046	39426.8	-36253.8	14476.9	17415.4	77760.8	420.005	17745.5	-51.4302
53000	53	3.54181	39845.3	-35983	14284.3	17059.4	77864.9	428.731	17638.4	7.4582
54000	54	3.50938	39480.5	-35803.1	14070.2	17887.9	77220.4	415.359	17734.9	9.17589
55000	55	3.47569	39101.6	-35876	13939.7	17252	77658.8	419.164	17831.4	53.2808
56000	56	3.52277	39631.2	-35872.6	14034	17444.1	77492.6	359.737	17539.6	-2.72266
57000	57	3.48778	39237.6	-35777.7	14494	17553.3	77052.4	470.739	17583.3	7.19822
58000	58	3.52993	39711.7	-35701.4	14086.7	17340.5	77643	398.178	17602.5	34.7062
59000	59	3.49418	39309.6	-35972.6	14286.8	17091.4	77699.8	424.794	17456.4	-36.4715
60000	60	3.47901	39138.9	-35975.3	14049.6	17214.8	77953.9	362.718	17306.9	-16.8925
61000	61	3.52658	39674	-35810.6	14040.8	17858.8	77032.2	349.059	17864.7	-10.2424
62000	62	3.51803	39577.8	-35855	14008	17414.6	76998.1	444.337	18126.9	26.4003
63000	63	3.55691	40015.3	-35922.4	13975.7	17427.7	77729.3	404.965	17746.6	33.4508
64000	64	3.48939	39255.6	-35926	13893	17791.5	77267.4	402.164	17961.5	44.0456
65000	65	3.53323	39748.9	-36062.5	14332.4	17397.3	76705.9	425.421	17883.6	-5.99318
66000	66	3.51264	39517.2	-35991	14086.1	17777.4	77725.2	455.705	17383.1	6.14377
67000	67	3.5391	39814.9	-35889.7	14111.2	17146.8	77830.2	374.296	17625.7	-1.54475
68000	68	3.51796	39577.1	-35860.5	14200.8	17835.4	77590.1	393.169	17500.5	17.0215
69000	69	3.53653	39785.9	-35700.5	14010.9	17330.2	77747	454.552	17502.1	-0.810907
70000	70	3.48792	39239.1	-35806.9	14178.7	16964.9	78232.2	335.075	17645.8	17.9977
71000	71	3.48945	39256.3	-35904.7	13671.4	17571.8	77911.4	383.63	17365	4.63523
72000	72	3.5135	39526.9	-35908.8	14303	17060	77804.5	362.559	17925.8	14.0434
73000	73	3.52916	39703	-35782.6	14007.6	17088.1	77807	357.135	17377.6	-21.96
74000	74	3.53262	39742	-36009.9	13747.7	17463.9	77775.1	407.567	17690.1	34.9757
75000	75	3.51463	39539.6	-35929.2	13898.7	17504.9	77391.1	426.92	17505.4	1.42228
76000	76	3.48518	39208.3	-35859.2	14323.7	17185	77692.1	375.963	17516.2	-1.20108
77000	77	3.52925	39704.1	-35735.4	14321	17708.6	77524.8	423.845	17680.8	49.7764
78000	78	3.56785	40138.4	-35925.9	14157.8	17202.2	77390.4	391.728	17783.8	-11.3573
79000	79	3.54921	39928.6	-35932	13898.6	17974.6	77133	395.371	17588.1	-2.69073
80000	80	3.50461	39426.9	-35595.9	13944.5	17369.9	77435.3	445.999	17204.7	-11.4796
81000	81	3.50099	39386.1	-35986.2	14028.4	17325.9	77674.8	478.455	17472.9	-1.35737
82000	82	3.47267	39067.6	-36003.4	14311.8	17206.7	77783.3	468.957	17672.2	19.3666
83000	83	3.48964	39258.5	-35848.7	14058.5	17211.3	77746.4	400.125	17659.5	-12.7539
84000	84	3.51434	39536.4	-35884.8	14102.6	18010.9	77149.5	389.946	17714.5	41.3624
85000	85	3.5204	39604.5	-35762.8	14291.1	17496.3	77347	344.974	17680.4	10.5955
86000	86	3.5447	39877.9	-35858.1	13569.5	16967.8	77299.8	415.263	17760.3	17.9497
87000	87	3.57688	40239.9	-35823.8	14591.5	17464.6	77362.5	426.694	17411.7	5.97043
88000	88	3.44737	38783	-35655.1	13796.9	17792	76959.7	388.371	17646.6	21.3875
89000	89	3.45036	38816.6	-35813.9	14239.3	17210.4	77659.7	452.961	17532.1	-10.1039
90000	90	3.51489	39542.5	-36046.1	14345.8	17258.8	77456.8	468.928	17559.3	-26.1734
91000	91	3.59605	40455.5	-35879.6	14310.6	17663.1	77159.1	495.859	17648.2	-8.98364
92000	92	3.47867	39135.1	-35781.9	14043.2	17930.4	77511.9	419.004	17342.3	7.38008
93000	93	3.51438	39536.8	-36124	14056.5	17671.9	77736.5	435.02	17619.7	22.0795
94000	94	3.49316	39298.1	-36051.3	13457.9	17542.5	77678.2	436.985	17590.3	53.8798
95000	95	3.50196	39397	-35986.6	13867.6	17902	77544	429.451	17524.7	-31.6389
96000	96	3.51982	39598	-35699.9	14483.8	17299	77199	451.763	17458.3	3.14564
97000	97	3.55824	40030.2	-36177.2	13826.7	17394.8	77455.6	493.518	17512.6	-32.9737
98000	98	3.53117	39725.7	-36002.3	13890.6	17320.8	77984.1	422.433	17574.3	32.1247
99000	99	3.53188	39733.6	-35815.6	14153.5	17600.3	77364.3	481.803	17436.3	-4.09254
100000	100	3.52597	39667.2	-36085.8	13982.4	17370.6	77253.2	347.513	17725.8	-2.24938
101000	101	3.52962	39708.3	-35802	14071.7	18199.1	76712.9	393.55	17666	6.6398
102000	102	3.51809	39578.5	-35635	14445.6	17430.8	76616.7	424.193	17960.7	-3.65671
103000	103	3.53204	39735.5	-36190.5	14481.6	17654.3	77022.1	421.901	17961.9	-25.7547
104000	104	3.54939	39930.6	-35993.3	14402.7	17637.7	76789.7	398.232	17504.4	-30.5352
105000	105	3.51248	39515.4	-35921	14472.6	17196.6	77203.2	430.78	17946.6	-13.164
106000	106	3.49559	39325.3	-36120.1	14080.4	17348.7	76952.4	408.124	17783.3	-10.5296
107000	107	3.4583	38905.9	-36013.3	13916.8	17418.8	77310.1	463.169	17952.8	21.9092
108000	108	3.56855	40146.2	-36013.1	13920.8	17055.3	77799.4	416.64	17924.3	38.8478
109000	109	3.4848	39204.1	-35743.2	13810.9	17930.9	77512.3	452.413	17432	54.5171
110000	110	3.51846	39582.7	-35581.1	13919.4	17106.9	77088.2	404.643	17832.1	3.81566
111000	111	3.58093	40285.4	-35791.2	14160.1	17262.3	77695.6	386.563	17540.5	-8.18316
112000	112	3.5247	39652.9	-35704.6	14627.2	17307.7	77468.7	405.406	17779.2	-36.8575
113000	113	3.50743	39458.6	-35883.3	14166	17462.6	77251.9	467.192	17339	1.10198
114000	114	3.50359	39415.3	-35797.9	13996.3	17727.8	77155.8	383.166	17608	-25.9546
115000	115	3.55233	39963.7	-35976.5	14193.7	17275.9	77590.8	461.22	17631.1	25.6768
116000	116	3.49469	39315.3	-35919.2	14387.6	17128.9	77514.1	385.093	17760.8	-2.37744
117000	117	3.52796	39689.6	-36133.7	13972.3	17137.1	77554.9	461.895	17528.4	-25.2523
118000	118	3.47654	39111.1	-35761.9	14016.1	17930.3	76941.7	429.122	18013.6	26.1547
119000	119	3.50278	39406.2	-36056.4	14440.1	17587.7	77371.1	451.347	17656.1	-21.5409
120000	120	3.54376	39867.3	-35950.4	14421.8	17562.2	77243.6	436.903	17230.3	-19.8687
121000	121	3.51593	39554.2	-35935.7	14023.9	17547.9	77701.2	462.71	17773.9	11.0448
122000	122	3.57649	40235.5	-36026	13696.7	17427.8	77611.4	458.809	17569.5	19.0441
123000	123	3.52453	39650.9	-35917	14018.1	17646.4	77052.7	425.622	17546.9	-11.1792
124000	124	3.4689	39025.2	-36090.2	13968.8	17285	77582.3	461.754	17563.2	-22.252
125000	125	3.52742	39683.5	-35949.9	13937.9	17282.1	77757.3	388.063	17356.7	-4.11334
126000	126	3.52839	39694.4	-36014.2	13948.2	17017.9	77821.5	386.093	17667.7	10.4688
127000	127	3.49345	39301.4	-35999.2	14178.4	17646	77531.4	348.864	17555.4	30.0753
128000	128	3.54098	39836	-35708	14316.7	17639.4	76997	477.625	17675.8	-18.0734
129000	129	3.55665	40012.4	-36054.3	14545.6	17176.1	77375.5	452.809	17166.6	-55.0027
130000	130	3.44981	38810.3	-36088.9	14273.8	17299.9	77472	427.647	18091.6	-22.7513
131000	131	3.56921	40153.6	-35908.2	14081.4	17374.3	77880.9	423.436	17348.5	2.22456
132000	132	3.53899	39813.7	-36000.9	14285.7	17025.3	78082.6	334.89	17601.1	7.76733
133000	133	3.54986	39935.9	-35897.7	14081.9	17078.3	78022.1	470.086	17767.4	35.3863
134000	134	3.51831	39581	-35966.6	13984	17592.2	77754.8	421.616	17476.5	39.3164
135000	135	3.50084	39384.4	-35967.8	13965.4	16896.5	77797.7	428.859	17405.2	-0.702854
136000	136	3.51564	39551	-36036	13906.5	17414.2	77795.2	314.641	17290.6	8.4186
137000	137	3.4696	39033	-36057.1	14318.9	17497.3	78271.6	379.601	17576.1	-2.1076
138000	138	3.44652	38773.4	-36003.6	13985.5	16954.7	78476.2	422.303	17355.3	-13.9431
139000	139	3.55624	40007.7	-36079.3	13847.5	17881.3	77923.6	380.389	17144.2	-9.89039
140000	140	3.49962	39370.7	-36123.3	14318.1	17313.9	77706.9	426.986	17479.1	-22.3853
141000	141	3.47478	39091.3	-35948.3	14347.8	17350.5	77537.8	407.271	17696.5	6.80789
142000	142	3.54877	39923.6	-36095.8	13955.2	17345.8	77662.2	382.586	17793	5.41701
143000	143	3.5381	39803.6	-36067.6	14357.1	17593.9	77686.1	403.225	17453.7	-3.84867
144000	144	3.54195	39847	-36007.2	13920.7	17093.5	77283.4	451.072	17753.9	12.9904
145000	145	3.50591	39441.5	-35683	14374.5	17697.9	76970.3	370.826	17804.5	29.3022
146000	146	3.5487	39922.9	-35834.4	13836.2	17388.5	77040.2	419.132	18010.1	36.0005
147000	147	3.45809	38903.5	-35918	14067.9	17289.6	76999.6	502.109	17735.4	-26.8937
148000	148	3.54829	39918.3	-35685.8	14169.2	17698.1	77007.4	428.95	17731.1	17.8998
149000	149	3.52036	39604	-35888.6	14254.6	17080.1	77391.9	440.025	17620.5	-21.2173
150000	150	3.44107	38712.1	-35817.7	14047.9	17417.2	76607.1	439.5	18078.3	5.61256
151000	151	3.50292	39407.8	-35889.9	14167.6	17598.7	77370.8	499.658	17592.5	8.93045
152000	152	3.52379	39642.7	-36169.2	14414.3	17547.9	78065.1	448.881	17842.2	22.7852
153000	153	3.50035	39379	-35899.7	14221.5	17571.3	77849	375.21	17618.5	0.466472
154000	154	3.53598	39779.7	-35814.7	14287	17394.2	77231.4	379.711	17868	-12.5342
155000	155	3.57392	40206.6	-36049.2	13984.8	17260.1	77508.2	458.544	17638.8	-9.87636
156000	156	3.52244	39627.5	-35880.7	14168.2	17287.2	77675.1	446.681	17545.2	17.7919
157000	157	3.51996	39599.6	-35896.1	14212.1	17412.1	77377.5	351.917	17258.4	-16.2212
158000	158	3.50081	39384.1	-35818.8	14366.1	17675	76695.6	483.446	17919.4	-7.26531
159000	159	3.49788	39351.2	-35886.5	13969.1	17300	77356.1	421.314	17886.5	20.0422
160000	160	3.51357	39527.6	-35915.8	14206.2	17365.4	77620.1	422.284	17241.3	-28.0776
161000	161	3.47404	39083	-36048.4	14399	17501.2	77522.5	410.018	17443.1	18.3296
162000	162	3.50109	39387.3	-35812.8	13933.6	17707.3	77976.2	464.305	17337.1	-36.7076
163000	163	3.57413	40209	-36076.1	14355.6	17489.3	77674.2	384.883	17107	-63.0788
164000	164	3.53976	39822.3	-36086.7	13877.3	17471.2	77994.1	440.492	17250.1	26.389
165000	165	3.52899	39701.1	-36068.3	14025.9	16489.6	78019.6	464.49	17556.2	17.4187
166000	166	3.51851	39583.2	-36067.5	14091	17421.7	77688.2	348.972	17538	-1.96982
167000	167	3.54834	39918.9	-35886.2	13787.5	17666.6	78048	389.715	17277.7	-23.1824
168000	168	3.51202	39510.2	-35931.4	14226.5	17755.5	77850.1	402.56	17560.9	24.7866
169000	169	3.5453	39884.6	-35790	14384.9	16774.9	78118.8	371.351	17414.4	-45.1923
170000	170	3.56097	40060.9	-35989.3	13780	17750.9	78074.9	442.775	17271.5	21.9841
171000	171	3.51205	39510.6	-35962.5	14365.8	17286.5	77883.9	372.267	17327.8	-15.178
172000	172	3.54939	39930.7	-35715.1	14086.1	17389.5	78007.3	416.613	17590.3	51.8605
173000	173	3.49276	39293.6	-35853.2	13738.2	16906.7	78163.1	360.802	17353.2	4.52994
174000	174	3.5056	39438	-35924	14289.5	17641.6	77182.5	386.41	17637.9	6.74955
175000	175	3.4781	39128.6	-36050	14240.6	17501.2	77625.5	371.694	17648.8	10.6593
176000	176	3.516	39555	-36084.7	14226.2	17323.9	77798.9	365.707	17567	9.5723
177000	177	3.51429	39535.7	-35837	14204.6	18009.7	77399.1	436.511	17498.3	-9.79589
178000	178	3.52872	39698.1	-36046.1	13983.1	17541.2	77562.7	384.792	17587.5	29.9027
179000	179	3.52251	39628.2	-35770.4	14094.2	17176.1	77049.6	353.189	17921.1	-7.358
180000	180	3.50415	39421.7	-35809.5	14293.7	17393.2	77129.3	417.566	17693.2	-22.8615
181000	181	3.53804	39802.9	-35984.6	14190.3	17224.9	77391.9	395.251	17996.1	-6.48356
182000	182	3.54066	39832.4	-36128.5	14174.3	17675.2	77104.5	514.011	17669.2	28.3123
183000	183	3.493	39296.3	-36031.3	14057.6	17242.9	77568.1	406.958	17710.4	12.8179
184000	184	3.57074	40170.8	-35687.6	14080.6	17757.4	77071.1	383.446	17704.4	25.3789
185000	185	3.53024	39715.2	-35972	14439.1	17306.9	77889.5	446.78	17482	1.33611
186000	186	3.52827	39693	-35786	13923.5	17250.6	77236.5	467.345	17451.2	4.99777
187000	187	3.53733	39794.9	-35869.4	14334.1	17650.6	77089	435.986	17908.9	27.4222
188000	188	3.50925	39479.1	-35934.4	13845.7	17409.5	77301.4	384.22	17531.4	-19.6106
189000	189	3.51156	39505	-35923.6	13831.4	17926.5	77048.9	417.667	17634	-9.31861
190000	190	3.4837	39191.7	-35723.8	14458.1	17768.2	76947.9	347.184	17602.8	6.23245
191000	191	3.54493	39880.5	-35840.1	13757.7	17776.6	77141.2	424.285	17703.9	19.0577
192000	192	3.49354	39302.3	-36053.9	13822.6	17092.4	77383.1	348.673	17962	29.023
193000	193	3.51948	39594.1	-35781.1	14159	17601.2	76898.7	444.012	17870	18.9058
194000	194	3.54356	39865.1	-35782.4	14270.3	17000.2	76705.1	441.762	17679.6	-17.9545
195000	195	3.5317	39731.6	-35901.9	14031.3	17754.1	76339.1	371.853	17876.3	-3.21267
196000	196	3.51739	39570.7	-35832.9	14280.3	17845.6	76839.7	396.904	17606.5	-14.5653
197000	197	3.60395	40544.4	-35891.4	14200.9	17365.4	77336.4	386.605	17581	-4.1026
198000	198	3.57211	40186.2	-35807.6	14184.8	17140.6	77291.5	447.933	17680	-42.3764
199000	199	3.49203	39285.4	-35685.8	14249.7	17357.4	76916.9	415.865	18116.9	30.2822
200000	200	3.53752	39797	-36037	13738.4	17515.1	76726.1	479.007	18105.7	52.6361
201000	201	3.45551	38874.5	-35960.8	13962.1	17634.1	77184.1	380.709	17845.9	-17.1823
202000	202	3.50906	39476.9	-35897.7	14265.2	17552.6	76904.8	373.575	17799.6	-14.8844
203000	203	3.47721	39118.6	-35901.2	14378.2	17635.6	77015.1	390.561	17961.4	-14.1161
204000	204	3.54333	39862.4	-35900.3	14420	17310.1	76660.6	404.376	17948.5	13.5177
205000	205	3.54563	39888.3	-35798.9	14031.8	17624.2	77029.8	488.162	17572.4	-10.5294
206000	206	3.50369	39416.5	-36039.1	14306.5	17140.3	77257	397.709	17532.3	-45.1289
207000	207	3.53154	39729.9	-35780.6	14065.7	18114.3	76852.5	432.177	17692.5	-10.4218
208000	208	3.51809	39578.5	-35746.8	13825.9	17548.1	76905.6	438.542	17956.4	36.3266
209000	209	3.52503	39656.6	-35931.1	14206.9	17852.2	76745.4	419.82	17708.7	-25.744
210000	210	3.46805	39015.5	-35825	14074.7	17752	76749.2	414.613	18013.4	-17.582
211000	211	3.51478	39541.3	-36003.8	14037.4	17861.3	77043.8	427.814	17680.5	22.6157
212000	212	3.52936	39705.3	-35834.5	13788.8	17438.4	76840.9	389.167	17832.1	-4.20493
213000	213	3.56074	40058.3	-36070.7	14065.2	17302.8	76869.2	398.048	18007.4	10.2398
214000	214	3.5879	40363.9	-35916.4	13863.5	17370.2	76853.5	428.291	18089.7	21.1191
215000	215	3.49007	39263.3	-36100.3	13777.5	17308.6	77140.3	464.368	17997.7	21.209
216000	216	3.55687	40014.8	-36028.3	13780.1	17558.9	77344.9	378.318	17574.6	-0.734116
217000	217	3.49269	39292.8	-35807.5	14127	17276.3	77378.9	377.788	17820.9	3.65473
218000	218	3.54491	39880.2	-35895.1	14301.8	17212.2	77532.7	384.073	17791.3	7.06597
219000	219	3.43758	38672.8	-35853.2	14117.6	17860	77127.5	433.609	17662.4	-6.78155
220000	220	3.51941	39593.3	-35777.2	14327.2	16904.4	76850.4	292.042	17934.6	1.12252
221000	221	3.42699	38553.6	-35705.8	13734.5	17159.5	76459.3	425.697	18080.3	12.3588
222000	222	3.54859	39921.7	-35787	14150.8	17655.4	76680.5	396.806	17960.2	1.95618
223000	223	3.47061	39044.4	-35755.6	14205.6	17851.9	76578.1	404.895	18112.8	42.9412
224000	224	3.54516	39883.1	-36003.4	13552.5	17360.3	77131	390.737	18036.8	20.0066
225000	225	3.50858	39471.5	-36058	14094.3	16856	76949.9	464.13	18184.9	-5.6837
226000	226	3.49686	39339.7	-36164.7	13821.9	17104.5	76797.3	374.675	17944.1	23.6054
227000	227	3.50724	39456.5	-35827.4	14029.3	17776.1	76726.6	392.245	17992.1	32.8914
228000	228	3.47707	39117	-35784.5	14536	17024.4	76424.5	449.192	18355	17.724
229000	229	3.54301	39858.9	-35853.4	14189.6	17619.5	76898.1	416.945	17921.8	32.6348
230000	230	3.48858	39246.6	-35870.8	14207.1	17618.2	76901.5	419.449	17849.2	-23.5683
231000	231	3.51468	39540.2	-35946.4	14032.1	17415.2	76905.6	431.795	17796.8	-22.5719
232000	232	3.52066	39607.4	-35916.1	14021.5	18140	76641.8	403.728	17912.4	6.39695
233000	233	3.50142	39391	-35998.4	13994.6	17533.2	77158.2	378.883	17901.8	22.6167
234000	234	3.54562	39888.2	-35787.2	13960.7	17575.5	77009.5	394.236	18019.8	-15.9885
235000	235	3.49452	39313.4	-35932.3	14051.5	17668.1	77255.1	455.346	17859.4	35.5069
236000	236	3.49519	39320.8	-35835.9	14089.3	17314	76495	360.413	18396.5	41.1509
237000	237	3.50425	39422.8	-35921.2	14250.7	17640.9	76495.4	378.729	17942.2	3.36836
238000	238	3.54912	39927.6	-35828.8	13789.5	17916	77320	449.558	17472.9	-15.3307
239000	239	3.4835	39189.4	-35856.4	14362.9	17572.9	77271.9	451.381	17764.4	-2.93046
240000	240	3.46128	38939.4	-36135	14430.7	17539.8	77088	403.322	17670.6	-18.9046
241000	241	3.54976	39934.9	-35855.7	14347.7	17278.7	77250.6	424.841	17904.4	6.3832
242000	242	3.47853	39133.5	-35934.4	14350	17656.1	77359.8	416.962	17257.3	-16.7509
243000	243	3.55631	40008.4	-36029.4	14346.4	17259.1	77227.7	410.042	17719.3	9.81255
244000	244	3.57067	40170	-35960.8	13767.7	17663.6	77171.4	378.523	18141.8	33.5066
245000	245	3.48393	39194.2	-36020.4	13740.1	17516.5	77421.7	404.367	17883.6	25.3369
246000	246	3.54131	39839.7	-35944.5	14442.8	17351.3	77619	373.457	17609.1	3.36794
247000	247	3.49302	39296.4	-35791.9	13996.4	17382.3	77615.6	440.548	17629.6	-21.4339
248000	248	3.51001	39487.6	-35741.2	14758.4	17585.4	77493.2	419.494	17316.4	-53.4743
249000	249	3.49624	39332.7	-35953.1	13826.9	17192.4	76957.6	394.726	18043.1	15.7169
250000	250	3.47812	39128.8	-35894.7	13890.6	17636.4	77549.3	397.123	17507.7	20.9963
251000	251	3.57223	40187.6	-35955.2	13651.3	16952.2	77356.5	407.104	17818.6	32.085
252000	252	3.54224	39850.2	-35934.6	14142.8	17220.2	76929.4	445.181	18036.7	21.5164
253000	253	3.51611	39556.3	-35927.9	14390.2	17868.1	76785.4	354.856	17534.1	-18.0523
254000	254	3.47214	39061.5	-35793.7	14533.9	17338.4	77066.2	410.883	17840.9	-30.2151
255000	255	3.55052	39943.3	-35767.4	13894.5	17688.5	76575.5	441.643	17987.6	18.1171
256000	256	3.57425	40210.3	-35944.7	14261.4	17642.2	76731	386.695	17983.8	21.6636
257000	257	3.52063	39607	-36063.2	13895.5	17036.6	76624.6	394.977	18239.6	47.8632
258000	258	3.5398	39822.8	-35895.2	13961.5	17599.5	77107.4	399.598	17608.7	11.3911
259000	259	3.47373	39079.5	-36028.9	14260.1	17463.1	77079.6	438.192	17746.6	-21.9492
260000	260	3.47669	39112.8	-35974.3	14365.2	17332.6	77165	401.048	17774.9	-23.5801
261000	261	3.50875	39473.5	-35750.3	13760	17540.5	76917.7	431.654	18072.7	44.0794
262000	262	3.50946	39481.4	-35978.6	14050.7	16887.6	77713	464.573	17695.6	0.774937
263000	263	3.57156	40180.1	-35860.6	13543.5	17390.4	77477.5	420.863	18019.4	53.9406
264000	264	3.51315	39522.9	-36070.4	13983.8	17219.9	77132.2	513.709	17987	17.9638
265000	265	3.49079	39271.4	-35993.3	13895	17784.7	77136.8	413.657	17617.6	-2.42252
266000	266	3.56768	40136.4	-35971.8	14059	17488.5	76782.8	416.266	17734.5	-28.4329
267000	267	3.55005	39938.1	-35702	14181.2	18311.3	76766.1	434.13	17909.6	25.77
268000	268	3.50864	39472.2	-35852.8	14019.2	17373.3	77035.7	404.972	17864.9	-19.5019
269000	269	3.51578	39552.5	-35894.2	14511.1	17320.3	77097.5	424.49	18037.8	-16.962
270000	270	3.49201	39285.1	-36016.2	13925.9	17302.1	76733	438.575	18068	13.4066
271000	271	3.48274	39180.9	-36037.1	14099.3	17760.9	76935	353.676	17608.4	9.2354
272000	272	3.53619	39782.1	-36079.4	14207.5	17626.6	77297.8	406.919	17648.3	-11.1304
273000	273	3.47688	39114.8	-35890	14095.2	17065.6	77488.3	338.155	17624.6	12.7834
274000	274	3.50793	39464.2	-35766.1	14068.8	17552.4	76903.4	449.758	17813.6	11.997
275000	275	3.54504	39881.7	-35711.1	13881.1	17936.5	77219.1	408.495	17382.1	-14.7242
276000	276	3.48272	39180.6	-35836.9	14356.7	17544.6	77637.2	385.93	17522.3	9.62219
277000	277	3.53881	39811.7	-35975.9	14046.4	17377.8	77427.9	401.248	17727.4	6.84303
278000	278	3.51707	39567	-36021	14344.9	17676.5	76847.4	392.336	17399.2	-60.0732
279000	279	3.48306	39184.4	-35942.5	13950	17486.5	77266.3	415.329	17648.2	2.10989
280000	280	3.51165	39506	-35977.4	13847.6	17526.9	77048	397.637	18161.2	12.0006
281000	281	3.55104	39949.2	-35927.7	14116.1	17540.9	77245.3	445.423	17453.1	15.0736
282000	282	3.46485	38979.6	-35789	14357.6	17471.3	77375.7	367.507	17742.4	-11.3653
