step	time	T	Ekin	lj	bond_124	angle_252	dihedral_190	lj-14_0	lj-14_1	P
73000	73	3.48227	39175.6	-35818.2	14276.1	17368.4	77089	415.254	17593.4	0.907218
74000	74	3.42938	38580.5	-35848.8	14602.2	17556.6	77619.8	467.762	17367.7	-57.4066
75000	75	3.50844	39470	-35870.2	14379.8	17658.1	77624.9	443.727	17541.4	11.332
76000	76	3.53818	39804.5	-35857.8	14605.1	17362.9	77494.1	408.67	17689.3	-36.3196
77000	77	3.52609	39668.6	-35908.7	13964.2	17638.6	77813.4	425.125	17569.7	26.2587
78000	78	3.48969	39259	-35993.2	14268.5	17495.5	77570.3	371.744	17747	4.72635
79000	79	3.48622	39220	-35784.1	13902.7	16792.9	77404.1	444.7	17645.3	-23.0079
80000	80	3.50387	39418.5	-35800.6	14255.5	17594.5	77476	401.046	17684.6	-7.55459
81000	81	3.51371	39529.2	-36048.2	14200.4	17415.8	77475.5	415.824	17563.3	-16.5487
82000	82	3.51536	39547.8	-36064.9	13944	16967.3	77943.2	451.675	17939.8	16.9481
83000	83	3.50913	39477.7	-35903.2	13969.4	17826.7	76862	445.189	17579.1	8.71166
84000	84	3.58313	40310.2	-35994.4	14033.6	17071.8	77105.5	464.16	17743.2	34.2815
85000	85	3.50821	39467.3	-35970.2	14516.4	17259.5	77908.9	338.765	17508.4	-1.68905
86000	86	3.51374	39529.6	-36046.3	14361.4	17779.1	77657.3	440.598	17400.5	7.00164
87000	87	3.52763	39685.9	-35955	13802	17904.1	77170.8	353.674	18030.7	24.5763
88000	88	3.52154	39617.3	-35965	14268.9	17640.9	77583.7	481.681	17480.6	-2.52131
89000	89	3.51687	39564.8	-35794.2	13901.4	17348.7	78313.7	411.575	17107.9	9.67504
90000	90	3.53575	39777.1	-35678	14083.7	17127	77414.8	408.576	17871.4	4.7801
91000	91	3.47168	39056.4	-35719.5	14196.7	17232.5	76964.2	452.377	18251.1	13.8075
92000	92	3.49014	39264.1	-35937.9	13991	17607.8	77411.7	375.167	17483.4	-11.1316
93000	93	3.47899	39138.6	-35913.7	14259.8	17407.7	77704.6	323.037	17613.4	-22.8011
94000	94	3.53101	39723.9	-36047.2	13833.4	17427.7	77550.8	430.242	17831.1	4.76066
95000	95	3.50367	39416.3	-35974.5	14181.4	17613.8	77241.2	413.388	17472.8	3.56692
96000	96	3.42842	38569.7	-35846.2	13911.7	17344.3	77614	420.894	17664.9	25.6075
97000	97	3.48997	39262.1	-35825.6	14465.2	17366.2	76443.6	397.716	18185.2	13.7076
98000	98	3.41586	38428.4	-35898.5	14177.2	17368.7	77191.7	440.818	18058.9	23.6256
99000	99	3.51944	39593.7	-36063.1	14369.9	17560.1	77372.5	435.655	17730.3	-0.650031
100000	100	3.47787	39126.1	-35805.4	14025.5	17497.8	77308.3	399.873	17614	16.6131
101000	101	3.5064	39447	-36049.3	14193	17109.6	77606.5	395.551	17658	6.61281
102000	102	3.44777	38787.4	-36090.7	14091.3	17204.2	77912.8	450.527	17626.3	-1.53075
103000	103	3.48635	39221.4	-35722.3	14231.2	17482.9	77818.3	517.568	17560.8	4.06574
104000	104	3.48088	39159.9	-35788.5	14382	17383.7	77495.6	400.558	17586.7	-10.0547
105000	105	3.47034	39041.3	-35939.8	14418.7	17370.1	77341.5	424.925	17825.6	-24.6111
106000	106	3.53613	39781.4	-35834.3	14321.7	17563.1	77106.2	411.531	17858.5	10.4412
107000	107	3.5496	39933.1	-35803.1	13764.1	17602.2	77550.2	450.512	17257.5	-8.99103
108000	108	3.47615	39106.7	-35887.2	14175.8	17412.2	77584.9	415.895	17335.1	-20.2561
109000	109	3.57349	40201.7	-35970.9	14142.4	17461.6	77566.2	470.786	17540.6	4.89971
110000	110	3.49839	39356.8	-35858.5	14249.9	17381.4	77693	453.239	17663.8	3.34755
111000	111	3.50784	39463.2	-35729.5	13801.8	17393.8	77439.4	337.078	17615	-10.7697
112000	112	3.52149	39616.8	-35751.7	14064.7	17535.4	77090	389.713	17873.8	8.60943
113000	113	3.51431	39536	-36080.1	13651.1	17349.1	77675.3	430.128	17620.8	8.23872
114000	114	3.53689	39790	-35827	14315.2	17480.2	77667.6	418.244	17850.9	13.7461
115000	115	3.42808	38565.9	-35916.1	13988	17751.6	77615.2	418.15	17610.6	-0.818557
116000	116	3.50493	39430.5	-35719	14224	17465.4	77347	445.514	17884.3	26.0308
117000	117	3.50351	39414.5	-35997.4	14202.8	17722.5	77209.5	407.367	17668.9	2.38685
118000	118	3.57882	40261.7	-36074.8	14465.8	17596.2	77210	408.376	17733.3	-19.5566
119000	119	3.52991	39711.5	-35648.9	14004.3	17372.8	77550.4	466.185	17419.3	-19.2026
120000	120	3.61234	40638.8	-35619.8	14120	17686.6	76996	421.571	18000.7	38.3598
121000	121	3.53088	39722.3	-35958.3	14215	17592.2	77781.9	407.156	17532.1	-9.76297
122000	122	3.49549	39324.3	-35860.7	14056.5	17590.3	77094.1	476.775	17698.1	-10.9989
123000	123	3.49627	39333	-35787.9	13745.2	17607.9	77211.8	384.263	17518.3	-9.28032
124000	124	3.48438	39199.3	-35616.9	14153.3	17311.6	77472.3	397.145	17471.2	0.615253
125000	125	3.59292	40420.3	-35818.2	14042.5	17127.5	77552.8	374.289	17723.4	19.4026
126000	126	3.55677	40013.6	-35742.8	14054.3	17185	77541.3	402.577	17548.4	16.1552
127000	127	3.50839	39469.4	-35952.5	13872.6	17420	78199.7	451.168	17268.2	50.8973
128000	128	3.49684	39339.4	-35837.6	13882.1	17136.1	77230.9	421.372	17869.4	9.52946
129000	129	3.57775	40249.6	-35940.1	14017.4	17864.5	77448.9	369.137	17726.5	21.7253
130000	130	3.50439	39424.4	-36042.8	13853.9	17314.5	77801.6	414.064	17529	20.1793
131000	131	3.57733	40245	-35798	13818.4	17550.8	77476.4	353.593	17588.1	1.63687
132000	132	3.53944	39818.7	-36019.8	13867.1	17666.1	78290.8	538.352	17040.2	11.1057
133000	133	3.49758	39347.8	-35920.9	13870.1	16892.3	78504.7	374.349	17352	14.9252
134000	134	3.51668	39562.6	-35853.6	14066.2	17420.9	77516.5	407.079	17450.7	-26.4158
135000	135	3.51433	39536.3	-36026.8	13740.3	17489.5	77803.4	312.259	17901.4	40.6727
136000	136	3.50521	39433.7	-35762.5	14184.3	17159.4	77348.8	426.353	17792	-3.47262
137000	137	3.4553	38872.1	-35974.9	14063.5	17458.3	77602.4	414.695	17336.8	-17.6112
138000	138	3.51309	39522.2	-35862.3	14152.3	17265.1	77729.5	386.325	17419.5	3.31259
139000	139	3.46741	39008.4	-36090.6	13984.7	17432.3	78032.6	433.93	17779.2	40.1159
140000	140	3.53461	39764.4	-35806.2	14396	17505.3	77992.3	362.612	17482.1	4.58457
141000	141	3.55476	39991.1	-35817.6	14098.1	17390	78009.3	363.686	17325.3	1.43727
142000	142	3.53629	39783.3	-35729.8	14360	17512.9	77527.5	377.463	17533.1	-6.62991
143000	143	3.54858	39921.6	-35846.9	13766.9	17353.6	77999.1	447.754	17429.4	11.249
144000	144	3.56055	40056.2	-36031.2	13991.5	17216	78161.2	448.056	17510.9	11.7019
145000	145	3.50509	39432.3	-36084.3	13989.4	17952.3	77867.3	424.752	17505	34.484
146000	146	3.60003	40500.3	-35833	14116.8	17226.1	77629.2	412.87	17694.3	11.8071
147000	147	3.46969	39034	-35763.3	14482.5	17213.9	77886.4	382.404	17610.8	16.7519
148000	148	3.51247	39515.2	-35664.8	14737.8	17424.3	77710.1	385.989	17603.6	17.6757
149000	149	3.52247	39627.8	-35876.8	13840	16913.8	78088.8	377.097	17544.7	5.84018
150000	150	3.54413	39871.4	-35995.7	14093.9	17525.6	77393.1	384.533	17625.2	5.58377
151000	151	3.53186	39733.4	-35974.4	14194.1	17299.9	77691.9	421.249	17534.2	14.3906
152000	152	3.52855	39696.2	-35670.6	14219.2	17716.8	77909.1	392.768	17257.8	35.518
153000	153	3.54482	39879.2	-35738	14325.5	17459.7	77388.4	360.658	17671.6	1.27872
154000	154	3.54312	39860.1	-35945.4	14072.3	17364.7	77815	380.432	17298.6	-0.277869
155000	155	3.53647	39785.3	-35786.1	14194.4	17327.6	77968.5	453.172	17387.3	-10.2044
156000	156	3.50619	39444.7	-35874.2	14012.1	17312.6	77797.1	344.336	17301.3	11.6764
157000	157	3.49035	39266.4	-35695.2	14194.1	17499	77864.6	385.487	17415.3	24.3249
158000	158	3.56235	40076.4	-36010.2	14266.6	17291.8	77815.2	324.257	17471.9	-23.3176
159000	159	3.47938	39143	-35932.9	13934.1	17106.2	77849.1	429.859	17431.9	12.3152
160000	160	3.53862	39809.5	-35786.3	13964	17271	77831.6	396.5	17570.6	8.12917
161000	161	3.50603	39442.8	-36062.4	14384.2	17232.1	77981.4	416.737	17449.5	11.2738
162000	162	3.57506	40219.4	-35854.4	14203.8	17412.6	78408.9	402.29	17260.4	-5.44705
163000	163	3.51273	39518.2	-36153.3	14381.9	17408.3	78101.1	429.453	17348.3	-12.8307
164000	164	3.4608	38934	-36136.8	13856.4	17507.5	78194.7	489.135	17072.5	7.73899
165000	165	3.49009	39263.5	-36033.5	14124.1	17062	78207.1	413.246	17184.8	-35.6819
166000	166	3.53535	39772.7	-35916.2	14090.9	17099	78047.3	390.905	17479	10.7469
167000	167	3.50144	39391.2	-36034	14286.7	17244.1	78379.6	313.552	17126.9	-14.645
168000	168	3.4814	39165.7	-35968.8	14075.5	17203.7	77622.1	369.874	17495.8	-7.04847
169000	169	3.57331	40199.7	-35744	13844.9	16939.9	78177.9	380.88	17520.8	22.3748
170000	170	3.53904	39814.2	-35807.4	13851.8	17296.5	77605.3	375.117	17539.8	17.6195
171000	171	3.50131	39389.8	-36126.8	14421.8	17104.1	78037.7	426.173	17206.6	-70.2152
172000	172	3.52556	39662.6	-35929	14087.6	18044.1	77450.5	446.607	17531.3	3.71985
173000	173	3.47955	39144.9	-36066.2	14316.5	16994.6	77697.2	413.612	17548.1	-10.1496
174000	174	3.50504	39431.7	-36006.8	14127.9	17556.8	77246.1	441.011	17647	-39.7625
175000	175	3.57953	40269.7	-35964.9	14150.8	17593.7	77567.6	382.31	17342.2	-62.1978
176000	176	3.48907	39252	-36006.7	14058.9	17262.2	77254	475.842	17684.3	-11.1441
177000	177	3.57024	40165.2	-36211.5	14230.9	17529.7	77540.6	388.57	17749.7	1.79229
178000	178	3.45085	38822	-35992.8	13930.3	17466.3	77533.5	377.67	17513.3	-8.43144
179000	179	3.53225	39737.8	-36054.7	13732.6	17325.7	77514.8	395.182	17815.9	23.2023
180000	180	3.49943	39368.5	-35872.3	14211	17220.4	78078.7	373.347	17265.6	-13.2669
181000	181	3.56939	40155.7	-36084	14400.8	16912.2	77673.1	379.853	17465	-5.32467
182000	182	3.56068	40057.6	-35962	14288.5	17830.9	77210.3	386.233	17583.5	1.43981
183000	183	3.51664	39562.2	-35953.5	14267.1	17175.3	78210.9	386.549	17308.6	-11.1028
184000	184	3.52264	39629.7	-36067.1	14437	16953.4	78146.3	439.268	17491.8	-14.3376
185000	185	3.5283	39693.4	-36066.2	14487.9	17429.4	77255.3	401.918	17734.1	2.66334
186000	186	3.4608	38934	-35927.5	14012.3	17651.8	78196.3	373.652	17270	0.251744
187000	187	3.45698	38891	-35697.6	13703	17330.6	78048.5	385.149	17508.1	25.8081
188000	188	3.5151	39544.8	-35877.5	14293.8	17368.2	77804.4	427.674	17344.7	7.92109
189000	189	3.49831	39356	-36033.1	13985.2	17395.1	77528.1	368.828	17494.7	31.901
190000	190	3.50515	39432.9	-35927.7	14168.9	17039.6	77631.5	462.518	17518.1	10.0559
191000	191	3.53488	39767.4	-35971.8	14198.1	17262	77952.2	450.133	17245.7	-5.69529
192000	192	3.52977	39709.9	-35985.3	14206.7	17535	77997.9	353.771	17464.8	15.3471
193000	193	3.4944	39312	-36090.3	14261.9	17821.7	77507	349.239	17533.9	-1.23284
194000	194	3.51683	39564.3	-35927.1	14037.3	17249	77092.8	464.269	17522.5	-32.2301
195000	195	3.54164	39843.5	-35883.7	13583.1	17945.6	77201.2	447.083	17477	17.7251
196000	196	3.49295	39295.7	-35944.2	14256.5	17808.5	77268.7	472.052	17395.4	-32.1047
197000	197	3.54376	39867.3	-35826.9	14174.1	18006.2	76885.3	379.97	17595.9	-15.3239
198000	198	3.4996	39370.5	-35706.6	14083.7	17513.9	76657.5	465.302	17993.6	18.0599
199000	199	3.45772	38899.3	-35799.6	14212.9	17471.5	77892.6	427.974	17600.9	25.7037
200000	200	3.52768	39686.4	-35899.1	14362.7	17660.7	77266.8	454.135	17714.9	-5.61618
201000	201	3.5009	39385.2	-35720.6	14400.7	17636.4	77389.5	453.444	17472.9	-1.65357
202000	202	3.48167	39168.8	-35600.1	14018.6	17931.9	77536.5	375.468	17354.6	-12.1248
203000	203	3.48637	39221.7	-35690.2	14114.5	17358.7	76846.9	440.932	17856.7	5.82748
204000	204	3.49805	39353	-35879.5	14712.5	17196.7	77574.2	431.789	17509.5	-26.5465
205000	205	3.50336	39412.8	-35855.7	14252.4	17463.1	77454.1	354.13	17653.1	2.90325
206000	206	3.53353	39752.2	-35693.9	14381.9	17318.8	76985.6	421.747	17771	7.95641
207000	207	3.54092	39835.4	-35967.7	14044.3	17312	77183.6	453.67	17726.3	1.77621
208000	208	3.53018	39714.6	-35939.4	14090.5	17359.9	77775.3	406.864	17837.5	-18.3326
209000	209	3.50284	39406.9	-35655.4	14562	17719.7	77042	452.921	17614.1	-38.4229
210000	210	3.53582	39778	-35869.4	14150.9	17309.2	77834.2	418.428	17673.4	30.5549
211000	211	3.51245	39515.1	-35892.9	14097.3	17199	77589.8	433.654	17449.3	-29.3322
212000	212	3.47623	39107.6	-35864.8	14284.7	17555.2	77016.2	468.804	17810.6	-6.83059
213000	213	3.4536	38853	-35816.8	14006.3	17585.4	77747.1	446.962	17320.8	-7.86921
214000	214	3.52213	39624	-35896.7	14024.7	17491.5	77306	399.484	17849.7	-29.0082
215000	215	3.4637	38966.7	-35833.3	13749.4	17236.2	77296.4	435.482	17702.9	-5.61276
216000	216	3.56831	40143.5	-35830.5	13773.2	17159.1	77456.2	350.674	17791.6	16.343
217000	217	3.50477	39428.6	-35844	14097.9	17337.4	77320.6	419.479	17630.5	-20.4088
218000	218	3.5288	39699	-35612.5	14371.1	16846.2	77315.7	420.297	17882.8	26.8075
219000	219	3.53859	39809.1	-36027.7	13755.7	17160	77880.2	418.276	17467.9	0.886648
220000	220	3.51833	39581.3	-35869.2	14350.5	17216.7	77212.8	395.41	17446.6	4.44925
221000	221	3.58566	40338.7	-35990	13933.1	17374.7	77243.9	381.358	17778.7	-42.2906
222000	222	3.50208	39398.4	-35773.4	13902.8	17402.7	77623.4	378.687	17522.3	22.4793
223000	223	3.51163	39505.9	-35750.9	13991.5	17426	76954.2	395.909	17749.9	14.602
224000	224	3.471	39048.8	-35788.6	14197.4	17784.2	76851.2	414.574	18029.3	-1.02179
225000	225	3.50387	39418.6	-35593.3	14427.1	17568.5	77166.6	407.76	17650	5.11757
226000	226	3.52179	39620.1	-35713	13762.7	17424.6	77601.3	408.504	17494.8	17.9815
227000	227	3.46871	39023	-35845.2	14397.5	16998.7	78256.3	419.612	17010.8	-4.94339
228000	228	3.55769	40024	-35771.3	14602.6	17022	77809.6	361.841	17245.4	-23.2824
229000	229	3.50136	39390.3	-35949.7	13899	17057.3	77716.7	414.986	17780.6	-1.43666
230000	230	3.47463	39089.6	-35932.5	14126.9	17489.8	77698.6	502.728	17381.5	-9.09128
231000	231	3.50796	39464.6	-36001.8	13737.9	17145	77504.5	394.11	17716.1	-4.62271
232000	232	3.49832	39356.1	-35828.4	13926.9	17417.5	77447	402.582	17491.9	-27.1209
233000	233	3.50893	39475.5	-35945.4	13883.3	17507.6	77585.2	365.321	17291.4	-29.2659
234000	234	3.44848	38795.4	-35647.9	14210.6	17450.3	77541.2	468.987	17752.1	37.0192
235000	235	3.54908	39927.2	-35634.9	14543.9	17520.3	76889.2	406.291	17531.8	-26.2536
236000	236	3.49546	39323.9	-35883.2	14436.3	17342.1	77541.1	415.737	17480.4	-31.7625
237000	237	3.498	39352.5	-35707.9	14014	17733.1	77597.7	338.532	17722.2	35.2313
238000	238	3.55182	39958	-35780.1	14286	17381.9	77248.9	461.758	17721.2	0.261561
239000	239	3.5788	40261.5	-35844.8	14305.2	17869.2	77018	422.464	18022.8	3.58176
240000	240	3.53435	39761.4	-35775.4	14510.5	17151.8	77462.9	396.277	17721.7	-19.3053
241000	241	3.46696	39003.2	-35793.8	14276	17849.9	77402.6	416.076	17538.8	-8.03625
242000	242	3.53583	39778.1	-35812	14674.1	17457.2	77419.1	433.001	17707.2	9.6378
243000	243	3.55916	40040.5	-35773.4	14182.8	17148.6	77133.5	468.912	17917.1	5.21866
244000	244	3.4785	39133.1	-35836	14281	17561.5	77015.4	466.166	17506.5	-21.4556
245000	245	3.52561	39663.1	-36035.1	14397	17885.8	77118.4	524.933	17586.2	14.9362
246000	246	3.4994	39368.3	-35819	14410.9	17612.1	77374	427.015	17444.3	-10.5354
247000	247	3.48147	39166.6	-35735.4	14288.4	17287.3	77108.3	431.498	17522.2	-31.2352
248000	248	3.53709	39792.3	-36060.5	14169.5	17425.8	77410.7	418.257	17602.2	-32.2655
249000	249	3.57196	40184.6	-35717.6	14131.8	17251.4	77235.4	434.83	18094.9	29.1644
250000	250	3.51217	39512	-35840.7	13859.9	17307.8	77419.8	341.793	17752.2	15.2666
251000	251	3.52573	39664.5	-35914.9	14172.5	17650.8	77506.1	387.406	17455.8	-9.00731
252000	252	3.52353	39639.7	-35836	14106	17468.9	77188.1	416.326	17529.3	-3.79849
253000	253	3.53265	39742.3	-35870.4	13860.4	17030.6	78200.8	399.915	17351	18.8231
254000	254	3.49344	39301.2	-36085.3	14046.2	17576.8	77770.4	385.42	17533.6	11.2464
255000	255	3.53961	39820.6	-35834.6	14366.5	17126.7	77733.7	417.23	17820.8	22.7239
256000	256	3.52364	39640.9	-35767.2	14152.1	16859.1	77924.7	432.675	17428.5	27.1306
257000	257	3.55134	39952.5	-35890	14311.3	17149.2	77936.2	403.853	17245.9	-20.2073
258000	258	3.50546	39436.4	-35713.3	14465.1	17320.5	77498.5	430.556	17474.1	-4.71168
259000	259	3.5342	39759.7	-35995.3	14430.9	17802	77121.2	399.195	17845.4	10.0566
260000	260	3.55005	39938.1	-36023	14494.9	17277.7	77852.1	363.265	17500.8	-28.1132
261000	261	3.51513	39545.2	-35827.1	14055.7	17876.9	77437.7	424.768	17595.5	22.6924
262000	262	3.54001	39825.1	-35909.5	13859.1	17622	77963.3	409.491	17438	23.0482
263000	263	3.51356	39527.6	-35974.3	14586.2	17629.5	77551.2	440.288	17623	-8.04671
264000	264	3.53922	39816.2	-35954.6	13880.8	17715.9	77157.8	441.141	17633.4	-1.69044
265000	265	3.52252	39628.3	-35958.2	13972	17305.2	77624.8	345.973	17535.4	-0.972975
266000	266	3.49962	39370.7	-36030.7	14097.2	17398.8	77540.7	456.224	17713.7	-18.0872
267000	267	3.53992	39824	-35847.7	14576.6	17328.7	77690.7	449.724	17473.6	1.0721
268000	268	3.53421	39759.9	-36032.7	14291	17394.9	77466.5	423.411	17524.5	2.64768
269000	269	3.43647	38660.2	-35937.5	14285.7	17350.7	77758.5	402.562	17528	-25.5378
270000	270	3.56369	40091.5	-35983.4	13780.9	17295.5	77448.5	377.086	17597.3	-16.1561
271000	271	3.51766	39573.7	-35789.5	14749.8	17511.8	77334.6	385.522	17446.3	-18.6503
272000	272	3.51454	39538.6	-35944.6	14351.2	17394.4	77133.3	422.997	17721.9	18.0287
273000	273	3.52052	39605.8	-35788.7	14286.1	17446.5	77408.6	397.714	17688.4	-16.2387
274000	274	3.54265	39854.8	-35947.4	14218.8	17369.2	77800.4	409.972	17586	-12.0227
275000	275	3.52589	39666.2	-36078.6	13842.3	17618.1	77492.1	341.939	17556.1	21.0232
276000	276	3.47171	39056.7	-35775.7	13863.5	17542.6	77345.3	432.926	17452.8	13.5955
277000	277	3.56439	40099.3	-35820.6	14068.6	17648.3	77981.1	404.58	17629.2	37.3866
278000	278	3.49327	39299.3	-35791.1	14354.6	17458.9	77233.2	424.588	17929.5	6.21372
279000	279	3.50724	39456.4	-35985.9	14098.2	17546.6	76844	470.174	17962.3	2.75559
280000	280	3.53553	39774.7	-35893	14564.4	17709.8	77151.7	548.001	17589.9	-24.5328
281000	281	3.53247	39740.3	-35752.8	14182.6	17446.2	77335.2	398.753	17679.7	-13.7541
282000	282	3.54161	39843.2	-35995.9	14507.8	16972.6	76777.9	443.825	18061.5	-38.1856
