step	time	T	Ekin	lj	bond_124	angle_252	dihedral_190	lj-14_0	lj-14_1	P
3.027e+06	3027	3.50472	39428.1	-35934.2	14420.2	17385.2	77397.9	453.111	17667.4	9.54957
3.028e+06	3028	3.48536	39210.3	-36075.5	13872.4	17434	77602.1	446.473	17428.8	0.222933
3.029e+06	3029	3.5441	39871.1	-36113.1	14008.7	17323.5	77254.7	449.165	17802.7	-16.9349
3.03e+06	3030	3.53934	39817.6	-35832.2	14497.4	17050.6	77599.1	371.104	17412.5	-18.8005
3.031e+06	3031	3.58774	40362	-35921.7	14371.6	16988.7	77959.3	416.019	17548.1	-24.5477
3.032e+06	3032	3.46783	39013.1	-36094.3	14417.2	17617.3	77449.2	407.76	17514.8	-6.46753
3.033e+06	3033	3.49963	39370.8	-35941.1	13898.4	17562.7	77340.5	427.251	17569.8	7.35183
3.034e+06	3034	3.5257	39664.1	-35985.2	14175.3	17677.7	77662.4	415.599	17647.6	20.2466
3.035e+06	3035	3.50839	39469.4	-35842.6	14173	17717.2	77533.3	391.524	17842.1	6.86655
3.036e+06	3036	3.50268	39405.2	-35989.1	14127.3	17267.1	77891.7	401.704	17459.8	13.0293
3.037e+06	3037	3.57806	40253.2	-35907.3	14339.6	17216.6	77440.6	423.94	17357.1	-13.9543
3.038e+06	3038	3.52039	39604.4	-35795.9	13818.4	17765.9	77406.5	404.865	17551	34.0926
3.039e+06	3039	3.5507	39945.4	-35799.9	13994.2	17207.9	77188.7	422.999	17949.5	23.6664
3.04e+06	3040	3.52977	39710	-35665.1	14285.9	17582.4	77053.5	361.083	17680.9	10.1039
3.041e+06	3041	3.5107	39495.4	-36045.2	13950.4	17851.9	77102.6	384.931	17600.1	-5.22293
3.042e+06	3042	3.52108	39612.2	-35819.1	13820.4	17396.5	77346.1	422.386	17799	32.335
3.043e+06	3043	3.54908	39927.1	-35980.7	14355.3	17578.9	76707	381.96	18209.1	10.6662
3.044e+06	3044	3.48093	39160.4	-36006.5	13998.6	17675.9	76455.3	466.981	17879.9	-0.833254
3.045e+06	3045	3.46315	38960.5	-36054.9	14453.8	17623.9	76362.4	465.31	18129.4	-11.1353
3.046e+06	3046	3.51464	39539.7	-35826.8	14332.3	17788.9	76942.2	424.668	17669.8	8.15281
3.047e+06	3047	3.50664	39449.6	-35730.5	14321.9	17574.5	76872.9	372.772	17887	-17.5886
3.048e+06	3048	3.50217	39399.4	-36025.2	14140	17505.5	77323.8	442.832	17588.3	-13.4802
3.049e+06	3049	3.50651	39448.2	-36386.3	14250.8	17487.1	77485	435.358	17722.6	-32.8845
3.05e+06	3050	3.51333	39525	-36100.2	14060.1	17400.5	77476.3	415.441	17458.7	-38.0276
3.051e+06	3051	3.56804	40140.4	-35981.9	14371.3	17234.1	77816.5	397.947	17507.2	-9.47933
3.052e+06	3052	3.51491	39542.8	-36032.4	14016	17044.8	77991	467.895	17545.2	36.102
3.053e+06	3053	3.46868	39022.7	-35902.4	14430.7	17425.6	77151.7	439.062	17679.1	11.3031
3.054e+06	3054	3.52421	39647.3	-35963.1	14094.9	17358.7	77884.7	401.069	17754.5	32.5328
3.055e+06	3055	3.52703	39679.1	-35828	15014	17214.9	77525.7	334.733	17444.8	-5.69945
3.056e+06	3056	3.49813	39353.9	-36038.7	14202.9	17251.3	77494.5	401.471	17257.2	-31.1781
3.057e+06	3057	3.52065	39607.3	-36082.5	14570.4	17048.5	77947.4	343.805	17393.6	-25.3188
3.058e+06	3058	3.52465	39652.3	-35743.9	14092	17328.2	77603.4	407.337	17653.5	13.1197
3.059e+06	3059	3.48551	39212	-35767.1	14018.7	17435.2	77515.6	415.096	17657.9	44.7028
3.06e+06	3060	3.46433	38973.7	-35643.9	14580.5	17458.5	77105	419.512	17744.1	21.2689
3.061e+06	3061	3.46196	38947	-35659	14395	17201.9	77551.1	412.123	17541.6	-5.75173
3.062e+06	3062	3.50295	39408.2	-35839.5	14142.8	17531.2	77448.1	392.578	17641	-9.93361
3.063e+06	3063	3.52565	39663.5	-35732.7	14240.3	17646.1	77035.7	375.068	17907.4	0.460464
3.064e+06	3064	3.4897	39259.1	-35888.2	14224.8	17574.7	77672.4	377.965	17457	24.9254
3.065e+06	3065	3.51344	39526.2	-35805.2	13941.8	17637.3	76888.6	403.838	17841.6	2.36397
3.066e+06	3066	3.55572	40001.8	-35859.3	13909.7	17244.7	77687.1	455.096	17794.4	8.11715
3.067e+06	3067	3.42144	38491.2	-36028.7	14283.1	17203.5	78042.9	459.62	17251.3	-34.896
3.068e+06	3068	3.57387	40206	-36168.9	14289.2	17447.1	77505.3	332.987	17726.6	30.6785
3.069e+06	3069	3.53077	39721.1	-35776.3	13969.9	17349.8	77790.4	410.005	17629.3	68.232
3.07e+06	3070	3.48451	39200.8	-36014	14119.5	17309.1	77297.3	432.23	17593.9	-11.4324
3.071e+06	3071	3.48019	39152.2	-36135	14306	17234.5	77507.3	395.062	17694.9	-32.4687
3.072e+06	3072	3.51328	39524.4	-35814.6	14036.7	17149.7	77404.5	395.478	17740.5	16.4868
3.073e+06	3073	3.52803	39690.3	-36136.4	14040.9	17483.4	77310.3	382.792	17603.2	3.78335
3.074e+06	3074	3.48185	39170.8	-35737	13965.5	17132.7	77026.6	396.745	17782.2	29.91
3.075e+06	3075	3.59521	40446.2	-36098	13950.4	17207	77616.5	422.775	17529.8	11.152
3.076e+06	3076	3.50291	39407.7	-35741.1	14721.7	17382.9	77217.3	436.578	17356.4	-35.3453
3.077e+06	3077	3.48461	39201.8	-35784.2	14022.3	17383	77158.2	382.448	17754.9	-11.6451
3.078e+06	3078	3.52186	39620.9	-35962.9	14218.4	17338.7	77619	424.037	17738.6	13.786
3.079e+06	3079	3.50199	39397.4	-35984	14373.5	18013.9	77555.4	378.508	17677.6	19.9492
3.08e+06	3080	3.55608	40006	-35867.5	14303	17602.2	77236.7	373.279	17488.6	9.64283
3.081e+06	3081	3.53077	39721.2	-36045.4	14089.1	17174	77399.9	463.781	17652.6	-19.1701
3.082e+06	3082	3.46826	39018	-36256.1	14297.5	17389	77727.6	424.503	17230.6	1.35302
3.083e+06	3083	3.51701	39566.3	-36067.5	14159	17330.5	77572.3	421.265	17706.9	-25.1698
3.084e+06	3084	3.5311	39724.9	-35739	13973	17700	77235.7	396.648	17599.9	3.16785
3.085e+06	3085	3.5177	39574.1	-35803.8	13983.4	17931.5	77184.8	368.024	17584.1	-21.8217
3.086e+06	3086	3.51387	39531	-36072.8	13812.8	17909.6	77101.8	472.92	17537.3	-8.69267
3.087e+06	3087	3.52405	39645.5	-35872.5	14022.2	17665.4	77501.9	410.52	17404.9	6.40226
3.088e+06	3088	3.52489	39655	-36084.8	13937.4	17841.2	77802.8	405.252	17189.7	13.7305
3.089e+06	3089	3.50015	39376.7	-35959.3	14086.6	17436.6	77092.5	429.574	17756.9	-8.21683
3.09e+06	3090	3.49261	39291.9	-35853.3	14114.5	17337.7	77398.5	404.746	18078.9	14.7227
3.091e+06	3091	3.56067	40057.5	-35817.7	14076.3	17235.6	77474.7	348.645	17771.3	-0.458991
3.092e+06	3092	3.51594	39554.3	-35933.8	14058.4	17176.5	77779.7	395.321	17659.3	7.46559
3.093e+06	3093	3.52444	39649.9	-35835.7	14236	16956.9	77850.8	437.995	17620.7	21.3221
3.094e+06	3094	3.49991	39374	-36094.1	14203.5	17142.6	78077.6	452.249	17179.8	-27.0479
3.095e+06	3095	3.56012	40051.4	-36156.9	14261.5	17640	77630.4	343.347	17471.8	10.8938
3.096e+06	3096	3.50252	39403.4	-35797.5	13907	17684.4	77325.2	439.532	17625.9	-2.24133
3.097e+06	3097	3.51998	39599.8	-35884	14178.2	17820.2	77348.7	410.744	17619.2	-24.4427
3.098e+06	3098	3.5588	40036.5	-35999.4	14516.8	17370.2	77099.9	455.955	17910.7	-22.3208
3.099e+06	3099	3.53637	39784.1	-36052.9	14179.1	17118.4	77998.2	433.737	17691.1	17.7253
3.1e+06	3100	3.50696	39453.3	-35836.9	14011.3	17436.6	77306.4	372.809	17455.1	3.45998
3.101e+06	3101	3.51838	39581.8	-35820.2	14016.2	17849.8	76882.8	465.263	17697.6	-14.2033
3.102e+06	3102	3.54548	39886.7	-35980.1	13764.5	17330.5	77585.9	413.272	17412.5	4.31979
3.103e+06	3103	3.5241	39646.2	-35684.7	14107.3	17573.8	77112.2	406.164	17672.4	11.9313
3.104e+06	3104	3.51339	39525.6	-35850.5	13943.6	17497.7	77506.6	359.984	17325.9	-17.9094
3.105e+06	3105	3.46761	39010.7	-35811.1	14135.5	17590.9	77656.6	395.237	17496.4	8.82768
3.106e+06	3106	3.52254	39628.6	-35948.3	14524.4	17019	77356.1	339.339	17570.8	-24.2631
3.107e+06	3107	3.50621	39444.8	-35908.5	13849.4	18074.2	77448.7	376.441	17613.3	13.7092
3.108e+06	3108	3.4891	39252.4	-36048.9	14155.7	17394.5	77656.5	399.687	17582.4	33.2642
3.109e+06	3109	3.48529	39209.5	-35853.7	14426	17174.5	77652.5	346.705	17540.1	3.8869
3.11e+06	3110	3.49587	39328.5	-35889.4	14409.8	16943	78133.3	474.234	17289	-13.503
3.111e+06	3111	3.48539	39210.7	-36052.1	14220.5	17232.6	78348.4	399.815	17313.9	20.5878
3.112e+06	3112	3.50866	39472.4	-35953.6	14174.1	16710.1	78175.6	387.548	17643.2	9.42532
3.113e+06	3113	3.52647	39672.8	-35804.1	13937.2	17030.7	77980.4	337.766	17543.9	13.3014
3.114e+06	3114	3.55439	39986.9	-35713.4	14005.1	16727.1	78162.7	392.017	17644.5	35.4953
3.115e+06	3115	3.50452	39425.9	-35825.1	14158.7	17547.4	77405.8	458.416	17804	29.7394
3.116e+06	3116	3.60279	40531.4	-35822.5	14035.2	17644.4	77778	446.59	17280.9	17.825
3.117e+06	3117	3.52452	39650.8	-36172.1	13539.1	17572.7	77785.8	364.734	17481.7	26.5392
3.118e+06	3118	3.49303	39296.6	-35766.9	13917.7	17851.5	77470.7	410.474	17602.2	-20.0479
3.119e+06	3119	3.53953	39819.7	-36054	14283	17609	77611.6	394.326	17672.7	-26.398
3.12e+06	3120	3.51317	39523.1	-36132.5	14546.4	17140.7	78460.7	383.017	17230.2	-15.3309
3.121e+06	3121	3.54082	39834.2	-36169	14295	16874.9	78320	372.322	17177.1	-22.5506
3.122e+06	3122	3.50561	39438.1	-36046.2	13999.1	17119.3	77893.7	393.107	17605.3	-7.21543
3.123e+06	3123	3.542	39847.5	-35816.4	14331.3	17531.1	76685.2	398.056	17918.9	0.21183
3.124e+06	3124	3.48223	39175.1	-36040.5	14402.2	17039.7	77202.3	403.269	17826.2	11.4339
3.125e+06	3125	3.55201	39960.1	-36040.1	14286.9	16974.3	77451.7	437.817	17763.9	-5.29838
3.126e+06	3126	3.52776	39687.3	-35829.3	13739.8	17605.1	77572.5	407.015	17407.5	27.825
3.127e+06	3127	3.52696	39678.3	-35948.5	14029.6	17521	77970.2	348.23	17247.5	-22.312
3.128e+06	3128	3.53713	39792.7	-36028.9	14335.1	17800.5	77163.5	395.336	17573.6	3.97464
3.129e+06	3129	3.54153	39842.3	-35841.5	14055.3	17660.8	77732	431.473	17623.6	-20.9436
3.13e+06	3130	3.48533	39210	-36016.7	14090.2	16693.9	77778.8	395.786	17956.9	15.1019
3.131e+06	3131	3.53051	39718.3	-35911.5	14282.4	17592	77563.5	405.832	17533.6	-5.61116
3.132e+06	3132	3.5437	39866.6	-35956.5	14347.2	17121	77612.8	389.873	17515.2	7.76497
3.133e+06	3133	3.54009	39826	-35732.1	13969.2	17265.9	76897.7	408.316	17607.4	1.13829
3.134e+06	3134	3.47776	39124.8	-36076	14101.3	17825.7	76751.8	503.367	17940.3	11.4926
3.135e+06	3135	3.56135	40065.2	-35916.7	13847	17014.3	77579.2	420.818	17676.6	42.5861
3.136e+06	3136	3.51119	39500.8	-35887.6	14694.2	17374.3	77182.7	574.291	17270.1	-26.3798
3.137e+06	3137	3.48757	39235.2	-35794	13992.2	17754	77102.6	419.369	17794.5	-22.109
3.138e+06	3138	3.49403	39307.9	-35805.8	14120.6	17579.5	77444.5	435.973	17488.5	-3.99861
3.139e+06	3139	3.52304	39634.2	-35980.8	13603.1	17285.2	77474.7	463.059	17686.5	-0.263333
3.14e+06	3140	3.52467	39652.5	-36039.4	14363.4	17154.3	77466.2	367.698	17786.8	7.45763
3.141e+06	3141	3.48921	39253.6	-36020.9	13731.1	17595.9	77434.7	360.707	17803.1	-17.2767
3.142e+06	3142	3.5475	39909.4	-35879.5	14065.2	17118.5	77153.6	365.906	17934.4	13.263
3.143e+06	3143	3.51609	39556	-35886.6	14101.3	17668.2	77903.4	341.408	17244.7	-34.1209
3.144e+06	3144	3.48882	39249.2	-35849.9	14303.9	17483.8	77722.7	428.967	17293.5	5.8794
3.145e+06	3145	3.5421	39848.6	-35925.8	13849.8	16787.6	77707.4	423.154	17465.2	14.2586
3.146e+06	3146	3.49264	39292.2	-36168.2	13907.3	17400.2	78323.3	470.948	17250.5	0.542147
3.147e+06	3147	3.39791	38226.5	-36104.9	13846.3	17304.4	77715.3	352.677	17414.5	-20.2491
3.148e+06	3148	3.50976	39484.8	-35979.4	13915.1	16997.9	78120.3	332.48	17101.5	-40.8328
3.149e+06	3149	3.53011	39713.8	-35786.8	14276.4	17619.3	77030.6	408.605	18090.6	23.2878
3.15e+06	3150	3.54063	39832.1	-35860.7	14113	17367.9	77499.5	414.329	17625.6	10.1355
3.151e+06	3151	3.51853	39583.4	-35941.8	14398.8	17382.3	76697.5	503.387	17715.2	9.50537
3.152e+06	3152	3.50727	39456.7	-35954.8	14553.8	17846.4	77139.9	449.555	17777.5	-6.11596
3.153e+06	3153	3.56248	40077.9	-35778.2	13920.6	17446.2	77581.4	342.966	17509.3	15.7873
3.154e+06	3154	3.54702	39904	-35938.9	14278.5	17670.5	77686.7	428.564	17338.1	-12.1886
3.155e+06	3155	3.4834	39188.2	-35876.5	14334.6	17459.1	77651.9	448.607	17201.1	-41.2846
3.156e+06	3156	3.55445	39987.5	-36082	13782	17317.4	77604.9	347.81	18038.4	11.6114
3.157e+06	3157	3.48926	39254.1	-36077.8	14101.7	17067	77986	401.211	17388.7	-7.60162
3.158e+06	3158	3.46562	38988.2	-36152.6	13654.1	17334.2	77875.6	484.294	17443.9	9.21925
3.159e+06	3159	3.50903	39476.6	-35864.1	14213.5	17472.7	77775.7	363.626	17363.1	-12.2855
3.16e+06	3160	3.52598	39667.2	-36054	13925.8	17546	77426.2	441.253	17539.3	-10.8609
3.161e+06	3161	3.56746	40133.9	-35852.1	13995.4	17721.8	77547.2	448.491	17389.9	7.70023
3.162e+06	3162	3.4999	39373.8	-35788.3	13987.6	17483.9	77415	440.193	17984.7	36.4162
3.163e+06	3163	3.57164	40181	-35776.4	14482.9	17199.3	77155.8	371.091	17672.1	-33.0169
3.164e+06	3164	3.5426	39854.2	-35785.8	13622.3	17851.5	77330.4	390.113	17698.2	18.0672
3.165e+06	3165	3.56869	40147.7	-36028	14362.2	17515.8	77611.4	508.353	17471.3	-6.88623
3.166e+06	3166	3.51357	39527.6	-35995.9	13987	17163.9	77628.8	408.699	17889.3	7.20228
3.167e+06	3167	3.56574	40114.6	-35728.2	14110.6	17212.7	77388.1	357.896	17747	-17.4904
3.168e+06	3168	3.49204	39285.4	-35991.5	13930.8	17702.3	77500.8	409.409	17676.5	13.5555
3.169e+06	3169	3.47519	39095.9	-35951.4	14108.5	17441.5	77439.7	330.454	17394.2	-19.7243
3.17e+06	3170	3.50712	39455.1	-35989.1	13806.9	16948.1	78084.5	391.543	17535.9	27.7933
3.171e+06	3171	3.47978	39147.5	-35988.6	14122.7	17106.1	77909.2	452.502	17520.4	6.19176
3.172e+06	3172	3.50818	39467.1	-35727.7	14244.1	17247.3	77817.8	390.322	17821.9	36.1554
3.173e+06	3173	3.49011	39263.7	-35931.8	14286	17296	77514.9	409.706	17405.6	-29.6481
3.174e+06	3174	3.55712	40017.6	-35826.2	13954.1	17311.4	77657.1	310.657	17712.8	20.5579
3.175e+06	3175	3.46613	38993.9	-35884.3	14325.7	17903.6	77417.3	388.433	17476.5	-26.2863
3.176e+06	3176	3.50338	39413	-35876	14626.9	17373.4	78151.7	449.026	17311.5	34.6927
3.177e+06	3177	3.46615	38994.2	-36020.5	14218.3	17738.2	77018	372.482	17512.5	-4.38458
3.178e+06	3178	3.52084	39609.4	-35823.5	14418.8	17754.8	77022.6	397.365	17919.5	35.0035
3.179e+06	3179	3.55531	39997.2	-35849.4	14140.6	16920.1	77686	365.114	17486.9	-23.5708
3.18e+06	3180	3.45807	38903.2	-35931.5	14294	17422.4	77435.7	394.325	17676.5	-4.79904
3.181e+06	3181	3.501	39386.3	-35994.1	14232.5	16863.1	77589.3	423.638	17815.1	-8.21959
3.182e+06	3182	3.50127	39389.3	-36065.7	14211.8	17526.5	77270.7	416.311	17723.7	8.86899
3.183e+06	3183	3.50963	39483.4	-36002.1	14346.5	17324.9	77747.9	403.829	17577.2	-26.8195
3.184e+06	3184	3.49696	39340.8	-36086.2	14200.6	17096.4	77997	371.926	17447.8	24.3604
3.185e+06	3185	3.50142	39391	-36095.3	13876.1	17159.5	77298.6	341.371	17848.8	3.04253
3.186e+06	3186	3.53528	39771.9	-35983.9	14031.5	18076.4	77145.8	387.097	17491.5	-26.2176
3.187e+06	3187	3.48206	39173.2	-35716.9	14313	17256.6	77200.4	434.711	17671.8	0.710299
3.188e+06	3188	3.53424	39760.2	-36069.1	14546.7	17472.5	77163.9	452.702	17404.1	-44.3034
3.189e+06	3189	3.58095	40285.7	-36241.7	14010.9	17618.4	77658.9	377.207	17474.6	-22.3181
3.19e+06	3190	3.54065	39832.3	-36065.7	14161	16989.5	78063.4	412.293	17453.5	-12.1277
3.191e+06	3191	3.45533	38872.4	-35899.6	14431.5	16998.4	77490.9	417.201	17616.6	-17.8989
3.192e+06	3192	3.51751	39571.9	-35945.1	14322.8	17129.4	77429.4	406.411	17637.1	-13.9515
3.193e+06	3193	3.47036	39041.5	-35837.8	13970.7	17257.4	77566.6	415.889	17584.5	-12.8117
3.194e+06	3194	3.52153	39617.2	-35581	14340.1	17645.6	76958.5	397.973	17697.6	-18.6134
3.195e+06	3195	3.43841	38682.1	-35838.4	14119.1	18247	77311.9	383.354	17496.2	-17.9823
3.196e+06	3196	3.5579	40026.4	-35795.7	14156.8	17268.5	77934.8	382.742	17521.3	8.4758
3.197e+06	3197	3.50265	39404.8	-35880.6	14286.6	17441.1	77686.3	375.571	17495.6	-24.1253
3.198e+06	3198	3.50206	39398.1	-35710.1	14519.4	16988.5	77444.3	370.392	17885.6	-15.7773
3.199e+06	3199	3.50678	39451.3	-35910.2	14392.1	16961.8	77844.7	413.897	17726.2	20.8798
3.2e+06	3200	3.48706	39229.5	-36090.2	14333.2	17045.1	77516.7	481.29	17742.3	-21.693
3.201e+06	3201	3.47682	39114.2	-35908.6	14412.1	17286.3	77281.5	441.974	17774.3	-3.96228
3.202e+06	3202	3.4902	39264.7	-35743.5	13934.6	17589.6	77778.9	453.547	17665.2	33.3676
3.203e+06	3203	3.52708	39679.7	-35852.3	14286	17291	78023	428.611	17193.5	-17.6312
3.204e+06	3204	3.51608	39555.9	-35908.3	13805.8	17669.2	77464.8	390.038	17595.9	37.8036
3.205e+06	3205	3.51418	39534.6	-35965	14154.8	17315.2	77660.1	385.144	17415	-0.824169
3.206e+06	3206	3.49478	39316.3	-35909.9	14160	17529.3	77280.9	390.192	17561.7	-28.3851
3.207e+06	3207	3.50432	39423.6	-35666.4	14182.9	17401.9	77191.9	412.21	17575.2	17.921
3.208e+06	3208	3.5803	40278.4	-36164.1	14183.9	17577.9	77660.1	389.76	17622.8	-18.4243
3.209e+06	3209	3.46781	39012.9	-35979.7	14133.2	17659.2	77615.9	329.699	17511.4	-26.0675
3.21e+06	3210	3.5007	39382.9	-35908.1	14243.9	17297.6	77550.5	398.025	17776.1	-0.0582343
3.211e+06	3211	3.50105	39386.8	-35865.9	14137	16886.2	77515.7	408.14	17731.4	11.0995
3.212e+06	3212	3.49989	39373.7	-36021.4	13729.6	17421.5	77422.6	323.34	17694.7	2.51606
3.213e+06	3213	3.53338	39750.5	-36124.1	14122.1	17820.8	77666.3	388.533	17352	-7.66778
3.214e+06	3214	3.45928	38916.9	-36017.5	14026.6	17264.1	77522.6	372.188	17836.4	-0.467845
3.215e+06	3215	3.49788	39351.1	-35951.6	14248.6	17263.5	77447.9	436.373	17546.3	-39.223
3.216e+06	3216	3.57004	40163	-36023.6	14196.1	17594.7	77242.1	450.198	17707.4	18.6922
3.217e+06	3217	3.50475	39428.4	-35943.1	13823	17575.3	77230.5	367.486	17765.1	14.6335
3.218e+06	3218	3.46808	39015.9	-35922.2	14320	17201.1	77538.6	443.865	17754.9	-4.90918
3.219e+06	3219	3.51685	39564.6	-36108.8	14287.9	17572.1	77032.7	451.332	17846.6	-17.0823
3.22e+06	3220	3.4744	39087	-35855.4	13873.2	17075.7	77123	457.657	17769.7	10.338
3.221e+06	3221	3.5192	39591	-35839.8	14097.4	17501.3	77512.8	380.18	17639	-7.30937
3.222e+06	3222	3.49783	39350.6	-35725.6	14255	17151.1	77200.8	297.08	17804.1	2.17735
3.223e+06	3223	3.46169	38944	-35997.7	14162.6	17343.7	77125.4	430.19	18078.7	17.2227
3.224e+06	3224	3.49582	39328	-35821.1	14152.3	17686.3	77285	451.4	17905.3	25.1083
3.225e+06	3225	3.56247	40077.8	-35811.1	14323.2	17749.5	76858.3	411.787	17859	-5.33403
3.226e+06	3226	3.60197	40522.1	-35992.2	14313.7	17895.5	76782.7	375.131	17849.1	36.695
3.227e+06	3227	3.49126	39276.6	-35994.8	13922.2	17634	76862.2	488.58	17815.5	31.6051
3.228e+06	3228	3.52867	39697.6	-35974.1	14770.3	17959.6	77841.2	421.697	17187.9	-25.2375
3.229e+06	3229	3.49217	39286.9	-35682.1	14013.6	17230.4	76957.7	382.067	18111.5	-2.6956
3.23e+06	3230	3.53297	39745.9	-36029.1	14178.8	17629.7	77587.8	420.715	17594.6	9.37772
3.231e+06	3231	3.50155	39392.4	-35844.8	14203.8	17402.7	77641.2	346.079	17382.5	18.7229
3.232e+06	3232	3.51588	39553.7	-35894	14222.5	16797.1	77990.2	335.713	17612.9	-0.574697
3.233e+06	3233	3.54509	39882.2	-35971.8	13867	17726.4	77159.3	416.58	17760.1	15.3975
3.234e+06	3234	3.5187	39585.3	-35882.2	13777	17227.8	77890	401.851	17497.8	15.7383
3.235e+06	3235	3.5135	39526.9	-35986.4	14021.1	17904.7	77424.6	398.68	17542.1	0.854596
3.236e+06	3236	3.44313	38735.2	-36205.7	13697.5	17787.3	76981.4	380.889	17841.6	12.2302
3.237e+06	3237	3.50486	39429.7	-36169.7	13954.8	17656.1	76676.1	350.484	17959.6	30.9565
3.238e+06	3238	3.49119	39275.9	-35899.7	13968.4	18020.3	77005.4	433.085	17837.3	-2.91027
3.239e+06	3239	3.54885	39924.5	-35797.9	14241.7	17794.9	77151.2	397.479	17836.8	38.0076
3.24e+06	3240	3.54635	39896.4	-35971.7	14316.4	17582.3	77427	376.809	17482.6	-37.6086
3.241e+06	3241	3.46897	39025.9	-35863.1	14360.2	17176	77224.5	467.227	17741.2	-1.9327
3.242e+06	3242	3.51233	39513.7	-35594.1	13975.4	17362.3	76850.7	419.585	17841	27.7088
3.243e+06	3243	3.54427	39873.1	-35928.7	13914	16946.9	77873.2	403.496	17461.3	-33.4482
3.244e+06	3244	3.57565	40226.1	-36004.3	14094	17135.9	77287.5	543.011	17595.7	-24.0516
3.245e+06	3245	3.54362	39865.7	-36219.7	14269.5	17882.7	77108.7	370.953	17285	-28.3164
3.246e+06	3246	3.52547	39661.5	-35928.7	14018.9	17062.4	77454	448.481	17530.2	7.30029
3.247e+06	3247	3.48802	39240.2	-35963.6	14283.2	17100.7	77581.7	412.665	17690.4	-0.226906
3.248e+06	3248	3.58007	40275.8	-35829.1	13980.6	17364.4	77388.5	339.026	17811.9	-7.69026
3.249e+06	3249	3.48195	39172	-35995.7	14783.7	17822.4	77619.7	317.548	17508.3	-7.90898
3.25e+06	3250	3.49449	39313	-35990.1	14173.1	17728.2	77353	445.289	17624.2	2.79019
3.251e+06	3251	3.52732	39682.4	-35815.3	14259.3	17457.2	77320.5	455.734	17500.8	-32.242
3.252e+06	3252	3.50338	39413	-35992.1	14377.3	17352.6	77861.8	387.752	17635.2	22.2479
3.253e+06	3253	3.47615	39106.7	-35892.3	14189.5	17471.6	77395.2	380.011	17782.7	-12.0003
3.254e+06	3254	3.48807	39240.7	-36030.7	14208.4	17111.6	77935.3	361.865	17394.3	-27.2266
3.255e+06	3255	3.49321	39298.6	-35714.6	14194.4	17776.7	76748.6	458.346	17917.9	-9.62005
3.256e+06	3256	3.51255	39516.2	-35898.2	13908.7	17769.4	76980.7	424.571	17783.2	-13.174
3.257e+06	3257	3.52706	39679.4	-35666.4	13991.8	17736.5	76738	425.236	18221.7	34.1421
3.258e+06	3258	3.49355	39302.4	-35921.6	14130.6	17823.5	77394.9	387.1	17546.7	-28.0875
3.259e+06	3259	3.47683	39114.3	-36139.8	13891.9	17118.9	77467.4	410.2	17794.3	-8.98241
3.26e+06	3260	3.46007	38925.8	-35961.6	14192.9	17305.4	77277.7	420.6	17777.5	4.63417
3.261e+06	3261	3.54343	39863.6	-35936.2	14115.2	17386.1	77405.5	418.864	17410.8	-12.7346
3.262e+06	3262	3.50008	39375.8	-35804.6	14092.5	17062.9	77211.7	533.634	17635.5	-0.167618
3.263e+06	3263	3.46126	38939.1	-35856.1	14083.9	17342.8	77574.7	410.564	17566.8	21.9655
3.264e+06	3264	3.55674	40013.3	-35772.9	14190.5	17496.1	77629.8	430.309	17680.2	23.3732
3.265e+06	3265	3.55615	40006.7	-35965.6	14255.5	16618.6	77733.4	416.553	17960.1	21.2873
3.266e+06	3266	3.52865	39697.3	-35837.9	14010.2	17169.3	77804.1	448.619	17658.5	26.724
3.267e+06	3267	3.52964	39708.4	-35765.3	14172.6	17253.6	77490.3	357.83	17699	15.405
3.268e+06	3268	3.55607	40005.8	-35826.2	13849.2	17429.2	77300	384.807	17510.3	3.75008
3.269e+06	3269	3.51154	39504.9	-35527.9	14088.9	17370.5	76947.7	421.287	17428.1	-6.85373
3.27e+06	3270	3.47821	39129.9	-35995.4	14003.7	17575.4	77138.6	378.183	17772.2	-29.8682
3.271e+06	3271	3.47746	39121.4	-36019.2	14482.9	17488.2	78239.9	344.432	17081.9	-16.1314
3.272e+06	3272	3.48335	39187.7	-35901.5	13937.3	17303.1	77540	353.591	17574	4.52448
3.273e+06	3273	3.48587	39216.1	-35879.2	13770.3	17047.6	78094.8	412.418	17304.4	28.6686
3.274e+06	3274	3.62563	40788.4	-36023	13964.2	17144.8	77808.8	371.691	17755.8	21.8727
3.275e+06	3275	3.50614	39444.1	-36042.1	14064.9	17508.1	78034.3	434.519	17228.4	-10.9839
3.276e+06	3276	3.51059	39494.1	-35797.6	14065	17479.3	77381	384.687	17619.8	12.5489
3.277e+06	3277	3.5181	39578.6	-35829.8	13790.2	17477.4	77785.2	394.359	17296.1	13.8864
3.278e+06	3278	3.50034	39378.8	-35882	14125.3	17812.3	77706.5	352.634	17437.9	7.02265
3.279e+06	3279	3.5153	39547.1	-35860.3	13915.4	17621.1	78006.4	429.925	17427.5	20.7112
3.28e+06	3280	3.58063	40282.1	-36104	13812.8	17314.8	77916.8	463.743	17509.8	8.51006
3.281e+06	3281	3.50058	39381.5	-35974.7	13982	17232.9	77906.8	372.597	17685.3	13.6883
3.282e+06	3282	3.61284	40644.5	-36016.2	14326.5	17352.1	77157.3	450.644	17737	4.72673
3.283e+06	3283	3.56276	40081.1	-36060.3	14243.3	17428.2	77403.6	398.448	17422.9	-18.4498
