step	time	T	Ekin	res	lj	bond_123	bond_125_cross	bond_123_cross	bond_124_cross	angle_251_cross	angle_252_cross	angle_250_cross	dihedral_190_cross	dihedral_191_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	6996.45	528.961	4655.66	0	205.772	0	9102.51	397.368	2324.64	0	0	0
100	0.1	2.22437	37536.3	0	4860.03	2787.87	3735.58	0	170.592	0	8145.45	369.743	2370.28	0	0	0
200	0.2	2.8786	48576.4	0	5508.8	4254.45	4111.18	0	206.389	0	8627.34	392.414	2366.76	0	0	0
300	0.3	3.2601	55014.2	0	5879.81	5144.65	4249.42	0	177.157	0	8604.78	378.542	2322.46	0	0	0
400	0.4	3.32167	56053.2	0	6382.8	5908.61	4620.92	0	152.695	0	8962.89	398.317	2380.76	0	0	0
500	0.5	3.36858	56844.7	0	6540.67	6208.21	4729.73	0	229.287	0	8897.05	375.255	2319.5	0	0	0
600	0.6	3.42984	57878.6	0	6382.83	6427.39	4690.6	0	207.429	0	8925.26	386.53	2303.24	0	0	0
700	0.7	3.51063	59241.9	0	6433.37	6385.68	4582.94	0	216.548	0	8886.66	386.971	2293.11	0	0	0
800	0.8	3.55037	59912.5	0	6676.06	6576.55	4788.97	0	213.187	0	8908.74	393.664	2320.41	0	0	0
900	0.9	3.50379	59126.5	0	6746.34	6621.5	4709.52	0	215.523	0	8844.22	395.486	2311.7	0	0	0
1000	1	3.47135	58579	0	6586.55	6829.5	4971.08	0	191.595	0	8968.03	418.706	2326.79	0	0	0
1100	1.1	3.52462	59478	0	6508.05	6459.04	5096.69	0	229.231	0	9058.85	405.103	2346.48	0	0	0
1200	1.2	3.56149	60100.1	0	6517.79	6489.23	5016.17	0	242.009	0	8871.97	422.49	2337.99	0	0	0
1300	1.3	3.55623	60011.4	0	6691.08	6607.86	4848.53	0	210.755	0	8875.83	426.391	2358.82	0	0	0
1400	1.4	3.56301	60125.8	0	6403.83	6638.07	4884.96	0	257.177	0	8795.91	402.547	2289.29	0	0	0
1500	1.5	3.48718	58846.2	0	6513.34	6706.62	4961.34	0	263.399	0	9013.25	399.307	2341.93	0	0	0
1600	1.6	3.54836	59878.6	0	6606.86	6901.69	4949.23	0	201.541	0	8933.75	395.69	2289.39	0	0	0
1700	1.7	3.58126	60433.7	0	6694.86	6823.13	4983.44	0	228.712	0	8918.93	417.09	2292.2	0	0	0
1800	1.8	3.58661	60524	0	6543.6	6744.89	4981.89	0	250.76	0	8913.11	403.645	2337.09	0	0	0
1900	1.9	3.5593	60063.2	0	6737.28	6792.53	5159.13	0	205.913	0	8860.87	373.678	2315.3	0	0	0
2000	2	3.55206	59941	0	6782.85	6853.02	5214.78	0	281.176	0	8918.07	390.646	2343.87	0	0	0
2100	2.1	3.54219	59774.5	0	6726.05	6606.56	5013.13	0	217.457	0	9002.91	391.784	2307.95	0	0	0
2200	2.2	3.54341	59795	0	6611.51	6675.9	5099.06	0	213.005	0	8983.78	384.729	2315.26	0	0	0
2300	2.3	3.48961	58887.2	0	6893.92	6493.49	5043.74	0	263.268	0	8916.21	362.307	2346.99	0	0	0
2400	2.4	3.52471	59479.4	0	6734.61	6465.64	4961.35	0	187.487	0	8965.74	379.479	2284	0	0	0
2500	2.5	3.51884	59380.5	0	6873.02	6553.33	4927.07	0	231.747	0	8961.67	351.495	2298.25	0	0	0
2600	2.6	3.55791	60039.7	0	6689.3	6483.44	5138.88	0	221.455	0	9000.55	341.815	2320.9	0	0	0
2700	2.7	3.57496	60327.5	0	6739.75	6698.5	5127.05	0	216.377	0	9080.97	379.316	2331.2	0	0	0
