step	time	T	Ekin	res	lj	bond_123	bond_125_cross	bond_123_cross	bond_124_cross	angle_251_cross	angle_252_cross	angle_250_cross	dihedral_190_cross	dihedral_191_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	7334.42	540.431	4847.4	0	227.47	0	9648.27	386.652	2196.81	0	0	0
100	0.1	2.30219	38849.4	0	5057.5	2740.76	3953.11	0	219.291	0	8270.73	338.105	2271.35	0	0	0
200	0.2	2.96059	49959.9	0	5827.78	4156.04	4353.63	0	178.038	0	8895.3	347.107	2341.25	0	0	0
300	0.3	3.21222	54206.3	0	5995.54	5144.11	4316.22	0	191.518	0	8789.02	366.861	2353.51	0	0	0
400	0.4	3.34622	56467.5	0	6526.04	5686.79	4723.94	0	190.387	0	9032.52	378.372	2353.38	0	0	0
500	0.5	3.42487	57794.6	0	6518.77	6051.69	4433.3	0	193.665	0	9218.71	381.265	2357.3	0	0	0
600	0.6	3.49462	58971.7	0	6787.15	6442.41	4611.84	0	205.406	0	9150.35	379.878	2349.07	0	0	0
700	0.7	3.52411	59469.4	0	6747.09	6485.11	4885.31	0	172.597	0	9154.29	407.422	2338.91	0	0	0
800	0.8	3.57546	60335.9	0	6859	6467.19	5131.88	0	202.276	0	9233.21	405.289	2375.26	0	0	0
900	0.9	3.58485	60494.3	0	6590.23	6406.39	4876.43	0	196.309	0	9220.63	408.755	2375.76	0	0	0
1000	1	3.55512	59992.6	0	6768.16	6610.69	4841.92	0	186.602	0	9240.84	370.144	2340.21	0	0	0
1100	1.1	3.50243	59103.5	0	6613.9	6729.37	5050.39	0	218.931	0	9297.68	349.599	2282.97	0	0	0
1200	1.2	3.58157	60439	0	6775.32	6964.73	4853.47	0	207.044	0	9332.67	370.392	2310.64	0	0	0
1300	1.3	3.52642	59508.3	0	7113.4	6931.32	4977.22	0	208.649	0	9292.26	338.681	2366.3	0	0	0
1400	1.4	3.56047	60083	0	6839.71	6732.11	4831.36	0	231.414	0	9103.31	397.047	2355.87	0	0	0
1500	1.5	3.58549	60505.2	0	6660.28	6603.58	4851.15	0	211.465	0	9186.82	423.751	2373.99	0	0	0
1600	1.6	3.55485	59988.1	0	6852.57	6527.95	4917.99	0	189.322	0	9348.72	447.748	2347.23	0	0	0
1700	1.7	3.61208	60953.9	0	6631.2	6641.28	5071.26	0	189.513	0	9258.37	424.944	2306.2	0	0	0
1800	1.8	3.58653	60522.6	0	6689.07	7035.15	4889.4	0	194.936	0	9143.43	423.511	2301.79	0	0	0
1900	1.9	3.52171	59428.8	0	6809.79	6933.18	4821.71	0	211.746	0	9242.59	396.089	2319.63	0	0	0
2000	2	3.53084	59582.9	0	6891.85	6494.71	4846.89	0	222.58	0	9165.66	368.333	2314.99	0	0	0
2100	2.1	3.53173	59597.9	0	6807.45	6567.96	4945.24	0	195.381	0	9202.63	401.01	2262.94	0	0	0
2200	2.2	3.51312	59283.9	0	6831.98	6730.35	4880.1	0	207.02	0	9232.69	421.635	2308.27	0	0	0
2300	2.3	3.60599	60851.1	0	6670.01	6621.31	4559.21	0	247.042	0	9305.12	362.426	2344.26	0	0	0
2400	2.4	3.58495	60496	0	6704.45	6909.66	4933.29	0	179.095	0	9212.13	333.379	2287.9	0	0	0
2500	2.5	3.51498	59315.3	0	6619.63	6846.72	4844.03	0	218.143	0	9131.21	371.061	2339.52	0	0	0
2600	2.6	3.51019	59234.4	0	6839.85	6666.74	4695.6	0	228.242	0	9131.81	359.894	2332.99	0	0	0
2700	2.7	3.52669	59512.9	0	6794.6	6862.75	4930.8	0	222.798	0	9151.16	393.069	2348.89	0	0	0
2800	2.8	3.53075	59581.4	0	6689.24	6614.05	4945.19	0	220.181	0	9173.11	449.956	2335.24	0	0	0
2900	2.9	3.58913	60566.6	0	6526.62	6571.27	5070.64	0	240.226	0	8969.05	431.629	2326.23	0	0	0
3000	3	3.52199	59433.6	0	6602.22	6604.62	5045.72	0	248.49	0	9076.8	376.098	2272.84	0	0	0
3100	3.1	3.53716	59689.6	0	6601.59	6774.04	4992.31	0	270.72	0	9084.19	406.024	2336.94	0	0	0
3200	3.2	3.55307	59958.1	0	6763.92	6855	4674.43	0	240.876	0	8970.88	392.083	2300.31	0	0	0
3300	3.3	3.52998	59568.4	0	6878.07	6557.25	4902.27	0	204.893	0	9160.54	369.795	2308.22	0	0	0
3400	3.4	3.52545	59492	0	6739.62	6751.77	4955.79	0	221.292	0	9178.28	383.784	2317.98	0	0	0
