step	time	T	Ekin	res	lj	bond_123	bond_125_cross	bond_123_cross	bond_124_cross	angle_251_cross	angle_252_cross	angle_250_cross	dihedral_190_cross	dihedral_191_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	7334.42	540.431	4847.4	0	227.47	0	9648.27	386.652	2196.81	0	0	0
100	0.1	2.30693	38929.5	0	5237.07	2820.68	3835.35	0	179.646	0	8253.26	333.399	2287.54	0	0	0
200	0.2	2.94248	49654.3	0	6184.36	4175.82	4137.19	0	168.872	0	8883.88	328.298	2352.48	0	0	0
300	0.3	3.18511	53748.7	0	6104.15	5127.81	4514.86	0	168.713	0	8912.04	345.004	2343.38	0	0	0
400	0.4	3.30584	55786.1	0	6502.15	5890.06	4700.05	0	169.893	0	9175.51	363.327	2353.19	0	0	0
500	0.5	3.39731	57329.5	0	6463.95	6263.72	4823.34	0	210.168	0	8963.12	396.167	2331.29	0	0	0
600	0.6	3.46911	58541.2	0	6781.18	6363.14	4721.22	0	244.686	0	9098.82	377.866	2300.07	0	0	0
700	0.7	3.50605	59164.7	0	6586.42	6598.48	4823.97	0	212.443	0	9149.81	371.39	2312.89	0	0	0
800	0.8	3.51332	59287.3	0	6702.65	6534.07	4884.31	0	212.767	0	9199.5	354.984	2259.92	0	0	0
900	0.9	3.56043	60082.2	0	6567.16	6289.88	5049.07	0	204.664	0	9184.66	369.79	2318.53	0	0	0
1000	1	3.49189	58925.6	0	6886.2	6287.34	4907.29	0	189.799	0	9071.46	396.854	2364.86	0	0	0
1100	1.1	3.48984	58891	0	6720.6	6307.54	4848.36	0	231.571	0	9033.83	403.812	2317.39	0	0	0
1200	1.2	3.55939	60064.6	0	6756.37	6604.36	4860.69	0	176.654	0	9119.13	398.5	2321.28	0	0	0
1300	1.3	3.5293	59556.9	0	6804.02	6596.59	5074.58	0	241.799	0	9150.28	431.899	2328.53	0	0	0
1400	1.4	3.55156	59932.7	0	6702.4	6621.13	4974.04	0	268.373	0	9044.95	433.262	2356.75	0	0	0
1500	1.5	3.55095	59922.2	0	6635.49	6606.02	5002.69	0	203.886	0	9212.13	393.445	2348.64	0	0	0
1600	1.6	3.57188	60275.5	0	7056.3	6612.12	4779.4	0	187.664	0	9214.45	393.699	2300.15	0	0	0
1700	1.7	3.51931	59388.4	0	6845.57	6636.78	4992.95	0	206.003	0	9160.33	402.726	2308.83	0	0	0
1800	1.8	3.52283	59447.7	0	6704.87	6605.83	4937.88	0	233.021	0	9143.61	379.363	2296.33	0	0	0
1900	1.9	3.54243	59778.6	0	6675.59	6606.2	4699.35	0	201.771	0	9179.28	432.633	2316.41	0	0	0
2000	2	3.53076	59581.5	0	6702.09	6486.2	4822.03	0	214.6	0	9066.62	409.368	2340.06	0	0	0
2100	2.1	3.55227	59944.5	0	6814.14	6308.84	4702.84	0	213.996	0	9137.79	390.993	2349.77	0	0	0
2200	2.2	3.53158	59595.5	0	6821.63	6534.53	4635.5	0	205.307	0	9152.67	406.94	2313.64	0	0	0
2300	2.3	3.59472	60660.9	0	6842.7	6774.43	4813.1	0	211.251	0	9106.85	399.142	2338.13	0	0	0
2400	2.4	3.53214	59604.8	0	6924.9	6506.94	5045.57	0	193.025	0	9144.58	395.015	2312.67	0	0	0
2500	2.5	3.56706	60194.1	0	6856.11	6431.24	5055.15	0	172.899	0	9231.4	381.478	2306.94	0	0	0
2600	2.6	3.54237	59777.5	0	6842.89	6747.39	4715.2	0	260.091	0	9321.49	371.162	2305.08	0	0	0
2700	2.7	3.56397	60142	0	6739.72	6852.52	4833.88	0	197.553	0	9382.25	403.775	2329.9	0	0	0
2800	2.8	3.54298	59787.7	0	6812.16	6752.02	4906.16	0	236.874	0	9239.42	414.393	2385.94	0	0	0
2900	2.9	3.55237	59946.3	0	6751.18	6518.12	4901.58	0	175.433	0	9262.72	404.714	2345.37	0	0	0
3000	3	3.52208	59435.1	0	6840.34	6610.14	4710.07	0	186.241	0	9148.18	397.569	2268.67	0	0	0
3100	3.1	3.52083	59414	0	6762.97	6514.8	4990.31	0	221.674	0	9148.92	403.128	2306.3	0	0	0
3200	3.2	3.50952	59223.2	0	6673.56	6577.34	5043.01	0	203.603	0	9097.04	429.877	2270.08	0	0	0
3300	3.3	3.53852	59712.5	0	6755.18	6600.09	4879.08	0	217.189	0	9117.76	390.225	2346	0	0	0
3400	3.4	3.57714	60364.2	0	6819.59	6677.06	5017.43	0	193.224	0	9088.68	395.475	2370.8	0	0	0
3500	3.5	3.52705	59519	0	6828.89	6736.74	5000.48	0	204.884	0	9016.51	385.892	2331.96	0	0	0
3600	3.6	3.55143	59930.3	0	6792.99	6646.9	4980.03	0	227.704	0	9108.1	390.202	2369.66	0	0	0
