step	time	T	Ekin	res	lj	bond_123	bond_125_cross	bond_123_cross	bond_124_cross	angle_251_cross	angle_252_cross	angle_250_cross	dihedral_190_cross	dihedral_191_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	7334.42	540.431	4847.4	0	227.47	0	9648.27	386.652	2196.81	0	0	0
100	0.1	2.31548	39073.7	0	5177.93	2688.31	3892.97	0	177.67	0	8300.23	321.101	2259.01	0	0	0
200	0.2	2.92573	49371.7	0	5895.77	4099.92	4336.09	0	195.625	0	8928.92	327.477	2326.63	0	0	0
300	0.3	3.23845	54648.8	0	6197.6	5231.31	4565.21	0	220.927	0	8817.09	353.249	2287.73	0	0	0
400	0.4	3.34424	56434	0	6530.42	6000.95	4502.21	0	261.294	0	8974.69	357.221	2330.6	0	0	0
500	0.5	3.41919	57698.9	0	6502.18	6203.86	4746.35	0	202.327	0	9179.5	384.114	2367.89	0	0	0
600	0.6	3.46673	58501	0	6292.81	6190.89	4880.18	0	202.357	0	9240.85	394.62	2321.39	0	0	0
700	0.7	3.46849	58530.7	0	6553.54	6497.34	4682.36	0	224.149	0	9313.53	373.536	2284.38	0	0	0
800	0.8	3.47858	58701.1	0	6713.93	6501.04	4550.36	0	200.309	0	9136	372.985	2283.61	0	0	0
900	0.9	3.48949	58885.2	0	6780.96	6437.27	4622.57	0	224.286	0	9038.94	371.737	2386.16	0	0	0
1000	1	3.54077	59750.4	0	6666.62	6469.69	4678.45	0	189.451	0	9197.59	377.63	2322.84	0	0	0
1100	1.1	3.54902	59889.8	0	6688.31	6740.5	4800.88	0	164.242	0	9185.15	416.175	2310.38	0	0	0
1200	1.2	3.54968	59900.8	0	6806.16	6968.12	4982.66	0	217.793	0	9194.62	426.855	2296.92	0	0	0
1300	1.3	3.52929	59556.8	0	6772.35	7053.24	5005.69	0	239.875	0	9264.66	404.611	2342.36	0	0	0
1400	1.4	3.53178	59598.8	0	6704.2	6873.23	5182.84	0	295.603	0	9265.13	365.552	2291.86	0	0	0
1500	1.5	3.59784	60713.5	0	6747.36	6335.44	4981.49	0	241.387	0	9230.66	337.243	2324.7	0	0	0
1600	1.6	3.58887	60562.3	0	6760.42	6674.63	4886.43	0	217.25	0	9249.05	374.584	2312.89	0	0	0
1700	1.7	3.5771	60363.6	0	6826.95	6850.76	4817.8	0	211.229	0	9087.26	399.15	2307.28	0	0	0
1800	1.8	3.50175	59092.1	0	6761.87	7011.08	4803.2	0	201.989	0	9049.5	358.715	2349.65	0	0	0
1900	1.9	3.55671	60019.4	0	6740.1	7036.94	4585.01	0	200.532	0	9014.32	385.704	2318.25	0	0	0
2000	2	3.50897	59213.8	0	6863.18	6808.87	4930.71	0	162.24	0	9247.73	402.803	2315.93	0	0	0
2100	2.1	3.53616	59672.7	0	6826.83	6656.72	4981.07	0	202.329	0	9250.43	369.478	2371.39	0	0	0
2200	2.2	3.56626	60180.6	0	6708.23	6719.34	4857.68	0	245.037	0	9156.67	413.393	2310.15	0	0	0
2300	2.3	3.54964	59900.2	0	6718.29	6638.95	5020.16	0	235.048	0	9054.53	409.497	2297.07	0	0	0
2400	2.4	3.55617	60010.4	0	6662.27	6553.91	4803.17	0	254.461	0	9013.17	381.207	2342.94	0	0	0
2500	2.5	3.57231	60282.8	0	6818.74	6636.07	4815.57	0	210.302	0	9123.23	405.442	2356.19	0	0	0
2600	2.6	3.49783	59025.8	0	6840.41	6769.17	4597.33	0	214.933	0	9135.9	389.237	2327.73	0	0	0
2700	2.7	3.59937	60739.4	0	6544.94	6752.34	4571.3	0	250.388	0	9149.32	370.404	2312.13	0	0	0
2800	2.8	3.5885	60555.9	0	6562.27	6390.19	4854.42	0	179.205	0	9127.08	378.003	2295.29	0	0	0
2900	2.9	3.57046	60251.5	0	6677.9	6694.53	4747.01	0	156.6	0	9139.33	341.302	2300.87	0	0	0
3000	3	3.52033	59405.5	0	6815.62	6816.29	4755.3	0	205.627	0	9120.69	363.084	2309.08	0	0	0
3100	3.1	3.51637	59338.7	0	6805.31	6787.25	4825.32	0	243.776	0	9166.21	389.243	2343.49	0	0	0
3200	3.2	3.56056	60084.5	0	6569.34	6687.64	4673.53	0	240.724	0	9249.31	414.022	2323.18	0	0	0
3300	3.3	3.60272	60795.9	0	6663.31	6443.61	4918.05	0	256.226	0	9152.92	431.161	2325.42	0	0	0
3400	3.4	3.58602	60514	0	6797.58	6681.07	4943	0	271.782	0	9039.54	412.376	2310.75	0	0	0
3500	3.5	3.52276	59446.5	0	6794.6	6713.46	5138.91	0	234.351	0	9200.9	368.959	2354.82	0	0	0
3600	3.6	3.56233	60114.3	0	6665.46	6491.27	5048.34	0	280.681	0	9155.83	372.268	2351.3	0	0	0
3700	3.7	3.5465	59847.2	0	6855.2	6638.89	4873.75	0	237.424	0	9069.02	402.45	2338.7	0	0	0
3800	3.8	3.56781	60206.7	0	6632.31	6670.58	4896.71	0	199.049	0	9134.69	361.52	2333.36	0	0	0
3900	3.9	3.54731	59860.8	0	6644	6710.46	4967.43	0	215.441	0	9093.71	374.742	2346.14	0	0	0
4000	4	3.52312	59452.6	0	6541.02	6633.04	4974.52	0	237.832	0	9195.29	384.315	2368.92	0	0	0
4100	4.1	3.50354	59122.2	0	6652.09	6714.33	4839.45	0	247.154	0	9247.45	430.093	2343.65	0	0	0
4200	4.2	3.52115	59419.5	0	6615.81	6660.16	4888.49	0	212.279	0	9146.21	420.011	2349.88	0	0	0
4300	4.3	3.51806	59367.2	0	6654.94	6646.57	4944.65	0	225.446	0	9140.79	385.096	2297.37	0	0	0
4400	4.4	3.54416	59807.7	0	6706.74	6873.78	4809.07	0	217.567	0	9061.23	382.345	2326.66	0	0	0
4500	4.5	3.58282	60460.2	0	6850.2	6819.05	4863.07	0	206.132	0	8929.55	392.292	2348.37	0	0	0
4600	4.6	3.54929	59894.3	0	6933.11	6663.33	4855.03	0	234.171	0	9208.19	372.531	2405.21	0	0	0
4700	4.7	3.53569	59664.8	0	6829.01	6662.04	5032.71	0	216.937	0	9078.8	358.826	2356.8	0	0	0
4800	4.8	3.52608	59502.6	0	6887.62	6379.15	4907.55	0	219.91	0	8997.74	405.868	2340.31	0	0	0
4900	4.9	3.55795	60040.4	0	6703.08	6243.73	4946.65	0	214.875	0	9128.17	384.847	2322	0	0	0
5000	5	3.50889	59212.6	0	6761.71	6661.12	5091.48	0	230.096	0	9111.57	388.008	2370.75	0	0	0
5100	5.1	3.56362	60136	0	6719.14	6764.75	4805.68	0	223.686	0	9042.42	375.894	2301.81	0	0	0
5200	5.2	3.58801	60547.6	0	6812.64	6468.05	4992.36	0	220.114	0	9112.3	393.733	2308.72	0	0	0
5300	5.3	3.57705	60362.7	0	6965.74	6606.94	4945.24	0	220.466	0	9164.26	395.61	2321.58	0	0	0
5400	5.4	3.56356	60135.1	0	6861.59	6703.32	4991.73	0	273.432	0	9276.33	442.293	2304.58	0	0	0
5500	5.5	3.5744	60318.1	0	6981.78	6820.05	4611.58	0	240.126	0	9084.45	425.473	2294.56	0	0	0
5600	5.6	3.52292	59449.3	0	6793.65	6811.23	4978.93	0	291.42	0	8982.2	415.152	2316.57	0	0	0
5700	5.7	3.52004	59400.6	0	6806.44	6706.08	4857.22	0	229.677	0	9004.97	397.481	2301.28	0	0	0
5800	5.8	3.50838	59204	0	6563.4	6678.32	4958.78	0	179.78	0	8961.63	403.987	2334.27	0	0	0
5900	5.9	3.60884	60899.2	0	6637.5	6426.7	4761.9	0	234.775	0	8917.46	405.514	2291.49	0	0	0
6000	6	3.5499	59904.6	0	6549.49	6753.87	4961.32	0	226.952	0	9117.91	447.036	2263.23	0	0	0
6100	6.1	3.52753	59527.1	0	6684.55	6783.2	4800.6	0	172.878	0	9155.51	423.284	2318.3	0	0	0
6200	6.2	3.60354	60809.8	0	6891.16	6836.34	4773.01	0	191.992	0	9127.52	415.99	2395.26	0	0	0
6300	6.3	3.64553	61518.3	0	6811.61	6519.41	4841.21	0	202.899	0	9124.55	416.675	2327.25	0	0	0
6400	6.4	3.62362	61148.6	0	6661.46	6744.14	4714.89	0	190.407	0	9334.92	399.511	2327.13	0	0	0
6500	6.5	3.58468	60491.5	0	6663.46	6822.09	5032.39	0	189.375	0	9235.23	405.474	2318.44	0	0	0
6600	6.6	3.51795	59365.4	0	6918.26	6740.45	4791.56	0	213.87	0	9155.07	377.23	2375.49	0	0	0
6700	6.7	3.52473	59479.8	0	6891.35	6408.95	4733.99	0	215.06	0	8970.25	382.948	2271.83	0	0	0
6800	6.8	3.49215	58930.1	0	6856.73	6657.39	4823.98	0	214.514	0	9200.47	386.151	2319.81	0	0	0
6900	6.9	3.5188	59379.8	0	6912.9	6499.41	4718.52	0	263.358	0	9257.58	349.816	2331.54	0	0	0
7000	7	3.47859	58701.2	0	6780.82	6500.5	4847.84	0	277.713	0	9099.39	360.613	2302.61	0	0	0
7100	7.1	3.486	58826.3	0	6836.51	6527.08	4850.57	0	268.174	0	9092.43	421.932	2335.55	0	0	0
7200	7.2	3.41865	57689.7	0	6722.65	6626.22	4985.18	0	217.989	0	8949.4	387.13	2338.17	0	0	0
7300	7.3	3.48482	58806.3	0	6662.7	6663.84	4703.32	0	202.088	0	8987.4	413.426	2385.17	0	0	0
7400	7.4	3.50403	59130.4	0	6677.82	6583.07	4768.64	0	175.252	0	9115.18	397.115	2305.93	0	0	0
7500	7.5	3.50868	59209	0	6713.3	6541.13	4864.27	0	154.089	0	9077.63	378.136	2342.56	0	0	0
7600	7.6	3.50123	59083.2	0	6500.09	6657.9	4923.04	0	233.598	0	9046.09	368.978	2325.94	0	0	0
7700	7.7	3.5234	59457.3	0	6742.72	6718.35	4994.2	0	220.3	0	8993.23	422.573	2353.15	0	0	0
7800	7.8	3.54244	59778.7	0	6597.02	6603.4	4529.47	0	241.348	0	9006.77	398.922	2323.7	0	0	0
7900	7.9	3.51721	59352.9	0	6858.62	6685.76	4547.37	0	189.725	0	9031.37	381.41	2377.36	0	0	0
8000	8	3.55676	60020.3	0	6584.28	6835.36	4722.56	0	226.343	0	9120.35	400.152	2341.97	0	0	0
