step	time	T	Ekin	lj	bond_123	angle_250	dihedral_190	lj-14_0	lj-14_1
1.579e+06	1579	3.57907	40264.6	-37291.7	13961.5	17608.9	77355	430.438	17905.9
1.58e+06	1580	3.49493	39318	-37187.3	13870.7	17791.7	77058.6	441.9	17782
1.581e+06	1581	3.58823	40367.6	-37200.3	14199.6	17368.9	77137.1	341.501	17803.8
1.582e+06	1582	3.51253	39516	-37259.9	14045.2	17490.6	77259.1	360.428	17780.1
1.583e+06	1583	3.54906	39926.9	-37412.8	14091.4	16907.6	77717.5	441.402	17479.1
1.584e+06	1584	3.54693	39903	-37266.2	14712.1	17801.7	77141	456.374	17447.1
1.585e+06	1585	3.48766	39236.2	-37557.3	14447.2	17783.7	77305.2	361.873	17393.1
1.586e+06	1586	3.56884	40149.4	-37445.6	13914.5	17435.8	77497.6	424.296	17748.9
1.587e+06	1587	3.4562	38882.3	-37369	14349.4	17179.9	77837.5	408.993	17250.9
1.588e+06	1588	3.52018	39602.1	-37247.6	14089.4	17433.8	77398.1	446.679	17532.9
1.589e+06	1589	3.64039	40954.4	-37288.5	13970.4	17313.6	77446	420.937	17785.6
1.59e+06	1590	3.52765	39686	-37337.4	14052.6	17753.8	77371.1	388.807	17619.3
1.591e+06	1591	3.54129	39839.5	-37342.5	14113.5	17911.7	77709.4	434.708	17382
1.592e+06	1592	3.50395	39419.4	-37192.5	14648.9	17389.7	77516.7	405.804	17634.3
1.593e+06	1593	3.50331	39412.3	-37310.2	14341	17002.9	77677.4	394.481	17614.5
1.594e+06	1594	3.53569	39776.5	-37271.4	14070.3	17465	76686.8	458.204	17815.9
1.595e+06	1595	3.52586	39665.9	-37282.3	13825.3	17519.5	77376.9	435.446	17880
1.596e+06	1596	3.5443	39873.4	-37261.2	14354	17271.6	77633.9	454.377	17752.2
1.597e+06	1597	3.52021	39602.4	-37224.9	13994.2	17459	77563.7	460.84	17268.4
1.598e+06	1598	3.51214	39511.6	-37336.5	14224.7	17088.6	77459.5	313.917	17842.6
1.599e+06	1599	3.42303	38509.1	-37137.9	13961.5	17693.7	77612.8	390.651	17541.2
1.6e+06	1600	3.53995	39824.5	-37223.8	13863.6	17815.6	77177.3	386.957	17740.5
1.601e+06	1601	3.54852	39920.9	-37103.4	13966.7	17898.5	76922.6	445.879	17685.1
1.602e+06	1602	3.53806	39803.2	-37152.9	14321.8	18373.8	76835.7	455.651	17536.8
1.603e+06	1603	3.52564	39663.4	-37353.6	14328.9	17637.9	77745	321.265	17485.3
1.604e+06	1604	3.544	39870	-37390.9	13930.1	17422.2	77041.6	466.385	17897.8
1.605e+06	1605	3.56059	40056.6	-37520.4	13915.8	17202.5	77416.7	409.298	17441.6
1.606e+06	1606	3.57761	40248.1	-37294	14550.4	17319.7	77269.9	441.309	17659.9
1.607e+06	1607	3.48482	39204.2	-37216.5	14558.1	18064	77755.3	446.642	17277
1.608e+06	1608	3.50558	39437.7	-37636.4	14187.8	17556.4	76703.8	469.362	17816.2
1.609e+06	1609	3.53168	39731.4	-37160.5	13763.7	17621.5	76579.9	419.808	18005.4
1.61e+06	1610	3.46845	39020.1	-37384.6	14124.2	17333.3	77529.9	460.318	17661.7
1.611e+06	1611	3.53764	39798.5	-37185.8	14342.7	17254	77889.9	448.098	17598.9
1.612e+06	1612	3.52704	39679.2	-37223.8	14406	17033	77689.1	385.625	17347.9
1.613e+06	1613	3.49445	39312.6	-37377.1	14263.6	17038.8	78073.2	382.111	17548.3
1.614e+06	1614	3.52158	39617.8	-37265.4	13885	17777.9	77327	379.431	17474.8
1.615e+06	1615	3.4939	39306.4	-37342	14158.5	17302.2	78023.1	370.737	17368.7
1.616e+06	1616	3.45771	38899.2	-37237.9	14119.6	17568.3	77952.9	432.02	17409.3
1.617e+06	1617	3.52386	39643.4	-37253.1	14303.5	17492	77657.7	405.961	17532.5
1.618e+06	1618	3.48775	39237.1	-37325.8	14238.1	17685.7	77634.9	407.131	17613.9
1.619e+06	1619	3.49449	39313	-37328.4	14347.8	17176.4	77641.2	416.509	17902.6
1.62e+06	1620	3.52994	39711.9	-37397.6	14263.6	17316.9	77424.8	385.37	17816.5
1.621e+06	1621	3.52464	39652.2	-37486	14114.2	17436.9	78076.1	441.399	17277.5
1.622e+06	1622	3.51997	39599.7	-37678.6	14048.8	17392.2	77757.2	382.937	17219.8
1.623e+06	1623	3.5461	39893.7	-37337.9	14331.2	17590.1	77536.2	433.233	17670.7
1.624e+06	1624	3.48755	39234.9	-37386.9	14555.3	17389.4	77601.6	344.879	17413.5
1.625e+06	1625	3.52313	39635.3	-37326	14205.1	17300.3	77284	457.054	17564.7
1.626e+06	1626	3.55353	39977.2	-37233.6	14292.5	17106.4	77812.2	378.439	17450.8
1.627e+06	1627	3.54675	39901	-37452.7	14229.7	17579.1	77568.2	503.914	17558.9
1.628e+06	1628	3.48709	39229.8	-37352.7	13655.6	17081.1	77802	360.468	17782.5
1.629e+06	1629	3.49291	39295.2	-37221.7	14380.1	17259.8	77496	398.258	17442.4
1.63e+06	1630	3.5258	39665.2	-37337.7	14032.9	17218.2	77282.4	389.146	17807.4
1.631e+06	1631	3.47577	39102.4	-37459.9	13933.3	17580.7	77565.5	447.431	17576.9
1.632e+06	1632	3.47151	39054.5	-37234	14009.3	17018.6	77174.5	377.927	17686
1.633e+06	1633	3.46537	38985.4	-37367.5	14150.5	17181	77206.1	361.961	17625.4
1.634e+06	1634	3.564	40095	-37244.1	14137.5	17186.8	77389.3	390.392	17840.9
1.635e+06	1635	3.47941	39143.4	-37255.7	14084	17484.6	76671.7	367.51	18095.1
1.636e+06	1636	3.50772	39461.8	-37023	14230.1	17511.9	77336.6	451.558	17551.3
1.637e+06	1637	3.48233	39176.2	-37312.3	14141.2	17943.9	78035.7	390.379	17346.4
1.638e+06	1638	3.48067	39157.5	-37306.8	14279.1	17565.2	77345.5	424.978	17484.6
1.639e+06	1639	3.51521	39546.1	-37469.4	14081.3	17041.1	77538.6	316.262	17609.4
1.64e+06	1640	3.55477	39991.2	-36839.4	14345.9	17041.8	77201.1	452.686	17959
1.641e+06	1641	3.53273	39743.2	-37057.3	14157.3	18045.3	76846.1	390.485	17634
1.642e+06	1642	3.49184	39283.2	-37592.7	14110.8	17186.9	77587.6	435.298	17838.2
1.643e+06	1643	3.58596	40342	-37235.6	14114.5	17530.6	77530.6	388.129	17512.2
1.644e+06	1644	3.60181	40520.4	-37252.3	14107.9	18168.5	76629.3	443.492	17790.9
1.645e+06	1645	3.58027	40278	-37369.4	14401.5	17274.1	77347.6	341.251	17515.2
1.646e+06	1646	3.49064	39269.7	-37459.6	14637	17506.2	77345.8	418.305	17444.9
1.647e+06	1647	3.48691	39227.7	-37405.3	14095.3	17401.5	77396.7	398.289	17712.7
1.648e+06	1648	3.51133	39502.5	-37375.9	13788.2	17875.6	77828.6	475.71	17215.8
1.649e+06	1649	3.51209	39511	-37135.7	13935.9	17182.5	77720.6	412.145	17408.7
1.65e+06	1650	3.57856	40258.8	-37121.6	14051.2	17274.2	77120.8	394.487	17861.4
1.651e+06	1651	3.56528	40109.4	-37503.7	13885	17354.5	77987.3	431.235	17076.3
1.652e+06	1652	3.49639	39334.4	-37331.2	14649.5	17602.1	77361.1	475.791	17419.6
1.653e+06	1653	3.50397	39419.6	-37306.2	14136.3	17636	77368.9	397.594	17679.6
1.654e+06	1654	3.59323	40423.8	-37234.7	14071.3	16758	77541.9	331.537	17899.7
1.655e+06	1655	3.56613	40118.9	-37269	14457.3	17356.4	77193.9	339.838	17516.3
1.656e+06	1656	3.53548	39774.2	-37114.1	13706	17344.5	77862.5	375.041	17421.2
1.657e+06	1657	3.53147	39729	-37302.3	14636.3	17039.8	77580.9	406.194	17821
1.658e+06	1658	3.50577	39439.9	-37486.3	14008.2	17552.3	77357.6	376.117	17880.9
1.659e+06	1659	3.49296	39295.8	-37306.4	14097.9	17369	77239.2	433.952	17729.4
1.66e+06	1660	3.5151	39544.9	-37241.4	14233.7	17329.7	78114.7	434.188	17109.1
1.661e+06	1661	3.44649	38773	-37186.5	14198.3	17547.2	77230.8	388.16	17599.7
1.662e+06	1662	3.4242	38522.2	-37135	14350	17499.6	77064.6	424.206	17723.7
1.663e+06	1663	3.46497	38980.9	-37394.9	14563.1	17681.8	76893.4	401.965	17613
1.664e+06	1664	3.51778	39575.1	-37308.5	14448.5	17230.3	77337.7	381.116	17784.3
1.665e+06	1665	3.57448	40212.9	-37262.2	13807.9	17327	76984.9	347.03	17605.3
1.666e+06	1666	3.5428	39856.5	-37456.3	14208.8	17727.4	76980.1	472.48	17954.5
1.667e+06	1667	3.50155	39392.4	-37169.1	14261.4	17664.7	76986.3	385.188	17906.5
1.668e+06	1668	3.52974	39709.6	-37134.7	14194.1	17195.4	76807.6	380.066	18137.5
1.669e+06	1669	3.54006	39825.6	-37559.4	14324.8	17490.6	76728.3	414.954	18027.3
1.67e+06	1670	3.44069	38707.7	-37262.9	13851.7	17309.1	77179.7	394.238	17593.3
1.671e+06	1671	3.55268	39967.6	-37573.3	14038.9	17563.1	76950.4	426.911	17932.2
1.672e+06	1672	3.53785	39800.9	-37369.1	14575	17238.9	77885.3	407.653	17229.4
1.673e+06	1673	3.55717	40018.1	-37416.2	14109.1	17390.8	77740.3	436.32	17423.8
1.674e+06	1674	3.50915	39478	-37513.5	14008.8	17250.5	78072.2	348.202	17427.4
1.675e+06	1675	3.50734	39457.6	-37427.2	14640	17104.3	77565.5	381.787	17885.1
1.676e+06	1676	3.55527	39996.8	-37141.7	14371.1	17613.5	76958.4	423.002	17326.4
1.677e+06	1677	3.49664	39337.2	-37175.2	14145.2	17650.8	78196.3	377.709	17074.6
1.678e+06	1678	3.52928	39704.5	-37331.3	14141.5	17304	76961.5	451.7	17849.8
1.679e+06	1679	3.52504	39656.7	-37420.9	14612.5	17325.2	76931.5	409.504	17892.3
1.68e+06	1680	3.51988	39598.7	-37317.4	13976.7	17418	77018.8	371.796	17804.9
1.681e+06	1681	3.4746	39089.3	-37305.6	13951.5	17647.6	77402.3	360.168	17759.3
1.682e+06	1682	3.48224	39175.2	-37478.7	14067.6	17769.4	77056.7	308.4	17872.7
1.683e+06	1683	3.51551	39549.5	-37430.8	14426.8	17444.9	76882.3	384.01	17559.2
1.684e+06	1684	3.51497	39543.4	-37546.4	14020.1	17285.6	77029.9	431.467	17882
1.685e+06	1685	3.48093	39160.5	-37249.5	14589.7	17561.8	76810.9	467.197	17587
1.686e+06	1686	3.56764	40136	-37363.9	14351.2	17342.9	77092.9	399.847	17870.5
1.687e+06	1687	3.49264	39292.3	-37289.1	14435	16974.4	77259	492.745	17805.6
1.688e+06	1688	3.49233	39288.7	-37210.3	14309	17563.3	77209.8	444.052	17787.5
1.689e+06	1689	3.48576	39214.9	-37197.3	14184.6	16784.2	77033.7	412.36	17943
1.69e+06	1690	3.56054	40056.1	-37189.3	13708.1	17476.5	77067.8	366.836	17724.3
1.691e+06	1691	3.49173	39282	-37140.6	14146.4	17456.2	77790	414.251	17519.9
1.692e+06	1692	3.54915	39927.9	-37147.5	13892.8	17486.5	78202.2	349.46	17480.2
1.693e+06	1693	3.53866	39810	-37504.6	13706.7	17741.1	77576.6	429.322	17444.4
1.694e+06	1694	3.54031	39828.5	-37452.8	14173.7	17126.2	78266.4	389.638	17186.9
1.695e+06	1695	3.50301	39408.9	-37395.9	14113.6	16853.2	77990.3	405.189	17620.9
1.696e+06	1696	3.5063	39445.9	-37064.1	14391.2	17717	77677.9	384.749	17442.7
1.697e+06	1697	3.5472	39906	-37322.7	14454	17382.4	77934.6	411.303	17556
1.698e+06	1698	3.46393	38969.2	-37327.6	13902.4	17718.4	77347.6	428.437	17510.8
1.699e+06	1699	3.49092	39272.9	-37193.7	14463.3	17211.7	77643.7	371.244	17499.2
1.7e+06	1700	3.50441	39424.7	-37395.3	14151	17041.9	77912.5	432.576	17277.3
1.701e+06	1701	3.56998	40162.3	-37498	14111.8	17559	77554	455.599	17296.6
1.702e+06	1702	3.59614	40456.6	-37207.9	14153.9	17672.9	77665.2	487.824	17561.4
1.703e+06	1703	3.56128	40064.4	-37345.4	13747.8	16997.3	77936.1	343.054	17669.6
1.704e+06	1704	3.54728	39906.9	-37223.2	14578.2	17227.6	77157.6	435.986	17534.8
1.705e+06	1705	3.45886	38912.1	-37240.8	14002.2	18028.2	77289.1	403.766	17488.5
1.706e+06	1706	3.52453	39651	-37196.3	13802.4	17863.2	76390.9	410.528	17811.6
1.707e+06	1707	3.5283	39693.4	-37101.3	13984.1	17316	76614.6	324.35	18086.2
1.708e+06	1708	3.53884	39812	-37397.2	14546.6	17845.6	76617	416.01	17899.4
1.709e+06	1709	3.58602	40342.7	-37339.1	14317.7	17558.5	76729.3	387.274	17786.3
1.71e+06	1710	3.51715	39568	-37190.2	13908.9	17620.6	77465.5	416.293	17573
1.711e+06	1711	3.52988	39711.1	-37487.2	14039	17962.9	77397.5	397.923	17542.4
1.712e+06	1712	3.53406	39758.2	-37273.9	14495.1	17278.2	77433	442.96	17994.5
1.713e+06	1713	3.4601	38926.1	-37342.6	14012.4	16722.2	78366	355.729	17682
1.714e+06	1714	3.41975	38472.2	-37528.5	14145.3	16930.3	77570.3	404.064	17649
1.715e+06	1715	3.55129	39952	-37552.4	14271.6	17455.7	77954.7	396.82	17642.1
1.716e+06	1716	3.49158	39280.2	-37448.5	14106.4	17481.7	77619.6	439.466	17486.7
1.717e+06	1717	3.52162	39618.3	-37223.3	13807.6	17379.2	77373.1	403.018	17352.1
1.718e+06	1718	3.43718	38668.2	-37702.6	13837.4	17031.4	77875.5	390.556	17297.4
1.719e+06	1719	3.51036	39491.5	-37480.5	13967	17017.2	77915.4	431.291	17489.5
1.72e+06	1720	3.51097	39498.4	-37418.1	14203.4	17379.2	77293.9	389.69	17823.5
1.721e+06	1721	3.43455	38638.7	-37164.9	13982.5	17403.7	77262.5	430.772	17552.3
1.722e+06	1722	3.49987	39373.5	-37312.7	14762.5	17040.1	77834.2	390.184	17391.3
1.723e+06	1723	3.53918	39815.8	-37359	13999.8	17492.6	77856.4	385.312	17318.5
1.724e+06	1724	3.45091	38822.8	-37316	14383.6	16541.7	78316.2	377.521	17512.2
1.725e+06	1725	3.52172	39619.3	-37384.1	14298.8	17075.1	78174.4	373.557	17716
1.726e+06	1726	3.54658	39899	-37369.5	13804.8	17476.1	77473.6	445.671	17659.9
1.727e+06	1727	3.5121	39511.1	-37199.3	14106.3	17546.6	77523.7	417.46	17596.9
1.728e+06	1728	3.49742	39346	-37164.6	14151.6	17061.6	77706.3	424.829	17599.5
1.729e+06	1729	3.53171	39731.8	-37473.2	13987	17254.1	77654.1	402.678	17760.3
1.73e+06	1730	3.52329	39637	-37443.9	14184.8	17172.6	77395.6	420.792	17741.7
1.731e+06	1731	3.55446	39987.7	-37407.9	14233.9	17702.6	77521.2	404.865	17812.5
1.732e+06	1732	3.52962	39708.2	-37420.9	14264.6	17566.1	77973.8	307.642	17200
1.733e+06	1733	3.51621	39557.4	-37459	14304.9	18253.9	77047.4	431.841	17582.8
1.734e+06	1734	3.47675	39113.5	-37450.4	14046	17369.3	77675.1	460.805	17609.9
1.735e+06	1735	3.49217	39287	-37296.2	14456.5	17503	77768	436.255	17335
1.736e+06	1736	3.5076	39460.5	-37406.2	13967.5	17125.9	77295.6	448.533	17795.2
1.737e+06	1737	3.48462	39202	-36993.2	13857.3	17357.6	77477.2	434.734	17542.9
1.738e+06	1738	3.48138	39165.5	-37299.5	14179.6	17340.1	77599.3	437.47	17505.5
1.739e+06	1739	3.48046	39155.2	-37267.5	14121.5	17648.5	77360.5	376.157	17829.9
1.74e+06	1740	3.44287	38732.2	-37314.3	14289.8	17631.8	77552.7	408.666	17721.2
1.741e+06	1741	3.5446	39876.7	-37319.9	13881.7	17737.9	77668.6	361.65	17576
1.742e+06	1742	3.50206	39398.2	-37424.3	13924.4	17568.2	77676.5	392.907	17475.5
1.743e+06	1743	3.48668	39225.1	-37366	13873.1	17437	77546.7	492.24	17685.2
1.744e+06	1744	3.48185	39170.8	-37366.4	14251.2	17478	77258.7	394.478	17777.7
1.745e+06	1745	3.53146	39729	-37292.7	13952.5	17592	77751.1	379.447	17715.8
1.746e+06	1746	3.56425	40097.8	-37674.1	14129.8	17392.7	77763.1	392.228	17493.4
1.747e+06	1747	3.53231	39738.5	-37437.2	14233.6	17324.5	77092.8	408.107	17713.1
1.748e+06	1748	3.58208	40298.4	-37337.6	14458.4	17677.6	77127.1	398.16	17588.8
1.749e+06	1749	3.50647	39447.8	-37286.7	14121.6	17227.3	76870.9	457.98	17905.8
1.75e+06	1750	3.50587	39441.1	-37330.4	14210.4	17913.8	76347	383.858	18167.3
1.751e+06	1751	3.593	40421.2	-37226.9	14302.9	17111.2	77365	428.883	17854.5
1.752e+06	1752	3.52091	39610.3	-37217.9	14351.8	17428.2	77678.5	339.785	17574.5
1.753e+06	1753	3.48156	39167.6	-37203.9	14285.8	17208.6	77401.2	356.647	17442.2
1.754e+06	1754	3.52606	39668.1	-37318.9	14331.4	17130.1	77638.8	340.015	17472
1.755e+06	1755	3.47265	39067.3	-37435.1	14371.6	17575.7	77435.7	412.31	17492.7
1.756e+06	1756	3.51093	39498	-37450.4	13993.1	17446.9	77746.6	384.504	17518.6
1.757e+06	1757	3.50437	39424.2	-37397.9	14089	17456.8	77786.3	412.366	17457.1
1.758e+06	1758	3.51355	39527.4	-37420.7	14586.2	17262.2	77122.8	360.257	17953.4
1.759e+06	1759	3.53626	39783	-37412.3	14358.8	17594.9	77667.7	384.81	17436.7
1.76e+06	1760	3.46804	39015.5	-37532.6	14068.9	17395.1	77849.8	402.184	17357.9
1.761e+06	1761	3.57704	40241.7	-37272.4	13778.6	16814.2	77921.1	414.209	17363
1.762e+06	1762	3.56217	40074.4	-37422.1	13959.3	17338.4	77877.9	412.603	17524.5
1.763e+06	1763	3.53416	39759.3	-37329.2	13900.4	17183.6	77516.3	385.217	17839
1.764e+06	1764	3.55449	39988	-37184.7	14347.8	17210.9	77269.9	478.385	17562.3
1.765e+06	1765	3.60277	40531.2	-37254.4	13934.6	17984.6	77157.7	415.257	17735.4
1.766e+06	1766	3.54534	39885.1	-37356.9	14256.5	17356.4	77492.5	378.262	17711.4
1.767e+06	1767	3.47791	39126.4	-37442.3	14422.4	17809	77246.1	382.689	17507.9
1.768e+06	1768	3.52836	39694.1	-37399.4	14362.1	17214.1	77054.1	409.849	17677.3
1.769e+06	1769	3.51098	39498.6	-37315.1	14204.4	17126.5	77403.1	363.813	17467.3
1.77e+06	1770	3.51271	39517.9	-37465.7	14192.1	17224.8	77242.8	374.7	17803.6
1.771e+06	1771	3.52664	39674.7	-37545.7	13423.3	17442.7	77661.3	373.392	17658.2
1.772e+06	1772	3.52092	39610.3	-37357.7	14464.6	17451.8	77740.7	438.506	17195
1.773e+06	1773	3.46105	38936.9	-37358.9	14019.3	17479.6	77744.4	415.266	17443.6
1.774e+06	1774	3.52288	39632.4	-36916.3	14197.2	17293.7	76814.7	371.741	18012.7
1.775e+06	1775	3.46594	38991.9	-37195.3	13839.7	16995.3	77264.2	379.636	18003
1.776e+06	1776	3.50643	39447.3	-37129.5	14174.8	17782	76583.8	483.58	17986.7
1.777e+06	1777	3.55682	40014.2	-37396.8	14279.9	17267.7	77442.3	430.926	17567.5
1.778e+06	1778	3.53205	39735.6	-37221.3	14295.4	17507.5	78006.9	483.485	17233.7
1.779e+06	1779	3.50465	39427.3	-37516.1	14026.6	16602.1	78018.3	336.871	17624
1.78e+06	1780	3.49639	39334.4	-37360.8	14141.6	17464.1	77316.7	350.28	17837.3
1.781e+06	1781	3.50977	39485	-37379.9	14154.9	17516.9	77555.9	424.944	17683
1.782e+06	1782	3.52909	39702.3	-37490.6	14039.2	17868.1	77534.9	422.686	17585.7
1.783e+06	1783	3.50046	39380.2	-37526.8	14487.3	17779.3	77443.4	449.887	17278.7
1.784e+06	1784	3.51684	39564.5	-37499.3	14307.4	17576.1	78026.7	404.098	17456.3
1.785e+06	1785	3.5568	40014	-37454.2	13946.5	17611.2	78220.1	425.77	17304.8
1.786e+06	1786	3.44998	38812.2	-37444.3	14032.6	17408	78161.8	390.278	17486.3
1.787e+06	1787	3.5744	40212	-37407.4	13743.5	17812.1	77491.2	402.856	17329.7
1.788e+06	1788	3.49911	39365	-37195.6	14503.8	17326.3	77410	427.408	17550.6
1.789e+06	1789	3.54049	39830.5	-37520.2	14357.7	17194	78036.3	403.993	17396.5
1.79e+06	1790	3.59539	40448.2	-37244.2	13967.4	17741.1	77458.9	440.159	17581.5
1.791e+06	1791	3.576	40230	-37553.9	14095.7	17359.3	77609.9	416.478	17853.8
1.792e+06	1792	3.52804	39690.5	-37335.5	14077	17387.9	77790.8	430.924	17465.9
1.793e+06	1793	3.49737	39345.4	-37408.6	14191.6	17112.5	77892.8	431.242	17511.2
1.794e+06	1794	3.46449	38975.5	-37105.9	13977	17684.6	77435.8	441.149	17518.1
1.795e+06	1795	3.50056	39381.3	-37295.3	13892.3	16838	77589.7	420.247	17828.1
1.796e+06	1796	3.52009	39601	-37193.3	13720.4	17656.5	78063.2	425.055	17281.3
1.797e+06	1797	3.49279	39293.9	-37016.3	14251.3	17674.5	77720.3	334.534	17318.8
1.798e+06	1798	3.48713	39230.2	-37204.7	13943	17320.4	77595.5	413.132	17486.5
1.799e+06	1799	3.46796	39014.5	-37292.3	14126.5	17416.6	77201.7	425.929	17614.9
1.8e+06	1800	3.53889	39812.5	-37489.9	13864.8	17316	77820	437.901	17623.8
1.801e+06	1801	3.50278	39406.3	-37298.6	14465.7	16910.6	77701.8	317.062	17592.9
1.802e+06	1802	3.51423	39535	-37540.7	14202.6	17233.6	77726.9	346.711	17733.1
1.803e+06	1803	3.52277	39631.1	-37328.7	14275.5	17321.1	77342.3	394.284	17882.2
1.804e+06	1804	3.46977	39035	-37394	14338.5	17657.9	77113.5	453.596	18057.5
1.805e+06	1805	3.5281	39691.2	-37307.4	14325.9	17370.1	77577.5	456.442	17285.8
1.806e+06	1806	3.53973	39821.9	-37440.2	14659.9	17502.7	77086.4	390.194	17613.5
1.807e+06	1807	3.50375	39417.2	-37302.1	14042.9	17307.3	77600.8	339.412	17630.9
1.808e+06	1808	3.52294	39633.1	-37396.7	13849.1	17236.8	77384.6	460.542	17969.1
1.809e+06	1809	3.45896	38913.3	-37410.9	14044	17358.3	77074.3	455.224	17660.5
1.81e+06	1810	3.52474	39653.3	-37639.2	14095.7	17596.5	77903.1	425.556	17209.5
1.811e+06	1811	3.51367	39528.7	-37122.1	13831.4	17659	77383	430.308	17770.6
1.812e+06	1812	3.58435	40323.9	-37103.4	13854.5	17477.1	77613.5	407.905	17706.4
1.813e+06	1813	3.52607	39668.3	-37449.5	14111.8	17199.6	78012.2	324.037	17166.9
1.814e+06	1814	3.52779	39687.6	-37416.7	14374.3	17555.1	77719	312.077	17520.8
1.815e+06	1815	3.49386	39305.9	-37371.6	14309.7	17343.6	77508.7	376.003	17734.4
1.816e+06	1816	3.54639	39896.9	-37163.2	14162.9	16908.8	77626.1	396.795	17804.3
1.817e+06	1817	3.47001	39037.6	-37350	14620.2	17143.9	77861.8	431.816	17554.1
1.818e+06	1818	3.50179	39395.1	-37295.3	13999.4	17257.9	77169.5	439.605	17765.3
1.819e+06	1819	3.49147	39279.1	-37287	14263.3	17199.3	77340.3	411.728	17853.2
1.82e+06	1820	3.55344	39976.2	-37240.5	14072.7	17655.5	77024.7	388.989	17571.8
1.821e+06	1821	3.46886	39024.6	-37268.6	13987.5	17704.7	76580.8	438.915	17739.8
1.822e+06	1822	3.57571	40226.8	-37398.5	14064.5	17646.1	76777.7	384.601	18224.6
1.823e+06	1823	3.51027	39490.5	-37225.1	14222.2	17676.6	77005.9	448.795	17948.2
1.824e+06	1824	3.55618	40007	-37283.6	13993.1	17308.1	77377.5	428.033	17745.4
1.825e+06	1825	3.50141	39390.9	-37205.5	14154.2	17333.5	77441.8	469.914	17462.1
1.826e+06	1826	3.53758	39797.8	-37384.3	14112.6	17997.6	77367.7	430.292	17559.9
1.827e+06	1827	3.49598	39329.8	-37401.8	14487.3	17100.1	77799.7	421.137	17613.8
1.828e+06	1828	3.49315	39297.9	-37209.2	13889.3	17590.7	77130.2	361.714	17936.7
1.829e+06	1829	3.45845	38907.6	-37239.9	14161.6	17467.7	77050.9	432.41	17699.7
1.83e+06	1830	3.50073	39383.2	-37396.3	14073	17541.4	76882.9	407.8	17940.4
1.831e+06	1831	3.5405	39830.6	-37426.5	14290.2	16810	77927.4	305.559	17594.1
1.832e+06	1832	3.51695	39565.7	-37165.4	14588.8	17353.2	77753	344.701	17487.7
1.833e+06	1833	3.54804	39915.5	-37194.5	14403.4	17424.3	77442.7	361.731	17912.2
1.834e+06	1834	3.48486	39204.7	-37434.9	13765.6	17805	77136.4	395.295	17881.1
1.835e+06	1835	3.52296	39633.3	-37307.8	14188.3	17466.4	77472.4	350.793	17447.9
1.836e+06	1836	3.53224	39737.6	-37346.3	14020.2	17753.1	77722.9	385.519	17324.8
1.837e+06	1837	3.46235	38951.5	-37504.5	14348.4	17593.5	77575.5	375.264	17551.7
1.838e+06	1838	3.48038	39154.3	-37337.4	14213.6	17267.7	77749.7	403.1	17739.4
1.839e+06	1839	3.54637	39896.7	-37122.9	13939.9	17846.3	77292	403.181	17567.7
1.84e+06	1840	3.52617	39669.4	-37370.2	14119.6	17377.7	77923.7	440.484	17270
1.841e+06	1841	3.50661	39449.4	-37291.7	14402.8	17191.6	77446.8	389.344	17594.9
1.842e+06	1842	3.48104	39161.7	-37591.6	13983	17477.1	77729.7	427.363	17359.5
1.843e+06	1843	3.49427	39310.6	-37312.4	14132.9	16847.6	78020.4	415.616	17723.9
1.844e+06	1844	3.52604	39667.9	-37304.4	14156.6	17289.3	77836.8	383.983	17439.6
1.845e+06	1845	3.49889	39362.5	-37544	14005.7	17064	77597.7	421.308	17425.2
1.846e+06	1846	3.52251	39628.3	-37358.2	14201.1	16983.7	77352	493.883	18051.5
1.847e+06	1847	3.49883	39361.8	-37020.4	14185.8	17290.3	77638	382.213	17600.5
1.848e+06	1848	3.49092	39272.8	-37229.7	14162.7	17599.3	77638.4	359.759	17780.1
1.849e+06	1849	3.50291	39407.8	-37268	14139.4	17052.2	77986.5	377.036	17718.3
1.85e+06	1850	3.45808	38903.4	-37239.4	13932.4	17256.8	77781.9	326.103	17685
1.851e+06	1851	3.55963	40045.9	-37440.4	14243.3	17680	77903.4	334.68	17245.6
1.852e+06	1852	3.50776	39462.3	-37052.9	14361.6	17152.7	77603.5	316.818	17685.2
1.853e+06	1853	3.48731	39232.3	-37316.2	13410.5	17180.7	77788.3	411.208	17766.2
1.854e+06	1854	3.46207	38948.3	-37321.4	13962	17247.8	77805.2	346.12	17402.4
1.855e+06	1855	3.51466	39539.9	-37084.4	14028.6	16859	77897.2	416.148	17584.7
1.856e+06	1856	3.4728	39069	-37295.9	14251.9	17564.7	77803.7	391.647	17350.2
1.857e+06	1857	3.52538	39660.5	-37223.6	13947.7	17403.9	78016.9	421.426	17578.2
1.858e+06	1858	3.52191	39621.5	-37370.2	14327.3	17411.1	77416.1	409.461	17717.6
1.859e+06	1859	3.58454	40326.1	-37237.4	14657.9	16990.3	77798.2	406.99	17675.8
1.86e+06	1860	3.5461	39893.6	-37316.9	14006.8	16760.5	77817.1	413.754	17773.8
1.861e+06	1861	3.48762	39235.7	-37394.8	14282.8	17424.4	77548	397.094	17895
1.862e+06	1862	3.53221	39737.4	-37338.3	14426.9	17361.2	77640.6	462.134	17489.8
1.863e+06	1863	3.5256	39663	-37439.2	14133.8	17605.8	78082.1	321.44	17420.8
1.864e+06	1864	3.54087	39834.8	-37449.2	14475.2	17358.2	78289.4	419.823	17340.9
