step	time	T	Ekin	res	lj	lj-tab	bond_125_cross	bond_124_cross	bond_124	angle_253_cross	angle_252_cross	angle_252	dihedral_190_cross	dihedral_190	dihedral_191_cross	lj-14_1	lj-14_0	lj-14_1_cross
6991	6.991	3.60955	50759.3	0.0796	3171.88	2607.17	3712.71	4170.03	10228.4	4619.37	1584.72	7477.14	431.25	20096.3	1773.46	5015.95	485.823	896.874
6992	6.992	3.60128	50643	0.07964	3173.43	2608.28	3713.84	4166.43	10234.2	4618.8	1585.56	7508.74	431.668	20099.6	1773.1	5017.03	488.795	897.62
6993	6.993	3.60463	50690.1	0.07968	3174.33	2609.41	3715.22	4162.56	10225.5	4617.33	1586.39	7538.59	432.039	20102.7	1772.76	5018.29	491.793	898.409
6994	6.994	3.61782	50875.5	0.07972	3175.31	2610.93	3716.67	4158.82	10202.7	4615.61	1587.34	7564.53	432.419	20104.8	1772.54	5022	494.083	899.139
6995	6.995	3.61913	50894.1	0.07976	3175.53	2612.13	3717.96	4155.55	10163.6	4614.08	1588.3	7586.19	432.823	20106.1	1772.37	5026.55	496.098	899.49
6996	6.996	3.60641	50715.2	0.0798	3175.17	2613.46	3719.3	4151.59	10130	4612.65	1589.33	7596.32	433.387	20107.1	1772.06	5027.94	498.292	899.766
6997	6.997	3.60119	50641.7	0.07984	3175.48	2615.84	3721.23	4147.36	10107.2	4611.08	1590.45	7593.33	433.955	20107.4	1771.81	5030.72	500.679	899.837
6998	6.998	3.59902	50611.3	0.07988	3174.44	2617.37	3722.87	4142.98	10101.2	4609.6	1591.52	7583.87	434.657	20107	1771.57	5034.31	503.176	900.267
6999	6.999	3.59777	50593.6	0.07992	3170.64	2616.45	3724.9	4138.9	10099.6	4608.01	1592.7	7562.29	435.115	20105	1771.08	5038.84	505.792	900.355
7000	7	3.58826	50459.8	0.07996	3169.45	2618.39	3726.65	4134.74	10117	4606.89	1593.93	7529.5	435.574	20104	1770.86	5042.12	508.864	900.577
7001	7.001	3.58678	50439.2	0.08	3168.97	2620.7	3728.19	4130.59	10137.7	4606.24	1595.12	7490.62	436.015	20102.6	1770.66	5046.73	511.76	900.303
7002	7.002	3.59869	50606.6	0.08004	3167.9	2622.29	3729.84	4125.77	10146.1	4605.83	1596.22	7451.9	436.26	20100.7	1770.31	5051.66	514.608	899.715
7003	7.003	3.57033	50207.8	0.08008	3166.18	2623.51	3731.52	4120.09	10166.1	4605.55	1597.48	7407.9	436.706	20098.6	1770.19	5053.98	517.554	899.366
7004	7.004	3.58581	50425.4	0.08012	3164.64	2625	3733.42	4114.21	10200.6	4605.63	1598.6	7364.6	437.097	20095.3	1770.04	5054.78	521.527	898.223
7005	7.005	3.58554	50421.6	0.08016	3162.95	2626.8	3735.03	4108.44	10250.2	4606.15	1599.56	7323.99	437.466	20093.3	1769.99	5056.8	525.077	897.217
7006	7.006	3.59562	50563.5	0.0802	3161.04	2628.53	3736.36	4103.71	10282.2	4607.37	1600.52	7279.52	437.863	20090.6	1769.87	5059.89	528.747	895.997
7007	7.007	3.58078	50354.8	0.08024	3157.75	2629.08	3737.55	4100.45	10309.8	4609.04	1601.2	7238.77	438.194	20086.7	1769.83	5063.84	533.084	894.686
7008	7.008	3.6052	50698.1	0.08028	3155.72	2630.79	3738.76	4097.34	10347.6	4610.76	1601.64	7203.76	438.658	20082.6	1769.69	5067.91	537.682	894.047
7009	7.009	3.6009	50637.7	0.08032	3154.73	2633.34	3739.55	4094.15	10384.4	4612.93	1602.04	7179.09	438.996	20078.9	1769.6	5071.83	542.265	893.885
7010	7.01	3.60146	50645.5	0.08036	3153.7	2635.68	3739.91	4091.34	10392.3	4614.98	1602.52	7165.23	439.364	20075.1	1769.59	5073.74	546.72	894.418
7011	7.011	3.60147	50645.7	0.0804	3153.47	2638.39	3739.92	4088.37	10374.7	4616.99	1602.96	7165.51	439.794	20071.2	1769.62	5072.76	550.869	895.098
7012	7.012	3.60546	50701.8	0.08044	3153.41	2641.09	3740.15	4085.63	10314.2	4618.98	1603.65	7176.29	440.258	20067.4	1769.9	5071.83	554.331	896.055
7013	7.013	3.60882	50749.1	0.08048	3156.52	2646.81	3740.09	4082.67	10248.9	4620.6	1604.14	7191.7	440.634	20063.7	1769.99	5070.76	556.915	897.117
7014	7.014	3.62017	50908.6	0.08052	3156.11	2648.7	3739.89	4079.61	10166.9	4622.08	1604.91	7212.2	441.005	20061.3	1770.05	5070.57	559.133	898.617
7015	7.015	3.63744	51151.5	0.08056	3154.56	2649.58	3739.5	4076.42	10098.5	4623.23	1605.62	7237.85	441.443	20059	1770.01	5072.35	560.879	900.36
7016	7.016	3.63567	51126.6	0.0806	3154.15	2651.31	3738.97	4072.75	10050.4	4624.21	1606.21	7263.96	441.877	20056.2	1770.23	5075.57	562.156	902.46
7017	7.017	3.63266	51084.3	0.08064	3154.22	2653.28	3738.14	4069.73	10038.2	4624.43	1606.57	7287.82	442.369	20052.7	1770.33	5079.1	562.803	904.749
7018	7.018	3.63503	51117.6	0.08068	3154.86	2655.41	3737.08	4066.66	10021.2	4624.09	1606.98	7304.6	442.954	20050.7	1770.46	5081.24	562.908	907.495
7019	7.019	3.62533	50981.2	0.08072	3154.87	2656.67	3735.93	4064.43	10023.5	4623.66	1607.48	7321.52	443.574	20048.1	1770.61	5085.4	562.989	910.489
7020	7.02	3.62084	50918.1	0.08076	3153.89	2656.81	3734.73	4061.76	10024	4622.74	1607.99	7338.74	444.203	20045.2	1770.77	5089.69	563.125	913.488
7021	7.021	3.61869	50887.9	0.0808	3155.45	2659.34	3733.14	4059.23	10036.2	4621.91	1608.59	7344.55	444.854	20043.7	1770.96	5093.77	562.877	916.239
7022	7.022	3.62381	50959.9	0.08084	3156.02	2660.37	3731.71	4055.4	10079.3	4620.97	1609.07	7348.65	445.439	20042.1	1771.38	5097.08	562.172	919.404
7023	7.023	3.60897	50751.1	0.08088	3157.27	2661.81	3730.29	4052.7	10138.5	4620.23	1609.64	7356.68	445.974	20040.4	1771.56	5101.56	561.227	922.43
7024	7.024	3.60133	50643.8	0.08092	3152.53	2657.09	3728.8	4050.89	10179.6	4619.61	1610.13	7366.4	446.491	20039.4	1771.93	5105.59	561.253	925.114
7025	7.025	3.59789	50595.4	0.08096	3154.66	2659.06	3727.47	4048.77	10219.9	4619.19	1610.95	7373.58	446.99	20038.3	1772.31	5110.19	561.355	928.534
7026	7.026	3.59734	50587.6	0.081	3158.34	2662.21	3726.48	4046.85	10246.4	4619.19	1611.74	7378.65	447.449	20038.7	1772.67	5115.81	560.742	931.467
7027	7.027	3.58269	50381.5	0.08104	3159.87	2663.42	3725.53	4044.78	10257.1	4619.53	1612.79	7376.99	447.882	20039.7	1773.03	5122.1	560.384	934.377
7028	7.028	3.58947	50477	0.08108	3162.48	2665.29	3724.47	4042.12	10259.4	4620.66	1613.98	7370.54	448.302	20041	1773.35	5127.98	559.514	936.675
7029	7.029	3.58755	50450	0.08112	3165.03	2666.94	3723.68	4039.89	10256.7	4622.15	1615.41	7364.55	448.72	20041.3	1773.63	5134.59	559.212	938.068
7030	7.03	3.59082	50495.8	0.08116	3167.65	2668.74	3722.51	4036.5	10247.7	4623.84	1616.81	7355.17	449.072	20042	1773.97	5142.77	558.911	938.612
7031	7.031	3.58764	50451.2	0.0812	3169.24	2669.54	3720.94	4033.29	10230	4625.5	1618.3	7343.24	449.401	20043	1774.3	5149.41	558.714	938.132
7032	7.032	3.58981	50481.7	0.08124	3170.05	2670.17	3719.15	4030.41	10206.4	4626.99	1619.8	7331.52	449.764	20043.8	1774.4	5155.8	558.957	937.295
7033	7.033	3.59058	50492.5	0.08128	3171.07	2670.93	3717.53	4026.73	10160.1	4628.68	1621.49	7321.79	450.123	20046.1	1774.7	5164.46	559.743	935.525
7034	7.034	3.59306	50527.4	0.08132	3172.72	2672.16	3716.29	4022.7	10118.9	4630.39	1623.21	7315.58	450.483	20048.7	1775.04	5174.39	560.558	933.477
7035	7.035	3.59298	50526.3	0.08136	3174.57	2673.58	3715.07	4018.66	10101.3	4632.05	1624.69	7307.66	450.817	20049.7	1775.17	5185.91	562.269	931.35
7036	7.036	3.60603	50709.8	0.0814	3176.9	2675.18	3713.99	4013.61	10087.9	4633.36	1626.22	7294.06	451.222	20049	1775.38	5197.07	564.775	929.768
7037	7.037	3.59441	50546.3	0.08144	3178.45	2676.23	3712.81	4008.52	10092.5	4634.35	1627.78	7279.79	451.563	20048.2	1775.58	5209.33	567.938	927.552
7038	7.038	3.59978	50621.8	0.08148	3180.15	2677.59	3711.33	4003.95	10119.7	4634.87	1629.22	7259.17	452.131	20047.5	1775.7	5222.66	571.381	924.959
7039	7.039	3.60157	50647.1	0.08152	3182.72	2679.67	3709.79	3999.78	10135.3	4634.96	1630.43	7243.79	452.506	20046.4	1776.09	5235.54	575.308	922.803
7040	7.04	3.58229	50375.9	0.08156	3184.9	2681.62	3708.22	3995.11	10181.5	4635.06	1631.62	7223.6	453.013	20045.1	1776.43	5247.53	579.638	920.711
7041	7.041	3.57648	50294.2	0.0816	3187.16	2683.77	3706.15	3990.76	10245	4634.75	1632.94	7200.5	453.469	20045	1776.85	5256.73	584.185	918.667
7042	7.042	3.56824	50178.4	0.08164	3189.13	2685.61	3704.37	3986.64	10323	4634.43	1634.04	7170.63	453.864	20045.4	1776.97	5265.32	588.45	916.674
7043	7.043	3.56216	50092.8	0.08168	3190.38	2686.77	3702.44	3982.43	10381.2	4633.92	1634.81	7136.03	454.131	20046.8	1777.23	5271.01	591.758	914.96
7044	7.044	3.56005	50063.3	0.08172	3192.02	2688.13	3700.5	3978.7	10403.6	4633.12	1635.58	7099.08	454.428	20049	1777.49	5275.29	595.308	913.571
7045	7.045	3.56503	50133.2	0.08176	3193.61	2689.4	3698.35	3975.21	10411	4632.41	1636.16	7061.83	454.862	20052	1777.72	5275.61	598.615	912.08
7046	7.046	3.5551	49993.6	0.0818	3204.29	2699.16	3696.34	3972.08	10399.5	4632.06	1636.5	7024.76	455.26	20054.2	1777.78	5273.37	601.25	910.29
7047	7.047	3.5686	50183.5	0.08184	3205.69	2699.76	3694.55	3969.23	10361.9	4631.79	1636.53	6987.49	455.654	20056.4	1778.01	5269.08	603.903	908.264
7048	7.048	3.56759	50169.3	0.08188	3207.57	2700.67	3692.3	3966.78	10336.7	4631.65	1636.48	6961.72	456.089	20060.1	1778.25	5262.48	606.363	906.529
7049	7.049	3.59423	50543.9	0.08192	3209.69	2701.58	3690.58	3965.39	10317.9	4631.56	1636.54	6935.33	456.357	20064.3	1778.14	5255.44	608.094	905.372
7050	7.05	3.60523	50698.5	0.08196	3212.2	2702.75	3689.08	3963.64	10300.5	4631.55	1636.64	6911.05	456.987	20069.2	1778.34	5246.79	609.798	904.138
7051	7.051	3.6228	50945.7	0.082	3212.96	2702.15	3687.73	3961.11	10297.1	4631.53	1636.57	6895.21	457.413	20075.1	1778.42	5237.12	610.711	902.776
7052	7.052	3.61874	50888.5	0.08204	3215.09	2702.64	3686.4	3959.9	10328.9	4631.45	1636.44	6887.01	457.854	20080.5	1778.33	5229.15	611.092	901.499
7053	7.053	3.63128	51064.9	0.08208	3217.8	2703.4	3685.32	3959.32	10366.2	4631.36	1636.43	6887.93	458.27	20085.2	1778.35	5221.74	610.355	900.3
7054	7.054	3.60186	50651.2	0.08212	3213.24	2696.73	3684.55	3959	10392.4	4631.37	1636.23	6903.87	458.868	20089.5	1778.33	5214.84	609.201	898.788
7055	7.055	3.6031	50668.6	0.08216	3216.26	2697.53	3683.32	3960.5	10411.9	4631.51	1635.93	6928.68	459.282	20093.3	1778.17	5208.57	606.899	897.291
7056	7.056	3.59961	50619.5	0.0822	3219.93	2698.91	3682.43	3961.27	10418	4631.77	1635.86	6958.84	459.565	20096.6	1778.06	5202.12	603.093	895.952
7057	7.057	3.60661	50718	0.08224	3220.56	2697.23	3681.37	3961.65	10424.5	4632	1636.13	6996.91	459.892	20099	1777.98	5194.37	598.468	895.124
7058	7.058	3.60096	50638.5	0.08228	3223.21	2697.12	3680.02	3961.68	10414	4632.28	1636.52	7041.59	460.175	20100.3	1777.86	5187.73	593.806	894.11
7059	7.059	3.59287	50524.7	0.08232	3226.51	2697.58	3678.72	3960.97	10374.6	4632.66	1637.19	7087.78	460.471	20101.7	1777.84	5179.94	588.661	893.545
7060	7.06	3.58661	50436.8	0.08236	3229.5	2697.41	3676.99	3959.94	10314	4633.22	1637.86	7132.19	460.786	20102.6	1777.84	5173.62	582.87	892.883
7061	7.061	3.59247	50519.2	0.0824	3233.02	2697.58	3675.05	3959.19	10249	4633.78	1638.76	7174.21	461.095	20103.5	1778	5168.02	576.266	892.583
7062	7.062	3.58691	50440.9	0.08244	3236.37	2697.99	3673.46	3958.24	10211.1	4634.26	1639.63	7213.62	461.411	20104	1777.97	5160.38	570.6	892.676
7063	7.063	3.57813	50317.5	0.08248	3238.86	2697.99	3671.69	3957.68	10175.3	4634.81	1640.66	7248.78	461.754	20103.4	1777.72	5154.85	565.746	892.562
7064	7.064	3.58322	50389	0.08252	3240.45	2697.1	3669.9	3957.95	10162.4	4635.5	1641.5	7273.37	462.137	20101.8	1777.57	5151.02	561.446	892.568
7065	7.065	3.57429	50263.5	0.08256	3243.07	2697.19	3667.79	3958.39	10168.3	4636.22	1642.49	7296.61	462.6	20100.2	1777.68	5147.88	558.231	892.365
7066	7.066	3.57393	50258.4	0.0826	3244.71	2696.5	3665.33	3957.93	10197.7	4637.01	1643.13	7314.52	463.073	20098.6	1777.54	5146.15	555.354	892.249
7067	7.067	3.58279	50383	0.08264	3245.7	2695.71	3662.57	3956.8	10235.1	4637.61	1643.61	7333.57	463.506	20095.8	1777.41	5143.84	552.968	891.847
7068	7.068	3.58051	50350.9	0.08268	3246.29	2694.8	3659.21	3955.9	10267.8	4638.14	1644.07	7342.54	464.002	20093.1	1777.22	5141.05	550.954	891.864
7069	7.069	3.5829	50384.6	0.08272	3247.81	2695.46	3655.75	3954.64	10306.2	4638.66	1644.54	7345.66	464.406	20090	1777.2	5139.81	549.459	892.068
7070	7.07	3.56884	50186.7	0.08276	3247.71	2694.9	3652.41	3953.32	10345.4	4639.13	1645.02	7346.28	464.771	20087.2	1776.85	5139.68	547.923	893.053
7071	7.071	3.56983	50200.7	0.0828	3248	2694.83	3648.92	3953.15	10401.5	4639.59	1645.59	7346.94	465.118	20082.9	1776.76	5140.88	546.228	894.185
7072	7.072	3.55634	50011	0.08284	3247.64	2694.87	3645.58	3952.85	10435.4	4639.87	1646.16	7356.52	465.416	20078.6	1776.62	5141.51	544.091	895.644
7073	7.073	3.55742	50026.3	0.08288	3242.22	2689.87	3642.22	3951.58	10433.9	4639.89	1646.64	7375.65	465.742	20073.1	1776.34	5143.76	541.067	897.67
7074	7.074	3.55566	50001.5	0.08292	3240.77	2689.23	3639.39	3949.57	10412	4639.9	1647.44	7390.92	466.026	20068.6	1776.18	5145.24	537.41	900.274
7075	7.075	3.5672	50163.7	0.08296	3239.34	2688.63	3636.73	3947.11	10373.7	4639.95	1648.12	7409.77	466.423	20062.9	1776.24	5148.1	534.419	902.618
7076	7.076	3.5629	50103.2	0.083	3238.68	2688.62	3634.16	3944.29	10308.4	4640	1648.54	7436.51	467.179	20058	1776.04	5150.62	530.92	905.367
7077	7.077	3.57399	50259.2	0.08304	3236.81	2688.34	3630.98	3940.77	10238.2	4640.35	1648.98	7463.45	467.448	20052.4	1775.83	5152.27	527.509	908.443
7078	7.078	3.57162	50225.9	0.08308	3234.64	2688.22	3627.86	3937.23	10173.1	4640.92	1649.54	7498.54	467.804	20047	1775.32	5153.28	523.847	911.285
7079	7.079	3.58578	50425.1	0.08312	3232.66	2688.02	3625.13	3933.15	10117.3	4641.68	1650.15	7539.86	468.209	20040.8	1775.02	5153.68	520.449	914.469
7080	7.08	3.58229	50376	0.08316	3247.47	2704.79	3622.37	3929.22	10089.4	4642.88	1650.64	7573.52	468.642	20035.3	1775	5152.53	517.167	917.571
7081	7.081	3.58754	50449.8	0.0832	3243.77	2703.53	3619.44	3924.87	10081.7	4644.07	1651.08	7598.58	469.165	20029.4	1774.67	5150.07	513.433	919.987
7082	7.082	3.58238	50377.2	0.08324	3240.4	2702.55	3616.47	3920.9	10106.6	4645.44	1651.79	7627.48	469.715	20023.9	1774.51	5148.79	509.385	922.071
7083	7.083	3.56721	50163.8	0.08328	3236.42	2700.55	3614.17	3917.18	10149.8	4646.64	1652.67	7649.69	470.277	20017.6	1774.28	5146.77	505.9	924.873
7084	7.084	3.55171	49945.9	0.08332	3234.3	2700.76	3611.48	3913.41	10203.8	4647.79	1653.83	7665.76	470.668	20010.6	1773.94	5142.66	503.092	926.958
7085	7.085	3.54044	49787.4	0.08336	3229.96	2698.9	3609.07	3909.26	10272.9	4649.12	1655.26	7670.4	470.971	20003.8	1773.72	5135.42	500.777	928.93
7086	7.086	3.53675	49735.5	0.0834	3226.1	2697.25	3606.27	3904.95	10321.3	4650.16	1656.58	7667.48	471.548	19998.2	1773.34	5127.14	498.809	930.879
7087	7.087	3.52755	49606.2	0.08344	3221.93	2695.37	3603.64	3900.96	10368.3	4650.79	1658.12	7653.69	472.04	19992.5	1772.99	5117.01	497.379	932.713
7088	7.088	3.5394	49772.8	0.08348	3217.28	2692.79	3600.64	3896.62	10405.6	4651.31	1659.5	7626.46	472.491	19987.9	1772.86	5107.78	496.399	934.472
7089	7.089	3.55162	49944.7	0.08352	3214.81	2692.22	3597.95	3893.32	10419.7	4651.64	1660.92	7596.43	473.001	19983.7	1772.71	5097.27	495.977	936.096
7090	7.09	3.54752	49887.1	0.08356	3211.09	2690.79	3594.92	3889.84	10414.6	4651.65	1662.18	7565.38	473.487	19980.6	1772.5	5087.84	497.167	937.595
7091	7.091	3.56021	50065.4	0.0836	3206.76	2688.9	3591.81	3885.57	10404.3	4651.22	1663.25	7531.19	473.904	19977.2	1772.19	5076.82	498.592	939.095
7092	7.092	3.57484	50271.1	0.08364	3203.5	2687.63	3588.76	3882.33	10383.5	4650.75	1664.35	7497.74	474.321	19974.9	1772.2	5064.54	501.06	940.297
7093	7.093	3.5916	50506.9	0.08368	3200.46	2686.44	3585.93	3880.32	10360.8	4650.26	1665.42	7465.59	474.73	19972.6	1772.03	5053.33	503.612	941.52
7094	7.094	3.58956	50478.2	0.08372	3197.8	2685.41	3582.96	3878.29	10361.2	4649.6	1666.59	7437.31	475.103	19969.7	1771.81	5044.03	506.907	942.661
7095	7.095	3.6017	50648.9	0.08376	3194.49	2683.77	3580.52	3876.01	10371.9	4649.01	1667.75	7410.56	475.445	19967.6	1771.52	5035.13	510.516	943.787
7096	7.096	3.60203	50653.6	0.0838	3191.89	2682.93	3578.19	3873.37	10429.8	4648.59	1668.92	7390.22	475.812	19964.5	1771.4	5026.64	514.385	945.09
7097	7.097	3.59869	50606.6	0.08384	3188.35	2681.05	3575.54	3871.16	10475.5	4647.96	1670.07	7372.76	476.149	19961.5	1771.2	5021.88	518.427	946.462
7098	7.098	3.59719	50585.4	0.08388	3184.84	2679.31	3573.35	3868.76	10529	4647.16	1671.09	7361.51	476.56	19959.8	1770.85	5018.28	522.729	947.57
7099	7.099	3.58834	50461	0.08392	3181.74	2677.69	3570.93	3866.65	10574	4646.12	1671.98	7356.35	476.958	19959.5	1770.98	5016.09	527.025	948.145
7100	7.1	3.58698	50441.9	0.08396	3170.72	2667.92	3568.39	3864.48	10582.3	4645.18	1672.79	7355.42	477.361	19958.3	1770.85	5017.4	530.726	948.245
7101	7.101	3.59824	50600.2	0.084	3168.5	2667.18	3565.71	3861.78	10570.9	4644.55	1673.52	7359.52	477.786	19956	1770.64	5019.69	533.61	947.815
7102	7.102	3.60879	50748.6	0.08404	3165.83	2665.92	3562.66	3858.42	10529.8	4644.12	1674.08	7367.53	478.2	19954.1	1770.59	5022.41	535.755	947.084
7103	7.103	3.61265	50802.9	0.08408	3163.63	2665.24	3559.82	3853.72	10477.6	4644.03	1674.64	7376.72	478.664	19950.7	1770.42	5028	537.629	946.208
7104	7.104	3.62439	50968	0.08412	3160.87	2663.94	3556.36	3848.46	10424	4643.95	1675.34	7392.33	479.03	19948.3	1770.09	5034.13	539.099	945.314
7105	7.105	3.63866	51168.7	0.08416	3159.17	2663.62	3552.82	3842.39	10395.6	4643.91	1675.86	7407.46	479.271	19946.9	1769.97	5041.64	540.432	943.783
7106	7.106	3.64325	51233.1	0.0842	3157.02	2663.05	3548.88	3836.2	10390.3	4643.91	1676.3	7417.38	479.573	19946.4	1769.85	5050.24	542.031	942.451
7107	7.107	3.63261	51083.6	0.08424	3154.35	2662.46	3545.11	3829.6	10390.1	4644.04	1676.61	7414.33	479.745	19946	1769.67	5058.81	544.037	941.141
7108	7.108	3.63496	51116.6	0.08428	3151.68	2661.49	3541.3	3822.4	10404.2	4644.3	1676.88	7410.48	480.042	19945	1769.87	5066.61	545.779	939.851
7109	7.109	3.61793	50877.1	0.08432	3149.71	2661.2	3537.42	3815.66	10436.4	4644.84	1677.03	7401.09	480.348	19943.2	1769.97	5074.94	547.124	938.885
7110	7.11	3.60282	50664.7	0.08436	3155.84	2668.6	3533.5	3808.27	10484.5	4645.38	1677.15	7392.09	480.705	19942.1	1770.02	5081.47	548.393	937.972
7111	7.111	3.60857	50745.5	0.0844	3154.77	2668.56	3529.26	3800.92	10541.8	4645.89	1677.36	7379.1	481.067	19941.9	1770.09	5086.09	550.373	937.63
7112	7.112	3.61529	50840	0.08444	3153.06	2667.67	3525.44	3792.2	10585.1	4646.39	1677.54	7366.1	481.437	19940.7	1770.08	5090.51	552.89	937.101
7113	7.113	3.62023	50909.5	0.08448	3152.58	2668.17	3521.65	3782.94	10621.6	4646.84	1677.82	7362.77	481.862	19939.1	1770.01	5095.21	555.673	936.542
7114	7.114	3.60734	50728.2	0.08452	3151.79	2668.01	3517.64	3773.57	10626.4	4647.35	1678.11	7366.02	482.377	19937.9	1769.88	5098.71	558.549	936.009
7115	7.115	3.60223	50656.3	0.08456	3148.83	2665.65	3513.56	3764.38	10597.5	4647.71	1678.34	7375.91	482.978	19936.1	1769.96	5102.47	561.556	935.516
7116	7.116	3.61223	50797	0.0846	3147.96	2665.43	3509.63	3755.16	10542	4647.94	1678.71	7388.87	483.656	19934.1	1769.98	5108.32	564.436	934.833
7117	7.117	3.64287	51227.8	0.08464	3147.12	2665.2	3506.24	3746.41	10458.7	4647.99	1678.88	7411.31	484.275	19930.6	1769.84	5115.02	567.677	933.304
7118	7.118	3.63906	51174.2	0.08468	3146.24	2664.66	3502.66	3738.11	10375.2	4648.51	1679.19	7433.72	484.833	19926.6	1769.97	5121.58	571.854	931.676
7119	7.119	3.63101	51061.1	0.08472	3144.86	2663.31	3499.27	3730.22	10298	4649.14	1679.53	7462.79	485.312	19921.9	1769.88	5127.06	576.162	929.926
7120	7.12	3.63685	51143.2	0.08476	3145.23	2663.59	3495.81	3723.09	10208.9	4650	1679.73	7496.67	485.811	19916.9	1769.8	5132.41	579.654	928.328
7121	7.121	3.64647	51278.5	0.0848	3145.51	2663.9	3492.52	3716.1	10136.9	4650.97	1679.82	7529.45	486.304	19911.5	1769.82	5138.21	583.292	926.202
7122	7.122	3.6459	51270.5	0.08484	3129.37	2647.88	3489.66	3708.29	10098.7	4651.99	1680.16	7557.37	486.816	19906.4	1769.67	5142.33	587.449	923.694
7123	7.123	3.64987	51326.3	0.08488	3127.51	2645.93	3486.97	3699.9	10096.1	4653.11	1680.35	7578.47	487.369	19900.6	1769.33	5148.18	590.963	921.219
7124	7.124	3.64169	51211.3	0.08492	3127.57	2645.59	3484.36	3691.38	10131.1	4654.21	1680.68	7597.7	487.835	19895.8	1769.25	5150.71	594.095	918.673
7125	7.125	3.6321	51076.4	0.08496	3127.92	2645.75	3481.55	3682.69	10177.6	4655.14	1681	7603.68	488.208	19891.4	1769.37	5153.29	597.39	915.751
7126	7.126	3.61995	50905.6	0.085	3127.62	2645.03	3478.81	3674.15	10244.2	4655.65	1681.39	7602.56	488.513	19886	1769.15	5155.12	600.124	913.538
7127	7.127	3.61759	50872.4	0.08504	3127.2	2644.34	3476.3	3665.04	10301.7	4656.34	1681.92	7595.81	488.797	19881.7	1769.01	5156.23	602.1	911.64
7128	7.128	3.61913	50894	0.08508	3127.12	2643.85	3473.38	3656.53	10352	4657.09	1682.32	7578.55	489.039	19878.8	1768.77	5155.35	603.489	909.732
7129	7.129	3.6278	51015.9	0.08512	3127.43	2643.57	3470.29	3647.8	10367.7	4657.34	1682.7	7546.63	489.269	19877	1768.63	5154.62	604.506	908.713
7130	7.13	3.62237	50939.6	0.08516	3127.65	2643.14	3467.41	3639.3	10368.5	4657.52	1683.14	7508	489.531	19875.5	1768.63	5154.65	605.191	907.873
7131	7.131	3.60851	50744.6	0.0852	3128.33	2643.58	3465.11	3631.12	10353.3	4657.29	1683.79	7470.62	489.824	19874.9	1768.69	5151.57	605.346	908.025
7132	7.132	3.60607	50710.4	0.08524	3128.54	2643.22	3463.03	3623.26	10313.3	4657.04	1684.36	7429.77	490.148	19874.7	1768.58	5150.62	604.707	908.87
7133	7.133	3.60606	50710.2	0.08528	3128.67	2642.58	3461.23	3615.48	10269	4656.97	1684.9	7383.01	490.401	19875.9	1768.48	5149.19	603.659	910.077
7134	7.134	3.61439	50827.4	0.08532	3128.9	2641.77	3459.73	3607.83	10227.1	4657	1685.39	7336.44	490.695	19876.4	1768.44	5150.88	601.979	911.657
7135	7.135	3.5922	50515.3	0.08536	3128.71	2640.78	3458.4	3601.43	10192.8	4657.51	1686.3	7291.2	491.004	19876.4	1768.4	5149.72	600.018	913.567
7136	7.136	3.58897	50469.8	0.0854	3128.39	2639.95	3456.84	3596.39	10180.6	4658.36	1687.46	7237.46	491.328	19876.8	1768.34	5149.88	597.591	914.78
7137	7.137	3.57449	50266.2	0.08544	3127.98	2638.82	3455.29	3592.44	10181.3	4659.57	1688.86	7180.88	491.737	19877.5	1768.1	5151.65	595.665	916.596
7138	7.138	3.57664	50296.4	0.08548	3129.7	2639.55	3453.86	3588.04	10192.9	4661.13	1690.23	7117.22	492.17	19878.5	1768.03	5152.67	593.259	918.458
7139	7.139	3.57969	50339.4	0.08552	3130.22	2638.74	3452.99	3584.37	10234.7	4663.5	1691.78	7054.68	492.625	19879.9	1767.96	5154.72	591.48	920.402
7140	7.14	3.58195	50371.2	0.08556	3130.92	2637.67	3452.22	3580.71	10292.5	4666.18	1693.17	7002.03	493.144	19881.4	1768.1	5156.31	589.19	922.348
7141	7.141	3.58913	50472.1	0.0856	3132.43	2637.41	3451.64	3578.38	10350.5	4668.74	1694.83	6951.07	493.739	19883.6	1768.21	5160.39	587.292	923.928
7142	7.142	3.58261	50380.4	0.08564	3133.49	2637.36	3451.3	3575.71	10415.9	4671.19	1696.52	6913.45	494.336	19885.8	1768.22	5167.36	586.117	925.167
7143	7.143	3.57361	50253.9	0.08568	3134.29	2637.31	3450.66	3572.23	10494.6	4673.47	1698.16	6890.83	494.983	19886.6	1768.22	5173.23	585.135	926.292
7144	7.144	3.57316	50247.5	0.08572	3132.7	2635.35	3450.27	3568.24	10527.2	4675.04	1699.58	6885.68	495.602	19887.4	1768.19	5180.68	584.647	927.754
7145	7.145	3.56698	50160.7	0.08576	3133.02	2635.33	3449.52	3565.06	10537.8	4675.75	1701.18	6893.08	496.227	19889.8	1768.35	5186.98	584.649	929.192
7146	7.146	3.57944	50335.8	0.0858	3132.69	2634.99	3448.76	3562.08	10508.1	4675.83	1702.71	6913.87	496.861	19891.9	1768.54	5193.85	584.894	930.246
7147	7.147	3.57531	50277.7	0.08584	3131.58	2634.24	3448.52	3558.82	10475.4	4674.98	1704.17	6940.65	497.493	19893.5	1768.61	5202.36	585.884	931.474
