0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 5.727803193006163196e-02 1.753471344313723085e-03
1.000000000000000000e+01 8.601859939101635932e-02 2.959995859134217314e-03
1.500000000000000000e+01 1.095936480455826645e-01 4.020998361396920656e-03
2.000000000000000000e+01 1.305280934167104001e-01 4.993665707650859348e-03
2.500000000000000000e+01 1.497446579649139853e-01 5.898391403676467477e-03
3.000000000000000000e+01 1.677321891130047482e-01 6.772801807532870602e-03
3.500000000000000000e+01 1.847622849375004650e-01 7.611054799636975468e-03
4.000000000000000000e+01 2.010257598831670933e-01 8.490885613219978367e-03
4.500000000000000000e+01 2.166528604494284693e-01 9.312515732987013475e-03
5.000000000000000000e+01 2.317027194343758145e-01 1.012745038512928748e-02
5.500000000000000000e+01 2.463179383442822556e-01 1.094121182609670423e-02
6.000000000000000000e+01 2.604636976772137236e-01 1.166773244396879759e-02
6.500000000000000000e+01 2.742733488461032709e-01 1.245935894515918727e-02
7.000000000000000000e+01 2.877290682835606517e-01 1.321388456703845651e-02
7.500000000000000000e+01 3.009149016725242709e-01 1.391742615391757844e-02
8.000000000000000000e+01 3.138155673400859214e-01 1.461883438690684232e-02
8.500000000000000000e+01 3.264498343883741605e-01 1.535606545892974177e-02
9.000000000000000000e+01 3.387982301590983791e-01 1.599478351467169615e-02
9.500000000000000000e+01 3.509418318752623445e-01 1.657214982968087044e-02
1.000000000000000000e+02 3.628794883771973012e-01 1.714629689937788304e-02
1.050000000000000000e+02 3.746164017227323617e-01 1.769968410889688135e-02
1.100000000000000000e+02 3.861712396659725544e-01 1.825803836582986367e-02
1.150000000000000000e+02 3.975237732425998538e-01 1.875963329482635555e-02
1.200000000000000000e+02 4.086800373414752330e-01 1.924273752257910433e-02
1.250000000000000000e+02 4.197045136590293879e-01 1.975771037909420866e-02
1.300000000000000000e+02 4.306390017000590320e-01 2.032670582308597484e-02
1.350000000000000000e+02 4.414071423736537492e-01 2.083892485423669352e-02
1.400000000000000000e+02 4.520296256792672440e-01 2.135644203332484961e-02
1.450000000000000000e+02 4.625534764236044483e-01 2.194391487291034309e-02
1.500000000000000000e+02 4.729419202053349314e-01 2.249441207313191554e-02
1.550000000000000000e+02 4.832099590574123749e-01 2.304949324849944400e-02
1.600000000000000000e+02 4.933861223252498651e-01 2.361639135204558065e-02
1.650000000000000000e+02 5.034512608629206909e-01 2.413484974061534671e-02
1.700000000000000000e+02 5.133960914275451648e-01 2.464824219841675601e-02
1.750000000000000000e+02 5.232208685484937005e-01 2.513102457041808957e-02
1.800000000000000000e+02 5.329577345228464491e-01 2.566827358412828927e-02
1.850000000000000000e+02 5.425925317715665219e-01 2.617832508600696079e-02
1.900000000000000000e+02 5.521516131952082240e-01 2.663920245722955008e-02
1.950000000000000000e+02 5.616142580677161433e-01 2.714455483776660738e-02
2.000000000000000000e+02 5.709855339186954426e-01 2.767880444385254282e-02
2.050000000000000000e+02 5.802422129868893830e-01 2.813322519713609346e-02
2.100000000000000000e+02 5.894434767835290412e-01 2.862038146839000763e-02
2.150000000000000000e+02 5.985600752599196106e-01 2.914159634624611389e-02
2.200000000000000000e+02 6.075731924747981294e-01 2.960776288927394542e-02
2.250000000000000000e+02 6.165164943777302620e-01 3.005857980324598555e-02
2.300000000000000000e+02 6.253963396553741116e-01 3.051853518102706428e-02
2.350000000000000000e+02 6.341755976968616038e-01 3.090432407782672114e-02
2.400000000000000000e+02 6.429120458427658447e-01 3.130209055092739168e-02
2.450000000000000000e+02 6.515901954834635301e-01 3.174128302476615648e-02
2.500000000000000000e+02 6.601707865977658463e-01 3.212760694382835180e-02
2.550000000000000000e+02 6.686553339969156795e-01 3.257876988050346923e-02
2.600000000000000000e+02 6.770761166466099379e-01 3.297850734128473377e-02
2.650000000000000000e+02 6.854544316695254658e-01 3.331835132611568606e-02
2.700000000000000000e+02 6.937680870150648715e-01 3.365784566397945349e-02
2.750000000000000000e+02 7.020401501370490127e-01 3.404480501455360575e-02
2.800000000000000000e+02 7.102895202590098211e-01 3.443546588420146742e-02
2.850000000000000000e+02 7.184600714575742897e-01 3.479125266168107966e-02
2.900000000000000000e+02 7.265963100313900247e-01 3.519053176050359472e-02
2.950000000000000000e+02 7.346160227038468493e-01 3.561269559745935953e-02
3.000000000000000000e+02 7.426009125398089772e-01 3.603885689952924382e-02
3.050000000000000000e+02 7.505608900793421245e-01 3.646560053621535763e-02
3.100000000000000000e+02 7.584024151241466338e-01 3.687240110353435379e-02
3.150000000000000000e+02 7.662470762187049145e-01 3.727503078695146299e-02
3.200000000000000000e+02 7.740119344968712234e-01 3.764066965558310329e-02
3.250000000000000000e+02 7.817413500224766887e-01 3.801705506472785601e-02
3.300000000000000000e+02 7.894030791989196105e-01 3.835628347151850276e-02
3.350000000000000000e+02 7.970385704391417248e-01 3.866543606785829978e-02
3.400000000000000000e+02 8.046346168962951184e-01 3.903550504974705876e-02
3.450000000000000000e+02 8.121952481139370628e-01 3.941369232802893752e-02
3.500000000000000000e+02 8.197439963267013630e-01 3.977373128381724715e-02
3.550000000000000000e+02 8.272049558766542132e-01 4.008247011705397267e-02
3.600000000000000000e+02 8.346244826325910360e-01 4.037317462048409245e-02
3.650000000000000000e+02 8.420066183958647699e-01 4.067772192609758058e-02
3.700000000000000000e+02 8.493552121781904329e-01 4.097284020035522889e-02
3.750000000000000000e+02 8.566703929726638966e-01 4.127310780159907516e-02
3.800000000000000000e+02 8.639343851664051943e-01 4.159551960739181486e-02
3.850000000000000000e+02 8.711471321136232682e-01 4.192377689087437020e-02
3.900000000000000000e+02 8.783544699550480672e-01 4.224641097631463837e-02
3.950000000000000000e+02 8.855166731982511141e-01 4.255637760260395919e-02
4.000000000000000000e+02 8.926757723835053726e-01 4.288849775450007812e-02
4.050000000000000000e+02 8.997855719512950490e-01 4.323794253168260215e-02
4.100000000000000000e+02 9.068755787425747394e-01 4.361268703570433947e-02
4.150000000000000000e+02 9.139164696253265774e-01 4.400352419123412101e-02
4.200000000000000000e+02 9.209373191218361843e-01 4.439632073177485205e-02
4.250000000000000000e+02 9.278843978432532724e-01 4.482376227972763999e-02
4.300000000000000000e+02 9.348444259577148863e-01 4.532242026194625850e-02
4.350000000000000000e+02 9.417719309724100762e-01 4.574666181735738413e-02
