step	time	T	Ekin	lj	bond_124	angle_252	dihedral_190	lj-14_0	lj-14_1	P
158000	158	3.56318	40085.8	-35981.6	14298.1	17487.1	77399	369.101	17517.6	-19.0858
159000	159	3.51284	39519.4	-35897.8	14219.2	17654.8	77285	366.796	17574.8	7.20251
160000	160	3.5274	39683.2	-35912	14030.5	17241.4	77311.1	401.032	17783.3	8.65006
161000	161	3.48822	39242.5	-35995.2	14300.7	17371.8	77860.9	342.314	17488.6	-14.5292
162000	162	3.53989	39823.8	-35946.2	14267.6	17272.1	77345.2	385.194	17745.1	15.0784
163000	163	3.50443	39424.9	-35609.3	14020.5	17169.1	77559.4	387.719	17863.5	4.08261
164000	164	3.5819	40296.4	-35898.2	13766.2	17466.1	77670.7	413.472	17506.9	22.4919
165000	165	3.526	39667.5	-36052.2	14203	17532.3	77326.3	433.604	17444.7	7.46505
166000	166	3.52872	39698.1	-35821.3	14089.1	17813.7	76687.2	389.024	17762.9	-30.8221
167000	167	3.44256	38728.8	-35862.9	14018.1	17211.6	77028.2	390.608	17856.3	-0.796089
168000	168	3.51552	39549.6	-36098.3	14019.2	17691.8	77485.7	473.487	17684.1	41.0386
169000	169	3.49967	39371.3	-36013.5	14149.9	17263.1	77678.3	363.763	17665.9	-2.34879
170000	170	3.48684	39226.9	-36018.5	14432.5	17414.3	76994.3	439.292	17904.8	-4.72486
171000	171	3.51958	39595.3	-35989.9	15017.1	17132	77798.8	435.05	17456.9	-45.1639
172000	172	3.493	39296.3	-35768.8	13833.6	17290.7	77937.6	488.983	17571.5	32.5003
173000	173	3.56182	40070.4	-35962.6	14340.6	17300.9	77575.2	418.182	17813.7	8.13098
174000	174	3.57671	40237.9	-36176.7	13990.5	17122.6	77559.8	373.086	17783	-18.4198
175000	175	3.46688	39002.4	-36137.6	14314.2	17628.7	77325.1	475.457	17729.3	-3.709
176000	176	3.48155	39167.4	-36178.2	14101.4	17597.6	77403.4	400.521	17924.1	9.77623
177000	177	3.48132	39164.9	-36086.8	14063.9	17348.6	77839.7	309.97	17573.4	-0.691646
178000	178	3.4898	39260.2	-35912.6	14173.9	17711.5	77210.2	408.905	17375.6	-22.0201
179000	179	3.53256	39741.3	-35690.5	13892.5	17682.2	77683.5	425.295	17389.3	39.1969
180000	180	3.54394	39869.3	-36008	13837.5	16943.4	77373.3	368.672	17684.9	-3.04542
181000	181	3.51056	39493.8	-35982.9	14029.9	17495.5	77578.3	410.044	17828.9	38.3548
182000	182	3.526	39667.5	-35689.2	13927.7	17580.8	77719.1	300.745	17561.6	8.75867
183000	183	3.60875	40598.4	-35640.6	14116.4	17873.6	77899.7	382.415	17131.6	-9.22924
184000	184	3.54687	39902.3	-35667.7	14248	17746.3	77263.6	390.624	17987.6	34.0849
185000	185	3.47846	39132.7	-35949.5	14338.5	16885.1	77308.7	419.573	17921.3	-0.357351
186000	186	3.52765	39686.1	-35853.3	14073.7	17685.3	77141.9	316.996	17777.7	-5.89645
187000	187	3.53275	39743.4	-36068	13679	17377.5	77313.5	390.368	17604.7	25.0382
188000	188	3.49768	39348.9	-35896.8	13898.2	17154.7	77349.3	381.287	17736.4	-8.69476
189000	189	3.54873	39923.2	-35813.8	14294.7	16992.1	77627.4	403.942	17509.7	-4.10974
190000	190	3.45518	38870.8	-35607.5	14048.3	17296.5	77116.7	411.914	17798.2	26.6102
191000	191	3.4883	39243.4	-35869.7	14307.5	17781.3	77041.5	428.868	17802	-35.1341
192000	192	3.54375	39867.2	-35854.3	13862.3	17666	77673.2	376.859	17663.9	49.7802
193000	193	3.56186	40070.9	-35883.8	14210	17532.8	78089.4	372.961	17256.1	-18.5828
194000	194	3.54679	39901.4	-35991.6	14361.4	17141.2	77844	373.344	17705.7	-13.5274
195000	195	3.53845	39807.6	-35691.7	13930.7	17301.9	77176.3	374.528	17850.3	18.2453
196000	196	3.51225	39512.8	-35941.4	13847.3	17443.5	77569.5	355.884	17607.3	13.7991
197000	197	3.49779	39350.1	-35935.9	14109.7	16965.8	77636.9	346.016	17673.5	6.59406
198000	198	3.49314	39297.8	-36007.9	13882.7	16871.8	77683.7	357.14	17712.1	-0.437905
199000	199	3.51463	39539.6	-35967	14179.1	17534.7	77337	375.165	17505.4	-49.3223
200000	200	3.54863	39922.1	-36175.6	13983.2	17616.3	77403.9	345.158	17514.3	-18.9607
201000	201	3.54523	39883.8	-36081.2	13888.8	16939.9	77895.1	407.278	17728.3	-4.67679
202000	202	3.50602	39442.7	-35792	13850	17342.2	77324.5	452.685	17617.6	11.0394
203000	203	3.5024	39402	-35940.7	13844.6	17947.6	76828.1	490.422	17591.4	18.8622
204000	204	3.50453	39425.9	-36043.9	14037	17908.1	76601	332.387	17842.8	22.6437
205000	205	3.49601	39330.1	-35704.8	14258	17134.5	77054.1	433.705	17673.2	10.3182
206000	206	3.48721	39231.1	-35807	13852.6	17311.1	77068.3	364.496	17865.3	26.8937
207000	207	3.54272	39855.5	-35802.9	13988.1	17207.9	77145.8	447.387	17630.7	-0.0218304
208000	208	3.56151	40067	-36024.2	14022.7	17903.1	77130.1	439.956	17743	10.9863
209000	209	3.50198	39397.3	-35743.4	13766.9	17642.3	77170.3	381.312	17941.4	43.1294
210000	210	3.4653	38984.7	-35790.4	14335.6	17335.2	77794.9	380.021	17261.7	-10.4711
211000	211	3.50095	39385.6	-36156.7	14205.9	17302.4	77866.7	374.305	17264.6	-10.686
212000	212	3.54475	39878.4	-36036	13906.2	17659.2	77460.6	357.492	17459.8	-6.62802
213000	213	3.45321	38848.7	-35790.2	14094.4	17184.4	77730.2	359.28	17354.7	-7.74134
214000	214	3.52825	39692.8	-35619.2	14169.3	17728.5	77682.8	349.705	17572	14.8728
215000	215	3.53575	39777.2	-36196.8	14014	17443.5	77610.8	423.914	17654.2	1.96687
216000	216	3.46356	38965	-36058.6	13865.6	17117.1	77252.5	411.446	17929.8	23.9567
217000	217	3.56715	40130.4	-35721.5	14191.7	16893	77608.2	410.939	17502.6	-11.099
218000	218	3.51079	39496.4	-36050	13960.3	17102.9	77479.4	326.657	17484.1	-9.63277
219000	219	3.4899	39261.3	-35974.2	14045.8	17285.4	77316.1	470.785	17916.6	-13.9214
220000	220	3.50201	39397.6	-36040.3	14506.4	17026.6	77533.3	359.259	17810.1	-26.0845
221000	221	3.48386	39193.4	-36155.4	14474.3	17547.8	77187.2	363.67	17840.2	-10.6078
222000	222	3.46545	38986.3	-35870.3	14137.7	17563.1	77705.9	442.198	17909.8	35.9346
223000	223	3.45496	38868.3	-36055	13941.4	17713.9	77122.1	391.07	17674.7	-8.55012
224000	224	3.48653	39223.4	-36052.3	13811	17532.6	77303.7	459.682	17677.4	6.33132
225000	225	3.47953	39144.7	-35945.7	13865.6	17175	77086.9	489.812	17808.9	-6.04644
226000	226	3.49829	39355.8	-35774.1	14100.3	17416.5	77353.9	477.169	17612.1	4.337
227000	227	3.54244	39852.4	-36064.2	14111.6	17206.8	77760.1	414.913	17583.8	9.38144
228000	228	3.5369	39790.1	-35885.1	13979.3	17574.8	77527.1	420.91	17404.4	-19.6242
229000	229	3.5512	39951	-35977.2	14563	17040.7	77618.9	354.631	17771.5	-36.8358
230000	230	3.4866	39224.2	-35860.7	14342.5	16914.6	77698.5	329.838	17874.6	5.2424
231000	231	3.49447	39312.8	-35949.9	13996.9	17429.7	77709.1	444.188	17443.5	-6.63307
232000	232	3.50166	39393.6	-36058.4	14176.5	17659.5	76581.1	423.702	17791.4	-18.593
233000	233	3.51346	39526.4	-35558.8	14583.8	17169.6	76815.6	394.088	18121.1	-15.7688
234000	234	3.51633	39558.7	-36014	13967.1	17256.7	77657.5	416.934	17671.2	13.4757
235000	235	3.48203	39172.9	-35926.6	13897.1	17190.7	77168.6	376.182	17678.9	11.249
236000	236	3.50182	39395.5	-36040.4	13811.1	17243.3	77693	408.901	17671.6	15.9527
