step	time	T	Ekin	res	lj	bond_2	bond_3_cross	bond_2_cross	angle_5_cross	angle_6_cross	angle_4_cross	dihedral_0_cross	dihedral_1_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	-639.163	2571.18	4689.5	0	0	4752	4990.45	1305.22	0	0	0
100	0.1	1.64757	22242.2	0	-1715.45	2805.29	3895.63	0	0	4401.51	4461.76	1342.63	0	0	0
200	0.2	2.09541	28288	0	-1413.79	3033.37	4133.69	0	0	4603.47	4649.1	1411.19	0	0	0
300	0.3	2.28242	30812.7	0	-1032.3	3254.15	4286.19	0	0	4723.07	4664.54	1424.12	0	0	0
400	0.4	2.36607	31941.9	0	-821.652	3309.41	4382.91	0	0	4803.52	4752.03	1432.87	0	0	0
500	0.5	2.44967	33070.6	0	-829.072	3508.29	4441.67	0	0	4863.89	4913.74	1443.24	0	0	0
600	0.6	2.41248	32568.5	0	-773.918	3637.11	4396.98	0	0	4955.93	4985.58	1471.82	0	0	0
700	0.7	2.47618	33428.4	0	-697.213	3600.48	4505.11	0	0	5031.66	4936.42	1467.39	0	0	0
800	0.8	2.50651	33838	0	-618.002	3768.03	4356.21	0	0	5020.12	4935.26	1450.17	0	0	0
900	0.9	2.48599	33560.8	0	-663.366	3843.7	4462.99	0	0	4999.75	4816.75	1433.29	0	0	0
1000	1	2.47527	33416.1	0	-782.845	4002.74	4390.3	0	0	5022.28	5050.6	1468.17	0	0	0
1100	1.1	2.4496	33069.6	0	-809.165	4042.91	4398.95	0	0	4990.06	5041.89	1449.18	0	0	0
1200	1.2	2.47165	33367.3	0	-774.301	3902.42	4391.23	0	0	5049.83	5045.46	1452.2	0	0	0
1300	1.3	2.48379	33531.1	0	-743.426	3688.83	4342.74	0	0	5002.26	5051.27	1439.52	0	0	0
1400	1.4	2.51512	33954.1	0	-780.603	3772.28	4505.79	0	0	5016.11	4935.47	1448.67	0	0	0
1500	1.5	2.49634	33700.6	0	-699.32	3918.76	4465.02	0	0	5035.09	4979.18	1464.37	0	0	0
1600	1.6	2.51059	33892.9	0	-625.654	3770.62	4429.04	0	0	4926	5051.78	1466.24	0	0	0
1700	1.7	2.51684	33977.3	0	-608.514	3870.74	4561.14	0	0	5050.93	5019.77	1474.79	0	0	0
1800	1.8	2.5191	34007.8	0	-694.221	3777.31	4297.35	0	0	5064.08	5046.46	1472.63	0	0	0
1900	1.9	2.48698	33574.3	0	-581.287	3721.14	4448.32	0	0	5025.56	5019.83	1485.11	0	0	0
2000	2	2.49951	33743.4	0	-631.881	3737.16	4410.59	0	0	4991.9	4967.09	1461.97	0	0	0
2100	2.1	2.48175	33503.6	0	-544.88	3755.19	4379.26	0	0	5001.66	4955.48	1462.09	0	0	0
2200	2.2	2.50253	33784.1	0	-739.981	3711.33	4523.03	0	0	5109.85	4921.31	1455.89	0	0	0
2300	2.3	2.50522	33820.5	0	-696.293	3741.27	4384.94	0	0	5047.21	4955.49	1480.14	0	0	0
2400	2.4	2.47197	33371.6	0	-528.96	3736.22	4537.93	0	0	5108.33	4988.46	1486.79	0	0	0
2500	2.5	2.52272	34056.8	0	-620.705	3709.45	4484.48	0	0	5032.64	4946.25	1479.39	0	0	0
2600	2.6	2.48588	33559.4	0	-628.817	3711.88	4434.17	0	0	5108.69	4918.06	1488.23	0	0	0
2700	2.7	2.44552	33014.5	0	-680.658	3785.3	4461.63	0	0	5096.42	5010.19	1473.7	0	0	0
2800	2.8	2.47373	33395.3	0	-684.365	3724.91	4467.01	0	0	5175.28	5056.08	1485.93	0	0	0
2900	2.9	2.50452	33811	0	-656.573	3807.4	4379.68	0	0	5024.88	5196.11	1482.04	0	0	0
