step	time	T	Ekin	res	lj	bond_2	bond_3_cross	bond_2_cross	angle_5_cross	angle_6_cross	angle_4_cross	dihedral_0_cross	dihedral_1_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	-639.163	2571.18	4689.5	0	0	4752	4990.45	1305.22	0	0	0
100	0.1	1.64661	22229.3	0	-1795.27	2837.36	3838.37	0	0	4422.73	4437.68	1334.98	0	0	0
200	0.2	2.09612	28297.7	0	-1558.16	2933.54	4091.21	0	0	4672.2	4527.72	1404.2	0	0	0
300	0.3	2.2654	30582.9	0	-1078.46	3165	4255.7	0	0	4716.95	4684.46	1417.18	0	0	0
400	0.4	2.41721	32632.3	0	-1019.93	3288.99	4330.02	0	0	4825.16	4798.61	1434.52	0	0	0
500	0.5	2.43918	32928.9	0	-882.555	3567.19	4307.16	0	0	4771.35	4895	1444.9	0	0	0
600	0.6	2.48235	33511.7	0	-771.594	3530.94	4496.32	0	0	4834.53	4955.23	1426.51	0	0	0
700	0.7	2.47546	33418.7	0	-564.111	3704.54	4269.49	0	0	4885.16	4975.55	1430.89	0	0	0
800	0.8	2.49823	33726.1	0	-525.006	3581.07	4401.07	0	0	4842.74	4962.55	1409.5	0	0	0
900	0.9	2.52608	34102	0	-675.367	3708.09	4297.74	0	0	4960.79	4946.78	1431.58	0	0	0
1000	1	2.49763	33718	0	-829.522	3646.1	4494.49	0	0	5023.21	5040.47	1447.23	0	0	0
1100	1.1	2.49538	33687.6	0	-829.052	3660.87	4369.84	0	0	5010.61	4949.48	1447.37	0	0	0
1200	1.2	2.50156	33771	0	-824.925	3682.17	4623.77	0	0	5001.86	4875.65	1435.15	0	0	0
1300	1.3	2.52122	34036.5	0	-857.463	3731.06	4535.76	0	0	5069.66	4971.12	1466.39	0	0	0
1400	1.4	2.50967	33880.5	0	-899.921	3761.44	4486.94	0	0	5164.16	4950.17	1489.12	0	0	0
1500	1.5	2.50043	33755.7	0	-798.166	3805.84	4517.34	0	0	5127.66	4878.19	1473.3	0	0	0
1600	1.6	2.51767	33988.5	0	-761.189	3798.95	4545.77	0	0	4998.28	4858.55	1444.82	0	0	0
1700	1.7	2.48199	33506.9	0	-719.984	3702.21	4612.2	0	0	5141.19	4960.57	1478.62	0	0	0
1800	1.8	2.48097	33493.1	0	-752.764	3698.58	4373.06	0	0	5048.5	5148.41	1466.62	0	0	0
1900	1.9	2.49132	33632.8	0	-723.761	3676.23	4488.03	0	0	5041.11	5077.22	1464.96	0	0	0
2000	2	2.50225	33780.4	0	-726.331	3677.45	4539.24	0	0	5074.22	5005.16	1434.31	0	0	0
2100	2.1	2.46193	33236	0	-701.169	3781.43	4504.64	0	0	5062.71	5123.79	1439.08	0	0	0
2200	2.2	2.47333	33390	0	-791.943	3765.8	4561.94	0	0	5010.34	5097.26	1458.17	0	0	0
2300	2.3	2.45301	33115.6	0	-700.711	3819.61	4319.73	0	0	5054.17	5151.62	1477.55	0	0	0
2400	2.4	2.4902	33617.6	0	-823.273	3744.58	4595.43	0	0	5070.26	5088.1	1462.78	0	0	0
2500	2.5	2.50947	33877.9	0	-816.462	3728.36	4578.27	0	0	5077.67	5083.88	1444.62	0	0	0
2600	2.6	2.46489	33276.1	0	-783.104	3693.6	4655.72	0	0	4976.81	5148.41	1461.21	0	0	0
2700	2.7	2.46182	33234.5	0	-736.94	3761.35	4528.79	0	0	5065.18	5222.58	1464.69	0	0	0
2800	2.8	2.48011	33481.4	0	-719.037	3711.58	4766.97	0	0	5019.28	5199.21	1453.15	0	0	0
2900	2.9	2.50755	33851.9	0	-626.013	3651.92	4472	0	0	5129.08	5126.29	1466.71	0	0	0
3000	3	2.50261	33785.2	0	-642.852	3535.54	4520.41	0	0	5142.32	5181.79	1479.23	0	0	0
3100	3.1	2.4769	33438.1	0	-627.287	3627.46	4409.3	0	0	5102.8	5115.66	1458.17	0	0	0
3200	3.2	2.49433	33673.4	0	-684.545	3679.18	4457.92	0	0	5040.39	5147.84	1453.72	0	0	0
3300	3.3	2.4963	33700.1	0	-781.852	3670.47	4628.52	0	0	4987.14	5211.82	1459.37	0	0	0
3400	3.4	2.51078	33895.6	0	-676.082	3717.19	4478.41	0	0	5066.89	5110.07	1447.3	0	0	0
3500	3.5	2.50527	33821.1	0	-700.86	3703.45	4613.92	0	0	4972.54	5147.79	1454.24	0	0	0
