step	time	T	Ekin	res	lj	bond_2	bond_3_cross	bond_2_cross	angle_5_cross	angle_6_cross	angle_4_cross	dihedral_0_cross	dihedral_1_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	-639.163	2571.18	4689.5	0	0	4752	4990.45	1305.22	0	0	0
100	0.1	1.62735	21969.3	0	-1771.66	2701.37	3845.8	0	0	4447.24	4421.05	1337.37	0	0	0
200	0.2	2.09245	28248.1	0	-1534.92	3048.38	4039.94	0	0	4637.38	4596.27	1374.23	0	0	0
300	0.3	2.28959	30909.5	0	-1174.85	3117.35	4105.34	0	0	4712.67	4624.5	1426.03	0	0	0
400	0.4	2.37512	32064.1	0	-984.675	3325.85	4313.74	0	0	4748.93	4675.44	1441.89	0	0	0
500	0.5	2.43519	32875	0	-889.226	3596.32	4269.64	0	0	4701.13	4805.74	1426.64	0	0	0
600	0.6	2.44182	32964.6	0	-940.494	3627.86	4359.5	0	0	4895.57	4826.07	1453.91	0	0	0
700	0.7	2.4878	33585.2	0	-823.543	3727.55	4382.37	0	0	4833.46	4918.71	1453.3	0	0	0
800	0.8	2.50209	33778.2	0	-698.447	3613.71	4367.9	0	0	4988.64	4997.02	1446.39	0	0	0
900	0.9	2.52676	34111.3	0	-772.995	3566.83	4487.94	0	0	4954.74	4892.31	1435.75	0	0	0
1000	1	2.5102	33887.7	0	-710.837	3530.16	4518.24	0	0	5037.07	4967.18	1470.65	0	0	0
1100	1.1	2.50028	33753.7	0	-860.817	3619.61	4498.97	0	0	5033.7	4860.17	1440.28	0	0	0
1200	1.2	2.48233	33511.5	0	-743.712	3538.28	4523.29	0	0	5074.58	4881.18	1449.56	0	0	0
1300	1.3	2.44121	32956.3	0	-937.108	3536.34	4681.18	0	0	4931.57	4961.9	1443.08	0	0	0
1400	1.4	2.52165	34042.3	0	-947.728	3787.87	4534.21	0	0	4963.4	4930.79	1444.03	0	0	0
1500	1.5	2.50014	33751.9	0	-747.838	3708.27	4495.81	0	0	5000.06	4882.1	1457.03	0	0	0
1600	1.6	2.43623	32889.2	0	-715.623	3811.15	4567.44	0	0	5048.68	4982.49	1440.52	0	0	0
1700	1.7	2.45888	33194.8	0	-835.889	3800.8	4499.59	0	0	5139.02	4977.53	1417.76	0	0	0
1800	1.8	2.49156	33636	0	-784.464	3696.61	4442.59	0	0	5127.91	4981.49	1435	0	0	0
1900	1.9	2.51419	33941.6	0	-697.566	3859.27	4592.18	0	0	5066.38	4929.71	1462.56	0	0	0
2000	2	2.48969	33610.7	0	-775.074	3878.9	4719.68	0	0	5097.42	4914.03	1437.93	0	0	0
2100	2.1	2.49584	33693.9	0	-822.029	3782.63	4517.13	0	0	5042.39	4911.53	1441.2	0	0	0
2200	2.2	2.50839	33863.2	0	-697.411	3821.1	4484.88	0	0	5174.71	4853.61	1435.98	0	0	0
2300	2.3	2.55478	34489.6	0	-765.585	3902.46	4461.96	0	0	5063.28	4829.69	1427.68	0	0	0
2400	2.4	2.53911	34278	0	-767.739	3856.87	4586.41	0	0	5148.42	4797.14	1460.02	0	0	0
2500	2.5	2.48278	33517.5	0	-561.991	3786.19	4505.31	0	0	5144.29	4891.18	1485.16	0	0	0
2600	2.6	2.47777	33449.9	0	-575.409	3863.67	4603.55	0	0	5040.85	4873.56	1473.33	0	0	0
2700	2.7	2.46295	33249.8	0	-554.456	3742.31	4614.06	0	0	5065.47	5011.37	1472.21	0	0	0
2800	2.8	2.50634	33835.5	0	-777.435	3593.25	4590.21	0	0	4987.77	5033.74	1470.01	0	0	0
2900	2.9	2.532	34182	0	-788.133	3627.32	4553.94	0	0	5028.13	5059.13	1484.96	0	0	0
3000	3	2.50613	33832.7	0	-704.286	3702.82	4597.26	0	0	5107.62	5038.65	1463	0	0	0
3100	3.1	2.52891	34140.3	0	-766.323	3575.94	4525.6	0	0	5038.64	4984.75	1498.24	0	0	0
3200	3.2	2.49233	33646.5	0	-741.69	3823.59	4448.25	0	0	5088.89	4942.12	1477.66	0	0	0
3300	3.3	2.49865	33731.8	0	-766.407	3919.79	4635.46	0	0	5052.04	5005.64	1454.27	0	0	0
3400	3.4	2.52053	34027.1	0	-556.772	3774.12	4529.89	0	0	5099.04	4989.7	1444.09	0	0	0
3500	3.5	2.54783	34395.7	0	-697.256	3658.82	4523.56	0	0	5112.8	4997.78	1459.23	0	0	0
3600	3.6	2.57054	34702.3	0	-622.426	3755.01	4571.32	0	0	5177.58	5042.43	1472.17	0	0	0
3700	3.7	2.50917	33873.7	0	-513.273	3803.5	4412.18	0	0	5109.28	5081.67	1442.62	0	0	0
3800	3.8	2.51487	33950.8	0	-686.639	3732.39	4541.98	0	0	5110.47	4915.27	1443.64	0	0	0
3900	3.9	2.52295	34059.9	0	-643.602	3748.86	4477.45	0	0	5071.48	5065.72	1491.97	0	0	0
4000	4	2.44669	33030.3	0	-776.849	3814.3	4577.82	0	0	5020.09	5161.45	1499.62	0	0	0
4100	4.1	2.4709	33357.2	0	-649.518	3642.02	4483.56	0	0	5026.97	5046.99	1494.59	0	0	0
4200	4.2	2.48362	33528.9	0	-847.87	3683.28	4551.62	0	0	5024.04	4977.78	1481.58	0	0	0
4300	4.3	2.52789	34126.5	0	-779.503	3751.35	4343.27	0	0	5054.44	5008.85	1493.19	0	0	0
4400	4.4	2.52791	34126.7	0	-921.367	3638.51	4492.56	0	0	4982.45	5099.19	1465.53	0	0	0
4500	4.5	2.54058	34297.8	0	-933.954	3685.09	4679.69	0	0	5096.52	5149.68	1484.98	0	0	0
4600	4.6	2.50925	33874.8	0	-758.94	3750.3	4443.6	0	0	5118.59	4957.19	1494.74	0	0	0
4700	4.7	2.51118	33900.9	0	-780.186	3749.84	4508.9	0	0	4949.36	5051	1487.42	0	0	0
4800	4.8	2.49931	33740.6	0	-801.789	3917.44	4591.56	0	0	5056.56	5011.4	1471.83	0	0	0
4900	4.9	2.49579	33693.2	0	-693.135	3901.92	4288.54	0	0	5042.16	5116.8	1494.28	0	0	0
5000	5	2.47889	33465	0	-915.989	3876.66	4438.42	0	0	5023.08	5075.1	1461.13	0	0	0
5100	5.1	2.50401	33804.2	0	-687.06	3868.01	4408.83	0	0	5109.12	5038.03	1496.56	0	0	0
5200	5.2	2.49963	33745	0	-609.616	3798.98	4333.65	0	0	5072.9	4963.74	1483.55	0	0	0
5300	5.3	2.50153	33770.6	0	-608.524	3868.26	4521.29	0	0	5036.15	4908.87	1466.78	0	0	0
5400	5.4	2.52753	34121.7	0	-695.431	3834.75	4471.96	0	0	5001.02	4904.96	1461.12	0	0	0
5500	5.5	2.52443	34079.8	0	-639.193	3743.13	4361.96	0	0	5113.08	4964.6	1492.42	0	0	0
5600	5.6	2.47057	33352.8	0	-616.491	3870.23	4429.36	0	0	5032.47	4983.26	1478.21	0	0	0
5700	5.7	2.50157	33771.2	0	-620.197	3835.77	4381.65	0	0	5003.84	4831.9	1478.25	0	0	0
5800	5.8	2.509	33871.5	0	-630.158	3733.34	4529.64	0	0	5066.33	4848.73	1487.07	0	0	0
5900	5.9	2.50859	33866	0	-495.442	3675.17	4556.17	0	0	5006.54	4959.68	1461.12	0	0	0
6000	6	2.52294	34059.7	0	-463.436	3694.91	4588.56	0	0	4970.33	4982.35	1476.32	0	0	0
6100	6.1	2.48856	33595.6	0	-681.555	3707.55	4560.01	0	0	4983.26	5109.98	1489.72	0	0	0
6200	6.2	2.52128	34037.2	0	-615.989	3832.69	4354.97	0	0	5097.88	4963.9	1480.69	0	0	0
6300	6.3	2.49241	33647.5	0	-563.691	3712.55	4397.36	0	0	5042.38	5002.48	1452.68	0	0	0
6400	6.4	2.44564	33016.1	0	-569.957	3712.2	4374.99	0	0	4995.22	5061.2	1458.63	0	0	0
6500	6.5	2.44208	32968.1	0	-584.413	3706.05	4423.28	0	0	4935.78	5014.97	1464.03	0	0	0
6600	6.6	2.46855	33325.4	0	-710.164	3804.9	4377.35	0	0	4869.88	5115.05	1472.59	0	0	0
6700	6.7	2.47768	33448.7	0	-694.974	3864.43	4430.4	0	0	4961.24	5034.02	1512.41	0	0	0
6800	6.8	2.4444	32999.4	0	-610.154	3848.87	4599.15	0	0	5063.18	4994.92	1461.77	0	0	0
6900	6.9	2.45262	33110.3	0	-599.299	3652.47	4413.28	0	0	4882.94	5015.2	1447.02	0	0	0
7000	7	2.47089	33357	0	-738.894	3624.46	4658.48	0	0	4941.49	5099.27	1474.63	0	0	0
7100	7.1	2.51067	33894	0	-606.04	3668.15	4533.85	0	0	5021.8	5066.95	1476.22	0	0	0
7200	7.2	2.53303	34195.9	0	-610.915	3644.86	4426.18	0	0	5004.75	4893.79	1446.64	0	0	0
7300	7.3	2.47298	33385.2	0	-545.97	3657.93	4641.19	0	0	4997.15	4920.04	1478.02	0	0	0
7400	7.4	2.50688	33842.8	0	-707.536	3769.57	4491.79	0	0	5038.35	4970.14	1463.83	0	0	0
7500	7.5	2.50073	33759.9	0	-666.326	3707.03	4462.75	0	0	5026.81	4906.29	1471.81	0	0	0
7600	7.6	2.51324	33928.8	0	-656.747	3802.87	4399.67	0	0	5084.87	4824.64	1479.1	0	0	0
7700	7.7	2.46199	33236.8	0	-749.45	3815.49	4465.66	0	0	5120.42	4866.01	1474.64	0	0	0
7800	7.8	2.50202	33777.3	0	-763.18	3857.07	4402.16	0	0	5187.5	4766.42	1474.85	0	0	0
7900	7.9	2.5338	34206.3	0	-794.07	3800.96	4555.48	0	0	5125.93	4787.7	1461.77	0	0	0
8000	8	2.5212	34036.2	0	-812.973	3728.43	4597.77	0	0	5068.47	4905.27	1460.16	0	0	0
8100	8.1	2.50235	33781.7	0	-771.452	3783.9	4461.7	0	0	5118.76	4981.69	1460.78	0	0	0
8200	8.2	2.4842	33536.8	0	-714.335	3724.51	4487.54	0	0	5062.15	4980.32	1457.26	0	0	0
8300	8.3	2.46552	33284.5	0	-621.87	3777.78	4427.26	0	0	4938.42	4981.49	1472.73	0	0	0
8400	8.4	2.45546	33148.7	0	-626.47	3726.85	4434.96	0	0	4889.57	4857.19	1439.15	0	0	0
8500	8.5	2.47213	33373.8	0	-662.338	3745.69	4428.96	0	0	4966.95	4975.74	1475.78	0	0	0
8600	8.6	2.47393	33398.1	0	-729.385	3739.45	4515.43	0	0	5049.54	5024.94	1459.25	0	0	0
8700	8.7	2.49215	33644	0	-739.556	3789.43	4407.28	0	0	5000.53	4909.29	1469.38	0	0	0
8800	8.8	2.47438	33404.1	0	-679.578	3749.82	4383.58	0	0	4994.06	5017.48	1459.58	0	0	0
8900	8.9	2.48894	33600.6	0	-791.06	3650.64	4439.76	0	0	4950.78	4894.9	1454.6	0	0	0
9000	9	2.44994	33074.2	0	-725.738	3541.87	4501.46	0	0	4962.56	5006.16	1466.68	0	0	0
9100	9.1	2.44642	33026.6	0	-804.351	3494.87	4412.78	0	0	4858.2	4870.73	1481.69	0	0	0
9200	9.2	2.44827	33051.7	0	-860.323	3647.45	4449.72	0	0	4775.61	4913.5	1455.42	0	0	0
9300	9.3	2.46107	33224.5	0	-872.207	3685.44	4570.96	0	0	4899.72	4997.18	1440.74	0	0	0
9400	9.4	2.4794	33471.9	0	-742.864	3723.92	4428.33	0	0	5006.57	4867.2	1487	0	0	0
9500	9.5	2.46971	33341.1	0	-796.542	3629.12	4584.1	0	0	5032.92	4911.13	1458.73	0	0	0
9600	9.6	2.53768	34258.7	0	-775.811	3675.28	4414.72	0	0	4955.13	4943.37	1438.34	0	0	0
9700	9.7	2.53107	34169.4	0	-758.032	3684.88	4460.1	0	0	4926.98	5011.77	1461.2	0	0	0
9800	9.8	2.46174	33233.5	0	-701.196	3722.57	4574.74	0	0	4969.86	4995.35	1455.05	0	0	0
9900	9.9	2.53237	34187	0	-748.145	3591.77	4424.86	0	0	4987.19	4945.31	1457.2	0	0	0
10000	10	2.51326	33929	0	-729.163	3585.18	4419.75	0	0	4882.86	5042.67	1448.08	0	0	0
10100	10.1	2.49462	33677.4	0	-676.237	3510.79	4446.2	0	0	4997.45	4951.15	1441.99	0	0	0
10200	10.2	2.4814	33498.9	0	-669.804	3642.99	4442.66	0	0	5014.99	4896.61	1435.76	0	0	0
10300	10.3	2.48559	33555.5	0	-687.196	3691.75	4388.62	0	0	5116.79	4979.65	1450.57	0	0	0
10400	10.4	2.49442	33674.7	0	-698.937	3673.15	4424.01	0	0	5130.92	4948.29	1472.16	0	0	0
