step	time	T	Ekin	res	lj	bond_2	bond_3_cross	bond_2_cross	angle_5_cross	angle_6_cross	angle_4_cross	dihedral_0_cross	dihedral_1_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	-639.163	2571.18	4689.5	0	0	4752	4990.45	1305.22	0	0	0
100	0.1	1.65594	22355.2	0	-1781.93	2881.42	3913.57	0	0	4436.02	4441.42	1335.11	0	0	0
200	0.2	2.11499	28552.4	0	-1463.48	2899.79	4000.28	0	0	4671.11	4517.12	1393.94	0	0	0
300	0.3	2.30099	31063.4	0	-1147.13	3166.91	4291.28	0	0	4811.58	4567.5	1416.35	0	0	0
400	0.4	2.40726	32498.1	0	-987.482	3348.09	4327.34	0	0	4909.05	4713.95	1454.45	0	0	0
500	0.5	2.41415	32591	0	-974.356	3666.99	4389.77	0	0	4968.98	4773.47	1433.66	0	0	0
600	0.6	2.44437	32999	0	-831.43	3565.7	4445.03	0	0	4988.47	4788.13	1450.33	0	0	0
700	0.7	2.46397	33263.6	0	-1015.61	3713.1	4486.97	0	0	4970.31	4873.32	1455.41	0	0	0
800	0.8	2.49872	33732.7	0	-854.169	3696.4	4410.47	0	0	4900	4960.47	1461.8	0	0	0
900	0.9	2.50311	33792	0	-708.97	3793.74	4418.12	0	0	4949.12	4978.43	1465.67	0	0	0
1000	1	2.51823	33996.1	0	-756.506	3751.21	4324.87	0	0	5024.26	5030.26	1473.8	0	0	0
1100	1.1	2.49755	33717	0	-841.878	3797	4375.24	0	0	4995.87	4968.93	1474.91	0	0	0
1200	1.2	2.46356	33258	0	-801.656	3729.38	4423.78	0	0	4964.87	4998.37	1447.06	0	0	0
1300	1.3	2.52859	34136	0	-851.497	3829.92	4381.54	0	0	4940.8	4941.72	1442.02	0	0	0
1400	1.4	2.51668	33975.2	0	-910.012	3723.74	4522.11	0	0	5161.54	4925.22	1469.79	0	0	0
1500	1.5	2.49691	33708.3	0	-876.417	3783.36	4482.64	0	0	5104.27	5020.62	1471.23	0	0	0
1600	1.6	2.50437	33809	0	-963.398	3977.07	4528.5	0	0	5030.32	5026.71	1468.37	0	0	0
1700	1.7	2.48682	33572	0	-846.069	3884.45	4320.02	0	0	4980.45	4959.06	1439.67	0	0	0
1800	1.8	2.4489	33060.2	0	-866.258	3829	4372.72	0	0	5028.03	4957.49	1470.41	0	0	0
1900	1.9	2.52029	34023.9	0	-834.167	3885.43	4452.9	0	0	4976.51	4974.78	1451.63	0	0	0
2000	2	2.5149	33951.1	0	-671.587	3799.9	4454.06	0	0	4957.07	5050.42	1455.16	0	0	0
2100	2.1	2.51076	33895.3	0	-787.404	3880.32	4369.82	0	0	5051.78	5073.38	1502.46	0	0	0
2200	2.2	2.50817	33860.3	0	-657.001	3645.57	4510.91	0	0	4958.79	5066	1467.69	0	0	0
2300	2.3	2.51666	33974.9	0	-817.589	3707.81	4515.92	0	0	4912.32	5025.18	1479.83	0	0	0
2400	2.4	2.46533	33282	0	-678.07	3557.66	4549.86	0	0	5003.14	5092.16	1499.48	0	0	0
2500	2.5	2.51032	33889.4	0	-696.62	3566.76	4588.64	0	0	4933.87	5036.42	1480.9	0	0	0
2600	2.6	2.47767	33448.5	0	-712.341	3798.54	4517.42	0	0	5042.6	4969.7	1477.95	0	0	0
2700	2.7	2.4939	33667.7	0	-670.338	3696.4	4371.21	0	0	5086.78	5064.09	1474.86	0	0	0
2800	2.8	2.50174	33773.5	0	-817.88	3725.21	4533.4	0	0	5030.21	5080.25	1449.08	0	0	0
2900	2.9	2.5087	33867.4	0	-721.235	3790.25	4598.24	0	0	4999.03	5100.89	1474.24	0	0	0
3000	3	2.54993	34424	0	-712.894	3833.2	4474.68	0	0	4965.69	5044.46	1455.07	0	0	0
3100	3.1	2.47102	33358.8	0	-730.812	3748.98	4579.46	0	0	5006.7	5019.72	1495.12	0	0	0
3200	3.2	2.49028	33618.8	0	-684.632	3713.06	4585.76	0	0	5017.59	5020.15	1453.88	0	0	0
3300	3.3	2.49457	33676.7	0	-637.972	3662.25	4499.97	0	0	4972.8	4999.09	1446.58	0	0	0
3400	3.4	2.52868	34137.1	0	-712.33	3641.26	4511.1	0	0	4969.08	5094.54	1463.47	0	0	0
3500	3.5	2.48994	33614.1	0	-746.833	3700.49	4532.43	0	0	4974.61	5146.13	1476.78	0	0	0
3600	3.6	2.516	33966	0	-751.693	3867.08	4549.2	0	0	4944.36	5027.47	1476.79	0	0	0
3700	3.7	2.46248	33243.5	0	-683.853	3763.36	4441.28	0	0	4959.55	5038.28	1462.14	0	0	0
3800	3.8	2.47851	33459.9	0	-559.66	3753.74	4402.55	0	0	4991.65	4981.27	1441.09	0	0	0
3900	3.9	2.51171	33908.1	0	-641.774	3679.13	4322.6	0	0	5038.05	4958.25	1449.78	0	0	0
4000	4	2.49288	33653.9	0	-692.745	3726.2	4371.59	0	0	5009.96	4986.01	1475.19	0	0	0
4100	4.1	2.54046	34296.2	0	-669.094	3720.8	4396.06	0	0	4969.03	5022.5	1429.94	0	0	0
4200	4.2	2.51591	33964.8	0	-609.884	3651.05	4417.89	0	0	4995.54	5119.67	1453.4	0	0	0
4300	4.3	2.51994	34019.2	0	-713.722	3641.13	4491.1	0	0	4998.59	5051.21	1459.27	0	0	0
4400	4.4	2.46763	33313	0	-747.112	3702.25	4492.8	0	0	4984.37	5099.64	1456.75	0	0	0
4500	4.5	2.45019	33077.5	0	-660.395	3696.47	4451.95	0	0	4973.92	4953.2	1438.9	0	0	0
4600	4.6	2.50284	33788.4	0	-728.938	3724.4	4331.81	0	0	5014.56	4993.07	1464.23	0	0	0
4700	4.7	2.50015	33752	0	-854.766	3778.64	4554	0	0	5018.02	4983.84	1469.57	0	0	0
4800	4.8	2.51593	33965	0	-647.2	3631.4	4419.84	0	0	5108.64	4812.77	1489.46	0	0	0
4900	4.9	2.49778	33720	0	-750.391	3652.74	4458.75	0	0	5008.22	4898.59	1472.91	0	0	0
5000	5	2.50372	33800.3	0	-733.087	3611.92	4401.86	0	0	5056	4853.56	1445	0	0	0
5100	5.1	2.48267	33516	0	-720.489	3785.62	4600.75	0	0	5103.5	4933.97	1440.97	0	0	0
5200	5.2	2.52566	34096.4	0	-680.36	3791.51	4455.09	0	0	5072.93	5094.88	1459.79	0	0	0
5300	5.3	2.52193	34046	0	-810.264	3707.44	4540.26	0	0	5076.58	5112.75	1479.24	0	0	0
5400	5.4	2.50322	33793.4	0	-729.443	3710.54	4515.02	0	0	5063.79	4968.44	1464.38	0	0	0
5500	5.5	2.45822	33186	0	-647.026	3777.77	4606.29	0	0	5098.72	4911.55	1478.37	0	0	0
5600	5.6	2.50224	33780.2	0	-767.269	3868.68	4412.72	0	0	5094.59	4824.14	1447.55	0	0	0
5700	5.7	2.51617	33968.2	0	-768.735	3858.5	4402.48	0	0	5086.71	4892.33	1471.39	0	0	0
5800	5.8	2.45105	33089.1	0	-798.184	3727.09	4596.84	0	0	5071.12	5008.04	1448.81	0	0	0
5900	5.9	2.51494	33951.6	0	-856.329	3775.46	4417.16	0	0	5099.27	5039.82	1479.2	0	0	0
6000	6	2.52243	34052.8	0	-862.547	3723.96	4585.96	0	0	5103.93	5103.6	1477.46	0	0	0
6100	6.1	2.49822	33726	0	-983.076	3894.9	4554.66	0	0	5124.48	5124.65	1472.12	0	0	0
6200	6.2	2.51868	34002.2	0	-839.054	3825.14	4637.72	0	0	5102.58	5059.05	1469.67	0	0	0
6300	6.3	2.50224	33780.2	0	-706.466	3846.07	4326.46	0	0	5015.34	5107.8	1502.88	0	0	0
6400	6.4	2.53381	34206.5	0	-654.901	3804.73	4415.8	0	0	5004.89	5103.49	1508.34	0	0	0
6500	6.5	2.50933	33876	0	-663.209	3738.16	4509.06	0	0	4972.86	5114.51	1477.78	0	0	0
6600	6.6	2.47056	33352.6	0	-718.627	3710.04	4438.63	0	0	4965.09	5210.08	1473.8	0	0	0
6700	6.7	2.50547	33823.8	0	-706.603	3707.44	4589.04	0	0	4837.54	5188.01	1429.93	0	0	0
6800	6.8	2.50468	33813.2	0	-785.552	3565.37	4550.26	0	0	4881.55	5159.91	1460.56	0	0	0
6900	6.9	2.4656	33285.6	0	-767.959	3748.73	4480.27	0	0	4994.88	5156.37	1483.8	0	0	0
7000	7	2.50744	33850.4	0	-706.936	3758.75	4561.43	0	0	4996.42	5032.18	1478.9	0	0	0
7100	7.1	2.5328	34192.7	0	-689.952	3730.96	4651.05	0	0	5013.06	4973.08	1452.32	0	0	0
7200	7.2	2.50358	33798.4	0	-609.901	3631.64	4508.74	0	0	4976.6	5018.46	1466.57	0	0	0
7300	7.3	2.46809	33319.2	0	-795.806	3654.74	4623.77	0	0	5005.51	4985.45	1462.19	0	0	0
7400	7.4	2.47389	33397.5	0	-775.371	3651.03	4614.75	0	0	5106.08	4983.31	1474.67	0	0	0
7500	7.5	2.511	33898.4	0	-615.405	3672.67	4549.88	0	0	5088.81	5009.59	1468.92	0	0	0
7600	7.6	2.47729	33443.4	0	-640.47	3777.25	4446.41	0	0	5106.62	5018.78	1451.59	0	0	0
