step	time	T	Ekin	res	lj	bond_2	bond_3_cross	bond_2_cross	angle_5_cross	angle_6_cross	angle_4_cross	dihedral_0_cross	dihedral_1_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	-639.163	2571.18	4689.5	0	0	4752	4990.45	1305.22	0	0	0
100	0.1	1.62706	21965.3	0	-1802.41	2822.41	3819.05	0	0	4372.16	4418.45	1309.76	0	0	0
200	0.2	2.10648	28437.4	0	-1475.97	2948.25	4019.76	0	0	4610.04	4604.85	1392.67	0	0	0
300	0.3	2.32627	31404.7	0	-1076.07	3181.7	4289.39	0	0	4671.92	4580.5	1408.39	0	0	0
400	0.4	2.39857	32380.6	0	-889.624	3325.59	4328.52	0	0	4684.11	4688.62	1415.35	0	0	0
500	0.5	2.44901	33061.7	0	-897.988	3503.25	4270.51	0	0	4753.22	4739.63	1430.09	0	0	0
600	0.6	2.41711	32631	0	-900.638	3733.03	4496.51	0	0	4921.95	4814.5	1455.7	0	0	0
700	0.7	2.48047	33486.3	0	-797.487	3819.8	4286.48	0	0	5042.93	4995.77	1489.97	0	0	0
800	0.8	2.48592	33560	0	-807.17	3613.29	4576.51	0	0	5080.39	4835.24	1472.16	0	0	0
900	0.9	2.49289	33654	0	-684.919	3846.11	4515.25	0	0	5015.9	4910.39	1487.47	0	0	0
1000	1	2.51782	33990.5	0	-686.555	3752.11	4540.16	0	0	5055.58	4976.06	1500.68	0	0	0
1100	1.1	2.51809	33994.2	0	-703.334	3713.81	4624.61	0	0	5011.34	4983.5	1453.32	0	0	0
1200	1.2	2.52236	34051.9	0	-723.631	3651.74	4517.05	0	0	4973.31	5040.17	1443.07	0	0	0
1300	1.3	2.54026	34293.5	0	-812.948	3740.44	4513.2	0	0	5080.3	5110.89	1451.48	0	0	0
1400	1.4	2.5051	33818.9	0	-700.904	3677.06	4606.13	0	0	5042.53	5073	1420.54	0	0	0
1500	1.5	2.48761	33582.8	0	-693.312	3834.21	4565.48	0	0	5096.56	5068.02	1440.69	0	0	0
1600	1.6	2.46254	33244.3	0	-724.201	3786.6	4553.68	0	0	5063.12	4977.47	1457.29	0	0	0
1700	1.7	2.51518	33954.9	0	-655.602	3764.91	4508.45	0	0	4948.6	4955.99	1463.33	0	0	0
