0.000000000000000000e+00 1.338235000000000000e+06
1.000000000000000000e+00 1.338415000000000000e+06
2.000000000000000000e+00 1.338487000000000000e+06
3.000000000000000000e+00 1.338046000000000000e+06
4.000000000000000000e+00 1.338336000000000000e+06
5.000000000000000000e+00 1.338057000000000000e+06
6.000000000000000000e+00 1.338510000000000000e+06
7.000000000000000000e+00 1.339012000000000000e+06
8.000000000000000000e+00 1.338953000000000000e+06
9.000000000000000000e+00 1.338775000000000000e+06
1.000000000000000000e+01 1.338947000000000000e+06
1.100000000000000000e+01 1.338868000000000000e+06
1.200000000000000000e+01 1.338893000000000000e+06
1.300000000000000000e+01 1.339254000000000000e+06
1.400000000000000000e+01 1.338892000000000000e+06
1.500000000000000000e+01 1.339200000000000000e+06
1.600000000000000000e+01 1.338495000000000000e+06
1.700000000000000000e+01 1.338095000000000000e+06
1.800000000000000000e+01 1.339099000000000000e+06
1.900000000000000000e+01 1.338249000000000000e+06
2.000000000000000000e+01 1.338559000000000000e+06
2.100000000000000000e+01 1.338718000000000000e+06
2.200000000000000000e+01 1.338539000000000000e+06
2.300000000000000000e+01 1.338572000000000000e+06
2.400000000000000000e+01 1.339018000000000000e+06
2.500000000000000000e+01 1.338407000000000000e+06
2.600000000000000000e+01 1.339141000000000000e+06
2.700000000000000000e+01 1.338661000000000000e+06
2.800000000000000000e+01 1.338293000000000000e+06
2.900000000000000000e+01 1.338933000000000000e+06
3.000000000000000000e+01 1.339094000000000000e+06
3.100000000000000000e+01 1.339258000000000000e+06
3.200000000000000000e+01 1.339941000000000000e+06
3.300000000000000000e+01 1.339328000000000000e+06
3.400000000000000000e+01 1.338823000000000000e+06
3.500000000000000000e+01 1.338765000000000000e+06
3.600000000000000000e+01 1.339532000000000000e+06
3.700000000000000000e+01 1.337955000000000000e+06
3.800000000000000000e+01 1.338470000000000000e+06
3.900000000000000000e+01 1.338687000000000000e+06
4.000000000000000000e+01 1.339332000000000000e+06
4.100000000000000000e+01 1.339514000000000000e+06
4.200000000000000000e+01 1.338847000000000000e+06
4.300000000000000000e+01 1.340011000000000000e+06
4.400000000000000000e+01 1.339043000000000000e+06
4.500000000000000000e+01 1.338765000000000000e+06
4.600000000000000000e+01 1.338655000000000000e+06
4.700000000000000000e+01 1.338897000000000000e+06
4.800000000000000000e+01 1.339082000000000000e+06
4.900000000000000000e+01 1.339033000000000000e+06
5.000000000000000000e+01 1.337823000000000000e+06
5.100000000000000000e+01 1.338317000000000000e+06
5.200000000000000000e+01 1.338124000000000000e+06
5.300000000000000000e+01 1.338212000000000000e+06
5.400000000000000000e+01 1.339035000000000000e+06
5.500000000000000000e+01 1.339117000000000000e+06
5.600000000000000000e+01 1.338440000000000000e+06
5.700000000000000000e+01 1.338582000000000000e+06
5.800000000000000000e+01 1.339450000000000000e+06
5.900000000000000000e+01 1.338384000000000000e+06
6.000000000000000000e+01 1.338102000000000000e+06
6.100000000000000000e+01 1.338293000000000000e+06
6.200000000000000000e+01 1.338664000000000000e+06
6.300000000000000000e+01 1.337871000000000000e+06
6.400000000000000000e+01 1.337726000000000000e+06
6.500000000000000000e+01 1.338221000000000000e+06
6.600000000000000000e+01 1.339048000000000000e+06
6.700000000000000000e+01 1.338583000000000000e+06
6.800000000000000000e+01 1.337753000000000000e+06
6.900000000000000000e+01 1.338016000000000000e+06
7.000000000000000000e+01 1.338019000000000000e+06
7.100000000000000000e+01 1.338346000000000000e+06
7.200000000000000000e+01 1.338588000000000000e+06
7.300000000000000000e+01 1.338484000000000000e+06
7.400000000000000000e+01 1.338573000000000000e+06
7.500000000000000000e+01 1.338298000000000000e+06
7.600000000000000000e+01 1.338960000000000000e+06
7.700000000000000000e+01 1.339255000000000000e+06
7.800000000000000000e+01 1.338880000000000000e+06
7.900000000000000000e+01 1.338738000000000000e+06
8.000000000000000000e+01 1.338716000000000000e+06
8.100000000000000000e+01 1.338883000000000000e+06
8.200000000000000000e+01 1.338905000000000000e+06
8.300000000000000000e+01 1.337972000000000000e+06
8.400000000000000000e+01 1.338092000000000000e+06
8.500000000000000000e+01 1.338562000000000000e+06
8.600000000000000000e+01 1.338974000000000000e+06
8.700000000000000000e+01 1.338382000000000000e+06
8.800000000000000000e+01 1.338996000000000000e+06
8.900000000000000000e+01 1.338225000000000000e+06
9.000000000000000000e+01 1.338043000000000000e+06
9.100000000000000000e+01 1.338453000000000000e+06
9.200000000000000000e+01 1.338652000000000000e+06
9.300000000000000000e+01 1.338922000000000000e+06
9.400000000000000000e+01 1.339426000000000000e+06
9.500000000000000000e+01 1.338657000000000000e+06
9.600000000000000000e+01 1.338115000000000000e+06
9.700000000000000000e+01 1.339245000000000000e+06
9.800000000000000000e+01 1.338486000000000000e+06
9.900000000000000000e+01 1.338985000000000000e+06
